Mach,eta,alpha,ci,omega_i,alpha_cut,chart_id
0.2,0.12,0.1175755076535925,0.7800295973952394,0.0917123758985726,0.9797958971132712,VLOW_MOD_QSCALED
0.2,0.1633333333333333,0.1600333298618343,0.7222630010412884,0.1155861530926388,0.9797958971132712,VLOW_MOD_QSCALED
0.2,0.2066666666666666,0.202491152070076,0.6679539499446427,0.1352547648540486,0.9797958971132712,VLOW_MOD_QSCALED
0.2,0.25,0.2449489742783178,0.6167071536628588,0.1510617847198181,0.9797958971132712,VLOW_MOD_QSCALED
0.3,0.12,0.1144727041700334,0.7491896813567267,0.0857617687611902,0.9539392014169455,VLOW_MOD_QSCALED
0.3,0.1633333333333333,0.1558100695647677,0.6947819047480893,0.1082540169111416,0.9539392014169455,VLOW_MOD_QSCALED
0.3,0.2066666666666666,0.1971474349595021,0.6434682456007408,0.1268581140980769,0.9539392014169455,VLOW_MOD_QSCALED
0.3,0.25,0.2384848003542364,0.5949105456643982,0.1418771227114038,0.9539392014169455,VLOW_MOD_QSCALED
0.4,0.12,0.1099818166789401,0.7101444324897817,0.0781029747896611,0.916515138991168,VLOW_MOD_QSCALED
0.4,0.1633333333333333,0.1496974727018907,0.6596372077247856,0.0987460228965325,0.916515138991168,VLOW_MOD_QSCALED
0.4,0.2066666666666666,0.1894131287248414,0.6118685304720786,0.1158959327249873,0.916515138991168,VLOW_MOD_QSCALED
0.4,0.25,0.229128784747792,0.5665594002915466,0.1298150668762399,0.916515138991168,VLOW_MOD_QSCALED
0.5,0.12,0.1039230484541326,0.6654541952102502,0.0691560285728406,0.8660254037844386,VLOW_MOD_QSCALED
0.5,0.1633333333333333,0.1414508159514583,0.6189397962740705,0.0875495392077966,0.8660254037844386,VLOW_MOD_QSCALED
0.5,0.2066666666666666,0.1789785834487839,0.574920333955893,0.1028984269673275,0.8660254037844386,VLOW_MOD_QSCALED
0.5,0.25,0.2165063509461096,0.5330842441179601,0.1154161244408446,0.8660254037844386,VLOW_MOD_QSCALED
0.6,0.12,0.096,0.6171118626727803,0.0592427388165869,0.8,VLOW_MOD_QSCALED
0.6,0.1633333333333333,0.1306666666666666,0.5746319093319817,0.0750852361527122,0.8,VLOW_MOD_QSCALED
0.6,0.2066666666666666,0.1653333333333333,0.5343717481000744,0.0883494623525456,0.8,VLOW_MOD_QSCALED
0.6,0.25,0.2,0.496036090515588,0.0992072181031176,0.8,VLOW_MOD_QSCALED
0.7,0.12,0.0856971411425142,0.5669960150951,0.0485899375328479,0.714142842854285,VLOW_MOD_QSCALED
0.7,0.1633333333333333,0.1166433309995332,0.528541488223286,0.0616508397578146,0.714142842854285,VLOW_MOD_QSCALED
0.7,0.2066666666666666,0.1475895208565522,0.4919387167789883,0.072604999500198,0.714142842854285,VLOW_MOD_QSCALED
0.7,0.25,0.1785357107135712,0.4570488660859372,0.0815995441374846,0.714142842854285,VLOW_MOD_QSCALED
