source_path,destination_path,category,subcategory,experiment,file_type,git_tracked,required_for_article,required_for_reproduction,anchor_budget,action,dependency_reason,notes,layer,scope_group,size_bytes,content_sha256,duplicate_of,refinement_reason,actual_destination,migration_status,sha256_source,sha256_destination,validation_status
pinn_subsonic/models/HM2_MID/model_state.pt,models_saved/archive/pinn_subsonic/models/HM2_MID/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,e0bcc572202ac251ee6e0f6dfb026abcfa4c1fc290367fdb1e000a213fcb9be1,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/HM2_MID/model_state.pt,COPY,e0bcc572202ac251ee6e0f6dfb026abcfa4c1fc290367fdb1e000a213fcb9be1,e0bcc572202ac251ee6e0f6dfb026abcfa4c1fc290367fdb1e000a213fcb9be1,SHA256_OK
pinn_subsonic/models/HM2_NEUTRAL1/metadata.json,models_saved/imported/pinn_subsonic/models/HM2_NEUTRAL1/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,813,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/HM2_NEUTRAL1/metadata.json,COPY,42b049ed675ea92b7fd54a5cbcd678e154148fafd0621bf32b71801b2e578ae4,42b049ed675ea92b7fd54a5cbcd678e154148fafd0621bf32b71801b2e578ae4,SHA256_OK
pinn_subsonic/models/HM2_NEUTRAL1/model_state.pt,models_saved/archive/pinn_subsonic/models/HM2_NEUTRAL1/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,3b72e5e4c20117a55dc9f4f5b5fb8a99a0a0515285c3db0bb41d538b33efae78,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/HM2_NEUTRAL1/model_state.pt,COPY,3b72e5e4c20117a55dc9f4f5b5fb8a99a0a0515285c3db0bb41d538b33efae78,3b72e5e4c20117a55dc9f4f5b5fb8a99a0a0515285c3db0bb41d538b33efae78,SHA256_OK
pinn_subsonic/models/HM2_NEUTRAL2/metadata.json,models_saved/imported/pinn_subsonic/models/HM2_NEUTRAL2/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,813,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/HM2_NEUTRAL2/metadata.json,COPY,8cd6c8e392ca4e342cc8f813fc4f9e14fa0959d35884f82bf10afa812f3cc69b,8cd6c8e392ca4e342cc8f813fc4f9e14fa0959d35884f82bf10afa812f3cc69b,SHA256_OK
pinn_subsonic/models/HM2_NEUTRAL2/model_state.pt,models_saved/archive/pinn_subsonic/models/HM2_NEUTRAL2/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,b10a4a9cfb06cd1eeaf297588019c8936367137947d28407b505c440eb981fcf,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/HM2_NEUTRAL2/model_state.pt,COPY,b10a4a9cfb06cd1eeaf297588019c8936367137947d28407b505c440eb981fcf,b10a4a9cfb06cd1eeaf297588019c8936367137947d28407b505c440eb981fcf,SHA256_OK
pinn_subsonic/models/HM2_NEUTRAL3/metadata.json,models_saved/imported/pinn_subsonic/models/HM2_NEUTRAL3/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,813,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/HM2_NEUTRAL3/metadata.json,COPY,9314be354c968566b6f45b965dc174cb4305fc204c6dccebed83cb47b68a5649,9314be354c968566b6f45b965dc174cb4305fc204c6dccebed83cb47b68a5649,SHA256_OK
pinn_subsonic/models/HM2_NEUTRAL3/model_state.pt,models_saved/archive/pinn_subsonic/models/HM2_NEUTRAL3/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,a357231212b0071e27c45adbb884e88444e73d762ff9b070e4f2a95c70d44daf,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/HM2_NEUTRAL3/model_state.pt,COPY,a357231212b0071e27c45adbb884e88444e73d762ff9b070e4f2a95c70d44daf,a357231212b0071e27c45adbb884e88444e73d762ff9b070e4f2a95c70d44daf,SHA256_OK
pinn_subsonic/models/HM2_VLOW_EXTREME/metadata.json,models_saved/imported/pinn_subsonic/models/HM2_VLOW_EXTREME/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,821,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/HM2_VLOW_EXTREME/metadata.json,COPY,3870e9d57a6382f9524570828a831a78e6e11fc005169d7bb3fbf21f6d748741,3870e9d57a6382f9524570828a831a78e6e11fc005169d7bb3fbf21f6d748741,SHA256_OK
pinn_subsonic/models/HM2_VLOW_EXTREME/model_state.pt,models_saved/archive/pinn_subsonic/models/HM2_VLOW_EXTREME/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3231586,2fd650d014f436828fb98feaf3baad2854542935589f95e09cd63b15a48ff494,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/HM2_VLOW_EXTREME/model_state.pt,COPY,2fd650d014f436828fb98feaf3baad2854542935589f95e09cd63b15a48ff494,2fd650d014f436828fb98feaf3baad2854542935589f95e09cd63b15a48ff494,SHA256_OK
pinn_subsonic/models/HM2_VLOW_MOD/metadata.json,models_saved/imported/pinn_subsonic/models/HM2_VLOW_MOD/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,809,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/HM2_VLOW_MOD/metadata.json,COPY,d70dc444880d58051217ee1c639ed0d1d457b9abc0bb9ad9b758ad1530e0d91a,d70dc444880d58051217ee1c639ed0d1d457b9abc0bb9ad9b758ad1530e0d91a,SHA256_OK
pinn_subsonic/models/HM2_VLOW_MOD/model_state.pt,models_saved/archive/pinn_subsonic/models/HM2_VLOW_MOD/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3231586,953e92eaf00fd33a05e128eee80748685eb53c4c8603e7d8cfe7deda94428b05,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/HM2_VLOW_MOD/model_state.pt,COPY,953e92eaf00fd33a05e128eee80748685eb53c4c8603e7d8cfe7deda94428b05,953e92eaf00fd33a05e128eee80748685eb53c4c8603e7d8cfe7deda94428b05,SHA256_OK
pinn_subsonic/models/LMEDGE_HIGH/metadata.json,models_saved/imported/pinn_subsonic/models/LMEDGE_HIGH/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,783,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LMEDGE_HIGH/metadata.json,COPY,80f0995a20b9825a5a984258441dc5d9cb65196f68b1b87a3d1010e93d26f75a,80f0995a20b9825a5a984258441dc5d9cb65196f68b1b87a3d1010e93d26f75a,SHA256_OK
pinn_subsonic/models/LMEDGE_HIGH/model_state.pt,models_saved/archive/pinn_subsonic/models/LMEDGE_HIGH/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3240034,644ceef37583ee2b0a8120e289c19f4e30450e68498a7ca0578720d8cee7b973,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LMEDGE_HIGH/model_state.pt,COPY,644ceef37583ee2b0a8120e289c19f4e30450e68498a7ca0578720d8cee7b973,644ceef37583ee2b0a8120e289c19f4e30450e68498a7ca0578720d8cee7b973,SHA256_OK
pinn_subsonic/models/LMEDGE_LOW/metadata.json,models_saved/imported/pinn_subsonic/models/LMEDGE_LOW/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,780,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LMEDGE_LOW/metadata.json,COPY,53406a462319eaf564c7f08353d25f8141e3dc80d5b2f66b8ad54ec2bf6a2db3,53406a462319eaf564c7f08353d25f8141e3dc80d5b2f66b8ad54ec2bf6a2db3,SHA256_OK
pinn_subsonic/models/LMEDGE_LOW/model_state.pt,models_saved/archive/pinn_subsonic/models/LMEDGE_LOW/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3240034,c002faee1a98edcf23719d2a1f22eea3b782494c8d8002061f31fe0f4fd137c3,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LMEDGE_LOW/model_state.pt,COPY,c002faee1a98edcf23719d2a1f22eea3b782494c8d8002061f31fe0f4fd137c3,c002faee1a98edcf23719d2a1f22eea3b782494c8d8002061f31fe0f4fd137c3,SHA256_OK
pinn_subsonic/models/LMEDGE_MID/metadata.json,models_saved/imported/pinn_subsonic/models/LMEDGE_MID/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,780,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LMEDGE_MID/metadata.json,COPY,b33e7a662ec1cc0a94a2c1adc69d150f50cf57ba0aa5a0970c829f2fa6e9ea5c,b33e7a662ec1cc0a94a2c1adc69d150f50cf57ba0aa5a0970c829f2fa6e9ea5c,SHA256_OK
pinn_subsonic/models/LMEDGE_MID/model_state.pt,models_saved/archive/pinn_subsonic/models/LMEDGE_MID/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3240034,d2b9a655b431c37783cdd38e634c6a8c3b7e129b66adca63a47d741613ba3ef9,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LMEDGE_MID/model_state.pt,COPY,d2b9a655b431c37783cdd38e634c6a8c3b7e129b66adca63a47d741613ba3ef9,d2b9a655b431c37783cdd38e634c6a8c3b7e129b66adca63a47d741613ba3ef9,SHA256_OK
pinn_subsonic/models/LMEDGE_NEUTRAL1/metadata.json,models_saved/imported/pinn_subsonic/models/LMEDGE_NEUTRAL1/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,795,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LMEDGE_NEUTRAL1/metadata.json,COPY,83011a60e0c899c57c17ce5852c39beb65fda11fa1ad5cc22e035f966245acc8,83011a60e0c899c57c17ce5852c39beb65fda11fa1ad5cc22e035f966245acc8,SHA256_OK
pinn_subsonic/models/LMEDGE_NEUTRAL1/model_state.pt,models_saved/archive/pinn_subsonic/models/LMEDGE_NEUTRAL1/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3240098,bc5a7481742ae431d3ca58a242921bcb7f3885b11c39ba3052916e4ec2032f93,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LMEDGE_NEUTRAL1/model_state.pt,COPY,bc5a7481742ae431d3ca58a242921bcb7f3885b11c39ba3052916e4ec2032f93,bc5a7481742ae431d3ca58a242921bcb7f3885b11c39ba3052916e4ec2032f93,SHA256_OK
pinn_subsonic/models/LMEDGE_NEUTRAL2/metadata.json,models_saved/imported/pinn_subsonic/models/LMEDGE_NEUTRAL2/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,795,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LMEDGE_NEUTRAL2/metadata.json,COPY,5f34902e8a6c217d7b0c7ef1aa40cbd9b2d9a698c858317933759bb1b60ce42c,5f34902e8a6c217d7b0c7ef1aa40cbd9b2d9a698c858317933759bb1b60ce42c,SHA256_OK
pinn_subsonic/models/LMEDGE_NEUTRAL2/model_state.pt,models_saved/archive/pinn_subsonic/models/LMEDGE_NEUTRAL2/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3240034,94e647470d3a7673211480d174f8c8a61d2dad112048e2971331294a20f7c8cd,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LMEDGE_NEUTRAL2/model_state.pt,COPY,94e647470d3a7673211480d174f8c8a61d2dad112048e2971331294a20f7c8cd,94e647470d3a7673211480d174f8c8a61d2dad112048e2971331294a20f7c8cd,SHA256_OK
pinn_subsonic/models/LMEDGE_NEUTRAL3/metadata.json,models_saved/imported/pinn_subsonic/models/LMEDGE_NEUTRAL3/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,795,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LMEDGE_NEUTRAL3/metadata.json,COPY,958b73865532e41d4fe912137e350cfabd9eba89e7e8c35447f7598a45e50390,958b73865532e41d4fe912137e350cfabd9eba89e7e8c35447f7598a45e50390,SHA256_OK
pinn_subsonic/models/LMEDGE_NEUTRAL3/model_state.pt,models_saved/archive/pinn_subsonic/models/LMEDGE_NEUTRAL3/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3240098,b007462c63156ab012b68d46f9566d6aa1b8c20adddab96738d09e175f9e1be4,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LMEDGE_NEUTRAL3/model_state.pt,COPY,b007462c63156ab012b68d46f9566d6aa1b8c20adddab96738d09e175f9e1be4,b007462c63156ab012b68d46f9566d6aa1b8c20adddab96738d09e175f9e1be4,SHA256_OK
pinn_subsonic/models/LMEDGE_VLOW/metadata.json,models_saved/imported/pinn_subsonic/models/LMEDGE_VLOW/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,801,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LMEDGE_VLOW/metadata.json,COPY,e5629542641f4d047aea96a4cf6d5041892317d3bb7f25e4753b8ead0ed35fff,e5629542641f4d047aea96a4cf6d5041892317d3bb7f25e4753b8ead0ed35fff,SHA256_OK
pinn_subsonic/models/LMEDGE_VLOW/model_state.pt,models_saved/archive/pinn_subsonic/models/LMEDGE_VLOW/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3231842,5d94f9cbf330d06f3f205201ce3f4cc9b249f78dcf6492abb50c71fd6de03783,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LMEDGE_VLOW/model_state.pt,COPY,5d94f9cbf330d06f3f205201ce3f4cc9b249f78dcf6492abb50c71fd6de03783,5d94f9cbf330d06f3f205201ce3f4cc9b249f78dcf6492abb50c71fd6de03783,SHA256_OK
pinn_subsonic/models/LOW/metadata.json,models_saved/imported/pinn_subsonic/models/LOW/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,668,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOW/metadata.json,COPY,1ea135f6adf4391da0511c52164aff606d30c15337a8e2f7f0332bcbdf570f6e,1ea135f6adf4391da0511c52164aff606d30c15337a8e2f7f0332bcbdf570f6e,SHA256_OK
pinn_subsonic/models/LOW/model_state.pt,models_saved/archive/pinn_subsonic/models/LOW/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3231970,4189bad8aa2d9334226c6e48edadd79f60f401a8d7183cf98a3ade2b0880df54,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOW/model_state.pt,COPY,4189bad8aa2d9334226c6e48edadd79f60f401a8d7183cf98a3ade2b0880df54,4189bad8aa2d9334226c6e48edadd79f60f401a8d7183cf98a3ade2b0880df54,SHA256_OK
pinn_subsonic/models/LOWM_EXT_HIGH/metadata.json,models_saved/imported/pinn_subsonic/models/LOWM_EXT_HIGH/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,816,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOWM_EXT_HIGH/metadata.json,COPY,91b2271e528bc7c3333ddd2879884520aad448dd27f220b2f0793c2b49ca00c5,91b2271e528bc7c3333ddd2879884520aad448dd27f220b2f0793c2b49ca00c5,SHA256_OK
pinn_subsonic/models/LOWM_EXT_HIGH/model_state.pt,models_saved/archive/pinn_subsonic/models/LOWM_EXT_HIGH/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,a8e1e8e08f081a10449b7cf051e38a3de933d7a0daeb2bf233c861bd036da38a,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOWM_EXT_HIGH/model_state.pt,COPY,a8e1e8e08f081a10449b7cf051e38a3de933d7a0daeb2bf233c861bd036da38a,a8e1e8e08f081a10449b7cf051e38a3de933d7a0daeb2bf233c861bd036da38a,SHA256_OK
pinn_subsonic/models/LOWM_EXT_LOW/metadata.json,models_saved/imported/pinn_subsonic/models/LOWM_EXT_LOW/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,813,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOWM_EXT_LOW/metadata.json,COPY,72cba9fc7fa8a1469747e1b94c99b27ef65f00a9a0a29bcb69bf02077295bbfb,72cba9fc7fa8a1469747e1b94c99b27ef65f00a9a0a29bcb69bf02077295bbfb,SHA256_OK
pinn_subsonic/models/LOWM_EXT_LOW/model_state.pt,models_saved/archive/pinn_subsonic/models/LOWM_EXT_LOW/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239586,e13106567aa6bf77586baec01b20eda45f0bb2c26ae71ea56ab31676d9944e43,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOWM_EXT_LOW/model_state.pt,COPY,e13106567aa6bf77586baec01b20eda45f0bb2c26ae71ea56ab31676d9944e43,e13106567aa6bf77586baec01b20eda45f0bb2c26ae71ea56ab31676d9944e43,SHA256_OK
pinn_subsonic/models/LOWM_EXT_MID/metadata.json,models_saved/imported/pinn_subsonic/models/LOWM_EXT_MID/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,813,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOWM_EXT_MID/metadata.json,COPY,788e559cccf51d642f7ca61d8d0db69c37cc0560ed11cdbc2ae00d601b465e1b,788e559cccf51d642f7ca61d8d0db69c37cc0560ed11cdbc2ae00d601b465e1b,SHA256_OK
pinn_subsonic/models/LOWM_EXT_MID/model_state.pt,models_saved/archive/pinn_subsonic/models/LOWM_EXT_MID/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,d6119c286c4bfc9ff750df625744bea050e13c4f27505190db1faea09e573cec,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOWM_EXT_MID/model_state.pt,COPY,d6119c286c4bfc9ff750df625744bea050e13c4f27505190db1faea09e573cec,d6119c286c4bfc9ff750df625744bea050e13c4f27505190db1faea09e573cec,SHA256_OK
pinn_subsonic/models/LOWM_EXT_NEUTRAL1/metadata.json,models_saved/imported/pinn_subsonic/models/LOWM_EXT_NEUTRAL1/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,828,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOWM_EXT_NEUTRAL1/metadata.json,COPY,fd3e7bd06d1025328c33abe001c807415430fff128aa8d8067010b37c06c8c43,fd3e7bd06d1025328c33abe001c807415430fff128aa8d8067010b37c06c8c43,SHA256_OK
pinn_subsonic/models/LOWM_EXT_NEUTRAL1/model_state.pt,models_saved/archive/pinn_subsonic/models/LOWM_EXT_NEUTRAL1/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,d9515abdbce58d7b330416a88aafb63a8c58511a0d8a9c873301cef12340d314,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOWM_EXT_NEUTRAL1/model_state.pt,COPY,d9515abdbce58d7b330416a88aafb63a8c58511a0d8a9c873301cef12340d314,d9515abdbce58d7b330416a88aafb63a8c58511a0d8a9c873301cef12340d314,SHA256_OK
pinn_subsonic/models/LOWM_EXT_NEUTRAL2/metadata.json,models_saved/imported/pinn_subsonic/models/LOWM_EXT_NEUTRAL2/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,828,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOWM_EXT_NEUTRAL2/metadata.json,COPY,989696641a35e861cc429804c32917a940ae8fca79c5b86cc945c76135320472,989696641a35e861cc429804c32917a940ae8fca79c5b86cc945c76135320472,SHA256_OK
pinn_subsonic/models/LOWM_EXT_NEUTRAL2/model_state.pt,models_saved/archive/pinn_subsonic/models/LOWM_EXT_NEUTRAL2/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,0d15ff817f540d6a28b26655040e91d65672468a7333a1cce9dbdff0d2d3114f,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOWM_EXT_NEUTRAL2/model_state.pt,COPY,0d15ff817f540d6a28b26655040e91d65672468a7333a1cce9dbdff0d2d3114f,0d15ff817f540d6a28b26655040e91d65672468a7333a1cce9dbdff0d2d3114f,SHA256_OK
pinn_subsonic/models/LOWM_EXT_NEUTRAL3/metadata.json,models_saved/imported/pinn_subsonic/models/LOWM_EXT_NEUTRAL3/metadata.json,pinn_subsonic,scientific_data,near_neutral,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,828,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOWM_EXT_NEUTRAL3/metadata.json,COPY,b0187d89504332bb76460740f68f0778319ccac32ac5ddb5ff8188e1134933df,b0187d89504332bb76460740f68f0778319ccac32ac5ddb5ff8188e1134933df,SHA256_OK
pinn_subsonic/models/LOWM_EXT_NEUTRAL3/model_state.pt,models_saved/archive/pinn_subsonic/models/LOWM_EXT_NEUTRAL3/model_state.pt,checkpoint,model_checkpoint,near_neutral,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3239778,7a7da42d46d44502b1af52269b5b10b4857e60b3085b3e4c3c02d6967bc44c37,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOWM_EXT_NEUTRAL3/model_state.pt,COPY,7a7da42d46d44502b1af52269b5b10b4857e60b3085b3e4c3c02d6967bc44c37,7a7da42d46d44502b1af52269b5b10b4857e60b3085b3e4c3c02d6967bc44c37,SHA256_OK
pinn_subsonic/models/LOWM_EXT_VLOW_EXTREME/metadata.json,models_saved/imported/pinn_subsonic/models/LOWM_EXT_VLOW_EXTREME/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,836,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOWM_EXT_VLOW_EXTREME/metadata.json,COPY,d14e9dab208f90b0a2618a3724793fd4f2dca41d8bbb3b0308e74d5a097bd7e0,d14e9dab208f90b0a2618a3724793fd4f2dca41d8bbb3b0308e74d5a097bd7e0,SHA256_OK
pinn_subsonic/models/LOWM_EXT_VLOW_EXTREME/model_state.pt,models_saved/archive/pinn_subsonic/models/LOWM_EXT_VLOW_EXTREME/model_state.pt,checkpoint,model_checkpoint,subsonic_general,checkpoint,false,false,false,,ARCHIVE,subsonic model state; existing curated subsonic tree,untracked source: copy only,ARCHIVE,historical checkpoints,3231586,ed662108907d3e4023c3e834f3cb3b05f8649fadd2968cceb6b27239a758dc68,,second-pass scope classification,models_saved/archive/pinn_subsonic/models/LOWM_EXT_VLOW_EXTREME/model_state.pt,COPY,ed662108907d3e4023c3e834f3cb3b05f8649fadd2968cceb6b27239a758dc68,ed662108907d3e4023c3e834f3cb3b05f8649fadd2968cceb6b27239a758dc68,SHA256_OK
pinn_subsonic/models/LOWM_EXT_VLOW_MOD/metadata.json,models_saved/imported/pinn_subsonic/models/LOWM_EXT_VLOW_MOD/metadata.json,pinn_subsonic,scientific_data,subsonic_general,json,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,824,,,second-pass scope classification,archive/miscellaneous/pinn_subsonic/models/LOWM_EXT_VLOW_MOD/metadata.json,COPY,1c9c2621b5a10777428def4c9f56c51510607819fceac9212f8c393bc4bf48fa,1c9c2621b5a10777428def4c9f56c51510607819fceac9212f8c393bc4bf48fa,SHA256_OK
