condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,source_file,status_completed,actual_box_solves
generic,4,C00,1.2,0.075,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.0993359375,0.0450707031249999,0.0057151975712205,1.0789000721127439e-21,0.0057151975712205,True,True,True,0.0449756058164955,24.972335914964788,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,4,C00,1.2,0.075,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.0041078124999999,0.0029322252126587,1.714500118383331e-19,0.0029322252126587,True,True,True,0.1998448791137956,33.57769753097091,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,4,C00,1.2,0.075,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,5.668576388888889e-05,2.7295745527991258e-08,5.7353423156041785e-19,2.729574552856479e-08,True,True,True,0.138541673437637,23.077505095978267,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,4,C00,1.2,0.075,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.1014973958333333,0.0479188476562499,0.0055164682664114,1.2287022589028665e-21,0.0055164682664114,True,True,True,0.0459432559181386,24.830526537029076,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.0002817063802083,0.0467351067815553,2.422967461425891e-19,0.0467351067815553,True,True,True,0.0524768697689504,84.37693293695338,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,2.0
generic,5,C01,1.0,0.145,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.070029296875,0.0225853515624999,0.0169097010658207,7.849372689295096e-21,0.0169097010658207,True,True,True,0.0374677738956573,26.53453903598711,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.019191796875,0.0289918107418001,8.890027739482026e-24,0.0289918107418001,True,True,True,0.035535049651339,33.072656933101825,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0002845563151041,0.0353246312962091,2.4181432454164493e-19,0.0353246312962091,True,True,True,0.0599416903687326,41.54927918990143,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.04005859375,0.0254334960937499,0.0113881386490993,7.021411097543367e-21,0.0113881386490993,True,True,True,0.064359155699895,25.308664802927524,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.0125505533854166,0.0258910181970764,4.24925985837911e-22,0.0258910181970764,True,True,True,0.0608628487664359,33.694647241034545,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.554671223958333e-05,0.0010173664127282,1.6373328643166438e-17,0.0010173664127282,True,True,True,0.1198992359765541,41.25175791303627,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.0001017252604166,0.0225853515624999,0.0024245443474969,3.4909012037333266e-21,0.0024245443474969,True,True,True,0.1023975406483695,23.73730572790373,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.004465234375,0.0180867656291372,2.2500536633568206e-20,0.0180867656291372,True,True,True,0.119962260749199,35.08433260396123,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.136747685185185e-05,4.860970720896513e-08,2.4507032641965203e-19,4.86097072092102e-08,True,True,True,0.1385416836666894,24.45322323893197,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,3.0517578124999997e-05,0.0254334960937499,0.0012950817791287,3.564861604164739e-21,0.0012950817791287,True,True,True,0.1026792391619327,23.511862093931995,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,5,C01,1.0,0.145,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.0005206214916087,0.0058290492933156,2.3322237828844304e-19,0.0058290492933156,True,True,True,0.1998101641752579,36.9659080139827,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.070029296875,0.0120921875,0.0186880271856238,1.024448358377451e-20,0.0186880271856238,True,True,True,0.0322808860913395,27.54158910305705,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.0187279296875,0.030879698649066,8.514330437785285e-22,0.030879698649066,True,True,True,0.0352879981048701,33.453660883009434,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,0.0001139831384729,0.0091974445050597,2.0901930269136912e-19,0.0091974445050597,True,True,True,0.0917852793854513,124.0235066539608,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,3.0
generic,6,C01,1.0,0.155,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.04005859375,0.0149403320312499,0.0136614584081977,8.892429492772288e-21,0.0136614584081977,True,True,True,0.061322299176617,25.93217265594285,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.0122413736979166,0.0276027264759024,4.90833546631838e-23,0.0276027264759024,True,True,True,0.0608100149518802,34.02961821900681,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0002382730396412,0.0378545187861955,2.0896408177167133e-19,0.0378545187861955,True,True,True,0.0599672899596973,41.26420331595,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.0028483072916666,0.0120921875,0.0103121340837667,3.3423274295670925e-21,0.0103121340837667,True,True,True,0.097889039004015,23.995322447968647,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.0043431640625,0.0193124156726993,1.3680627845620614e-20,0.0193124156726993,True,True,True,0.1199578808339469,35.42717359098606,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,9.58900282118056e-06,0.0010838745664287,8.622967169602369e-16,0.0010838745664296,True,True,True,0.1198828465922398,40.90057962294668,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.0014404296875,0.0149403320312499,0.0085296028102851,3.2998443352583736e-21,0.0085296028102851,True,True,True,0.0994054379461386,23.706401158007797,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.0004958990885416,0.0062339875537075,2.001750108415633e-19,0.0062339875537075,True,True,True,0.1998103487473166,37.261059829965234,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,6,C01,1.0,0.155,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.604340277777777e-05,5.2884108566584686e-08,2.1080898236224332e-19,5.28841085667955e-08,True,True,True,0.1385555864203734,23.9817030740669,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.0120921875,0.0355861435922434,6.1605568913026814e-21,0.0355861435922434,True,True,True,0.0322808860913394,34.97474021301605,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,1.0338821411132812e-06,0.0338518908821025,3.960645640178698e-06,0.0338558515277427,True,True,True,0.0524488238388246,88.85144295101054,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,2.0
generic,7,C01,1.0,0.18,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.070029296875,0.0479188476562499,0.0114220344871783,2.3223825551535762e-22,0.0114220344871783,True,True,True,0.0548341464407423,27.420591508969665,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.01165966796875,0.0318676159530306,6.13353815917426e-21,0.0318676159530306,True,True,True,0.0607147541252867,34.962620734004304,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,1.06597900390625e-06,0.0254427343751676,1.8813641461470825e-06,0.0254446157393138,True,True,True,0.0599747273478409,44.147351611056365,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.04005859375,0.0450707031249999,0.0076427860900951,9.043752914198873e-22,0.0076427860900951,True,True,True,0.0749355477913147,26.024785582907494,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.0054411458333333,0.0223820906300609,3.8005331272928097e-23,0.0223820906300609,True,True,True,0.12000173570296,36.21298352291342,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,6.220540364583332e-06,0.0012469491994684,1.0849735363191578e-14,0.0012469491994792,True,True,True,0.1198828491799271,42.13396775000729,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.0006591796875,0.0479188476562499,0.0029628221521515,7.976812226041984e-23,0.0029628221521515,True,True,True,0.1094401167325689,24.4732386469841,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.00175966796875,0.0072551057673708,5.3273273525718743e-20,0.0072551057673708,True,True,True,0.1998048320398125,37.21048493299168,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1.9767361111111115e-05,5.878979681760115e-08,1.375646519771329e-19,5.878979681773872e-08,True,True,True,0.1385558180809522,24.80072547600139,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,7,C01,1.0,0.18,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.0009033203124999,0.0450707031249999,0.0036417328074933,3.1264017860374643e-22,0.0036417328074933,True,True,True,0.1088233250027027,24.35234840796329,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.0003427019314236,0.0449733699980578,2.599270368859345e-19,0.0449733699980578,True,True,True,0.0524492920067667,84.13943817990366,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,2.0
generic,8,C01,1.05,0.14,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.070029296875,0.0254334960937499,0.0170997279335313,6.974231443907553e-21,0.0170997279335313,True,True,True,0.0380443397233107,25.94382784096524,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.0213978190104166,0.0273130810741551,4.287173767772871e-23,0.0273130810741551,True,True,True,0.0357003981513898,32.93453212303575,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.000326380859375,0.0339862021006726,2.5968438183260623e-19,0.0339862021006726,True,True,True,0.059964766190284,41.53736018901691,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.06005859375,0.0225853515624999,0.0179184098256854,5.814757649838924e-21,0.0179184098256854,True,True,True,0.0458356517147597,25.889547556987964,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.0139574218749999,0.0244914753223767,6.801909736363951e-22,0.0244914753223767,True,True,True,0.061522356296303,33.64798082003836,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,5.412773980034722e-06,0.000932373934232,5.66823316851721e-17,0.0009323739342321,True,True,True,0.1198828498145311,41.71690669993404,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.01787109375,0.0254334960937499,0.0161074969402585,1.949655366829812e-21,0.0161074969402585,True,True,True,0.0854065921401684,25.27193840604741,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.0049286132812499,0.0172142653892238,1.915811337653101e-20,0.0172142653892238,True,True,True,0.1199185786634466,35.17577526497189,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.823958333333333e-05,4.77954108795181e-08,2.651623821575773e-19,4.779541087978326e-08,True,True,True,0.1385555553080071,24.326343190972693,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.0169596354166666,0.0225853515624999,0.0170437355038724,1.5715639275059888e-21,0.0170437355038724,True,True,True,0.0860307688273337,25.36928456102032,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,8,C01,1.05,0.14,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.0005727957899305,0.0055784218200382,2.470087760204786e-19,0.0055784218200382,True,True,True,0.1998052468851391,37.18591132503934,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,9,C01,1.15,0.175,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.0149403320312499,0.0322413193544158,4.477071382270636e-21,0.0322413193544158,True,True,True,0.0326449879596528,28.768514898023568,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,9,C01,1.15,0.175,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.0222207356770833,0.0315149326889176,6.354323895361826e-21,0.0315149326889176,True,True,True,0.0361541311212058,34.00551061297301,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,9,C01,1.15,0.175,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,0.0001163096328546,0.0103131671544714,1.53760970119769e-19,0.0103131671544714,True,True,True,0.0918046055802021,128.26151843892876,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,3.0
generic,9,C01,1.15,0.175,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.1599414062499999,0.0120921875,0.0260637661683296,9.857868853412876e-21,0.0260637661683296,True,True,True,0.0611292462268486,29.080198994022798,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,9,C01,1.15,0.175,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.0151146484375,0.0286997394716499,4.9829136892001255e-21,0.0286997394716499,True,True,True,0.0617932994015471,34.57634430995677,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,9,C01,1.15,0.175,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0001899580620659,0.0426238088947977,1.536899300682092e-19,0.0426238088947977,True,True,True,0.0599414737529908,42.908608833909966,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,9,C01,1.15,0.175,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2081640625,0.0149403320312499,0.0199255227928994,6.893174256712991e-21,0.0199255227928994,True,True,True,0.1089353781357686,31.074855875922367,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,9,C01,1.15,0.175,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.00856650390625,0.020665889114706,2.28067999216778e-21,0.020665889114706,True,True,True,0.1200625158259684,35.56014380301349,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
generic,9,C01,1.15,0.175,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1.62098102334105e-05,0.0012175771588174,2.034843418892074e-18,0.0012175771588174,True,True,True,0.1198992250034466,42.13641768693924,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_supersonic/reviewer_runs/budget_matched_v64/candidates_generic_00_32.csv,True,1.0
