grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds,_source_file,cr0,ci0,_cr_key,_ci_key,target_error,failure_branch_error,technical_success_norm,target_recovery_recomputed,worker_class,distance_to_pinn_seed
558,8,22,1.15,0.06,0.04,0.192,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.1988697916666666,0.0002694214700188,3.521035275963579e-21,0.0002694214700188,0.0100768160577973,0.0973228744993433,,21.37566608097404,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.04,0.192,0.04,0.192,0.010076816057797302,0.09732287449934325,True,False,UNAVAILABLE,0.07767483171529888
583,8,23,1.15,0.06,0.04,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.1988697916666666,0.0002694214700188,3.521035275963579e-21,0.0002694214700188,0.0100768160577973,0.0973228744993433,,20.27095624199137,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.04,0.198,0.04,0.198,0.010076816057797302,0.09732287449934325,True,False,UNAVAILABLE,0.08358473234987357
608,8,24,1.15,0.06,0.04,0.204,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.1988697916666666,0.0002694214700188,3.521035275963579e-21,0.0002694214700188,0.0100768160577973,0.0973228744993433,,20.19264533207752,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.04,0.204,0.04,0.204,0.010076816057797302,0.09732287449934325,True,False,UNAVAILABLE,0.08950662255945085
633,8,25,1.15,0.06,0.04,0.21,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.1988697916666666,0.0002694214700188,3.521035275963579e-21,0.0002694214700188,0.0100768160577973,0.0973228744993433,,20.077148792915978,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.04,0.21,0.04,0.21,0.010076816057797302,0.09732287449934325,True,False,UNAVAILABLE,0.09543827053127062
658,8,26,1.15,0.06,0.04,0.216,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.2000156249999999,0.0002711338624614,3.525621930400498e-21,0.0002711338624614,0.0100307131194619,0.0984626782091594,,20.08920702303294,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.04,0.216,0.04,0.216,0.010030713119461966,0.09846267820915935,True,False,UNAVAILABLE,0.10137796349305897
683,8,27,1.15,0.06,0.04,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.2060156249999999,0.0003362849356718,3.550769580702766e-21,0.0003362849356718,0.0117743794690647,0.1044332596451938,,20.4117642310448,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.04,0.222,0.04,0.222,0.011774379469064723,0.1044332596451938,True,False,UNAVAILABLE,0.10732436574236066
708,8,28,1.15,0.06,0.04,0.228,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.2120156249999999,0.0004743168070503,3.5641722476103045e-21,0.0004743168070503,0.0157688559533696,0.1104070307549319,,22.09820573905017,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.04,0.228,0.04,0.228,0.015768855953369586,0.11040703075493184,True,False,UNAVAILABLE,0.11327642067968073
733,8,29,1.15,0.06,0.04,0.234,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.218015625,0.0006554971545199,3.551616432350852e-21,0.0006554971545199,0.0207527738934993,0.116383500377504,,20.230776621960104,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.04,0.234,0.04,0.234,0.020752773893499374,0.11638350037750404,True,False,UNAVAILABLE,0.11923328177149198
758,8,30,1.15,0.06,0.04,0.24,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.010029296875,0.2240156249999999,0.00086561325101,3.52588562194921e-21,0.00086561325101,0.0261667428326739,0.1223622731078516,,22.828631895012222,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.04,0.24,0.04,0.24,0.02616674283267394,0.12236227310785161,True,False,UNAVAILABLE,0.12519426297558525
9,9,0,1.15,0.06,0.045,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.075984375,0.0010684538986107,1.1799431363269205e-21,0.0010684538986107,0.1247713321376337,0.0301011985713689,,22.089210450998507,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.045,0.06,0.045,0.06,0.12477133213763379,0.030101198571368955,True,False,UNAVAILABLE,0.05871007990115497
34,9,1,1.15,0.06,0.045,0.066,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.081984375,0.0008483695195409,1.344444666924118e-21,0.0008483695195409,0.1188172173112815,0.0250821425606542,,22.038654752075672,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.045,0.066,0.045,0.066,0.1188172173112816,0.025082142560654278,True,False,UNAVAILABLE,0.05306506837835979
59,9,2,1.15,0.06,0.045,0.072,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.087984375,0.0006617893379351,1.5116552026678296e-21,0.0006617893379351,0.1128679623976303,0.0205947953481695,,21.82217951596249,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.045,0.072,0.045,0.072,0.11286796239763038,0.020594795348169513,True,False,UNAVAILABLE,0.047507151903687095
84,9,3,1.15,0.06,0.045,0.078,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.093984375,0.0005192646064208,1.6812260607270608e-21,0.0005192646064208,0.1069243786139975,0.0170639185251507,,21.773387742927294,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.045,0.078,0.045,0.078,0.10692437861399753,0.017063918525150806,True,False,UNAVAILABLE,0.04207086262486188
109,9,4,1.15,0.06,0.045,0.0839999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.099984375,0.0004357305016035,1.8529590802284957e-21,0.0004357305016035,0.1009874672827577,0.0151726410170736,,21.309597867075357,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.045,0.0839999999999999,0.045,0.084,0.10098746728275781,0.01517264101707362,True,False,UNAVAILABLE,0.03681012743797563
134,9,5,1.15,0.06,0.045,0.09,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.104484375,0.0004175620346351,1.9822626073364296e-21,0.0004175620346351,0.0965399031635805,0.0152227732503964,,21.222542835981585,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.045,0.09,0.045,0.09,0.0965399031635806,0.01522277325039642,True,False,UNAVAILABLE,0.031812159341987466
159,9,6,1.15,0.06,0.045,0.096,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.104484375,0.0004175620346351,1.9822626073364296e-21,0.0004175620346351,0.0965399031635805,0.0152227732503964,,21.22302669298369,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.045,0.096,0.045,0.096,0.0965399031635806,0.01522277325039642,True,False,UNAVAILABLE,0.02722207710664269
184,9,7,1.15,0.06,0.045,0.102,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1046822916666666,0.0004175941372639,1.98768383953461e-21,0.0004175941372639,0.0963444045041184,0.0152554790151471,,21.24879169696942,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0097_0194.csv,0.045,0.102,0.045,0.102,0.09634440450411853,0.015255479015147165,True,False,UNAVAILABLE,0.023282385659549584
209,9,8,1.15,0.06,0.045,0.108,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.104484375,0.0004175620346351,1.981867186863383e-21,0.0004175620346351,0.0965399031635806,0.0152227732503964,,21.615003237035125,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.045,0.108,0.045,0.108,0.0965399031635806,0.01522277325039642,True,False,UNAVAILABLE,0.020373941248565532
234,9,9,1.15,0.06,0.045,0.1139999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.104484375,0.0004175620346351,1.981867186863383e-21,0.0004175620346351,0.0965399031635806,0.0152227732503964,,25.76326431997586,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.045,0.1139999999999999,0.045,0.114,0.0965399031635806,0.01522277325039642,True,False,UNAVAILABLE,0.018976972413954768
259,9,10,1.15,0.06,0.045,0.12,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.104484375,0.0004175620346351,1.981867186863383e-21,0.0004175620346351,0.0965399031635806,0.0152227732503964,,21.54505836602766,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.045,0.12,0.045,0.12,0.0965399031635806,0.01522277325039642,True,False,UNAVAILABLE,0.019420439799345428
284,9,11,1.15,0.06,0.045,0.126,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1100156249999999,0.0004394260986995,2.1383337770770348e-21,0.0004394260986995,0.0910801630816694,0.0170026812259268,,21.39814103592653,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.045,0.126,0.045,0.126,0.09108016308166954,0.017002681225926786,True,False,UNAVAILABLE,0.021591236231397217
309,9,12,1.15,0.06,0.045,0.132,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1160156249999999,0.0004946977409431,2.302534054316303e-21,0.0004946977409431,0.0851681684268253,0.0205060451786902,,21.68985673598945,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.045,0.132,0.045,0.132,0.08516816842682544,0.020506045178690164,True,False,UNAVAILABLE,0.02504415065439433
334,9,13,1.15,0.06,0.045,0.138,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1220156249999999,0.0005596979921927,2.4579899220171666e-21,0.0005596979921927,0.0792693996405717,0.0249780825699348,,21.797722366987728,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.045,0.138,0.045,0.138,0.07926939964057184,0.02497808256993481,True,False,UNAVAILABLE,0.029329805352235127
359,9,14,1.15,0.06,0.045,0.144,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1280156249999999,0.0006206690539301,2.604679855518181e-21,0.0006206690539301,0.0733870460338421,0.029988519951316,,21.808747383067384,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.045,0.144,0.045,0.144,0.07338704603384222,0.02998851995131604,True,False,UNAVAILABLE,0.03413598514764147
384,9,15,1.15,0.06,0.045,0.15,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.165984375,0.0006732532505586,3.349571438088326e-21,0.0006732532505586,0.0370482444435433,0.0656624546863197,,21.221313021029346,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0291_0388.csv,0.045,0.15,0.045,0.15,0.03704824444354342,0.06566245468631968,True,False,UNAVAILABLE,0.039272044535521695
409,9,16,1.15,0.06,0.045,0.156,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.171984375,0.0006244331364646,3.419741433656494e-21,0.0006244331364646,0.0316578303511963,0.0715163594951042,,20.74041454005055,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.045,0.156,0.045,0.156,0.03165783035119642,0.07151635949510422,True,False,UNAVAILABLE,0.0446242252817906
434,9,17,1.15,0.06,0.045,0.162,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.177984375,0.000564304900825,3.468006416916853e-21,0.000564304900825,0.0265304358943029,0.0773926443238179,,20.683810801943764,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.045,0.162,0.045,0.162,0.026530435894302987,0.07739264432381791,True,False,UNAVAILABLE,0.05012334268581855
459,9,18,1.15,0.06,0.045,0.1679999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.183984375,0.0004983977327916,3.5017198346695884e-21,0.0004983977327916,0.0218519984197854,0.0832865722396653,,20.67691001901403,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.045,0.1679999999999999,0.045,0.168,0.0218519984197855,0.08328657223966529,True,False,UNAVAILABLE,0.055725913918032687
484,9,19,1.15,0.06,0.045,0.174,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.189984375,0.0004374906843685,3.528892402563138e-21,0.0004374906843685,0.0179765302863176,0.0891946457778323,,20.449526284937747,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0388_0485.csv,0.045,0.174,0.045,0.174,0.017976530286317644,0.08919464577783236,True,False,UNAVAILABLE,0.06140362759642135
509,9,20,1.15,0.06,0.045,0.18,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.195984375,0.0004012277411257,3.559136665448429e-21,0.0004012277411257,0.0155177784277093,0.0951142289851155,,21.415334835997783,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.045,0.18,0.045,0.18,0.01551777842770941,0.0951142289851155,True,False,UNAVAILABLE,0.06713742236636731
534,9,21,1.15,0.06,0.045,0.186,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1966510416666667,0.0003998719551259,3.5622105976496984e-21,0.0003998719551259,0.015365397027014,0.0957725782598761,,21.454458993976004,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.045,0.186,0.045,0.186,0.015365397027014005,0.09577257825987615,True,False,UNAVAILABLE,0.07291406916363946
559,9,22,1.15,0.06,0.045,0.192,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1973177083333333,0.0003991875537236,3.5659753209489576e-21,0.0003991875537236,0.0152406788940961,0.0964310418202774,,21.46497974090744,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0485_0582.csv,0.045,0.192,0.045,0.192,0.015240678894096138,0.09643104182027742,True,False,UNAVAILABLE,0.07872413532075154
584,9,23,1.15,0.06,0.045,0.198,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1976302083333333,0.0003991070398148,3.567354449393094e-21,0.0003991070398148,0.015191938711337,0.0967397352946421,,20.23417944193352,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.045,0.198,0.045,0.198,0.015191938711337002,0.09673973529464211,True,False,UNAVAILABLE,0.08456073250628805
609,9,24,1.15,0.06,0.045,0.204,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1976302083333333,0.0003991070398148,3.567354449393094e-21,0.0003991070398148,0.015191938711337,0.0967397352946421,,20.252450191997923,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.045,0.204,0.045,0.204,0.015191938711337002,0.09673973529464211,True,False,UNAVAILABLE,0.0904187230721602
634,9,25,1.15,0.06,0.045,0.21,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.1976302083333332,0.0003991070398149,3.5673014010610155e-21,0.0003991070398149,0.015191938711337,0.096739735294642,,20.14419786294457,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.045,0.21,0.045,0.21,0.015191938711337019,0.096739735294642,True,False,UNAVAILABLE,0.09629420274346737
659,9,26,1.15,0.06,0.045,0.216,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.2000156249999999,0.0004038783378522,3.580575760728396e-21,0.0004038783378522,0.0150302428434245,0.0990968817313162,,20.12394998804666,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0582_0679.csv,0.045,0.216,0.045,0.216,0.01503024284342458,0.09909688173131617,True,False,UNAVAILABLE,0.10218415475013726
684,9,27,1.15,0.06,0.045,0.222,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.2060156249999999,0.0004609468120827,3.609385869557615e-21,0.0004609468120827,0.0162458919770169,0.105031417627634,,20.45086983998772,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.045,0.222,0.045,0.222,0.016245891977016907,0.10503141762763399,True,False,UNAVAILABLE,0.10808621319113738
709,9,28,1.15,0.06,0.045,0.228,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.2120156249999999,0.0005775167504152,3.6150976613152926e-21,0.0005775167504152,0.019337781990846,0.1109729940520236,,25.01529939402826,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.045,0.228,0.045,0.228,0.019337781990846025,0.1109729940520236,True,False,UNAVAILABLE,0.1139984977181717
734,9,29,1.15,0.06,0.045,0.234,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.218015625,0.0007390966650737,3.59973414711312e-21,0.0007390966650737,0.0235790292107643,0.116920537669267,,20.24957844393793,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.045,0.234,0.045,0.234,0.023579029210764352,0.116920537669267,True,False,UNAVAILABLE,0.11991949583783282
759,9,30,1.15,0.06,0.045,0.24,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.015029296875,0.2240156249999999,0.0009339394218394,3.565444957929465e-21,0.0009339394218394,0.02846034828878,0.1228731819758505,,20.279733596020375,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0679_0775.csv,0.045,0.24,0.045,0.24,0.028460348288779996,0.12287318197585047,True,False,UNAVAILABLE,0.12584797766352862
10,10,0,1.15,0.06,0.05,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,other,0.020029296875,0.075984375,0.0011603368709801,1.2146084423600562e-21,0.0011603368709801,0.1254718228035565,0.0328842686429694,,22.069654603954405,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0000_0097.csv,0.05,0.06,0.05,0.06,0.12547182280355657,0.03288426864296946,True,False,UNAVAILABLE,0.060506061531056546
