alpha,Mach,blumen_cr,blumen_ci,blumen_target_available,seed_name,seed_cr_center,seed_ci_center,requested_cr_half_window,requested_ci_half_window,used_cr_half_window,used_ci_half_window,retry_index,shooting_cr,shooting_ci,shooting_omega_i,err_cr_abs,err_ci_abs,err_ci_rel,stage1_mismatch,stage2_mismatch,ln_p_start_right,spectral_success,mode_success,success,status,selection_metric,selection_metric_name,y_limit
0.5,1.15,,,False,generic_00,0.0,0.015,0.06,0.015,0.32156250000000003,0.08039062500000001,3,0.06951171874999998,5.314615885416673e-06,2.6573079427083366e-06,,,,0.29210268028806724,1.8847373949650223e-22,-5.117624748554416,False,True,False,mode_only,-0.03540018060148206,max_ci_fallback,500.0
0.5,1.15,,,False,generic_01,0.05,0.025,0.015,0.008,0.08039062500000001,0.042875,3,0.10244873046874999,0.003356929687500002,0.001678464843750001,,,,0.37838386332776425,1.1007704246353623e-19,-7.460909826710547,False,True,False,mode_only,-0.03443773652111179,max_ci_fallback,500.0
0.5,1.15,,,False,generic_00,0.0,0.015,0.06,0.008,0.32156250000000003,0.042875,3,0.08982421874999996,6.4226345486111085e-06,3.2113172743055543e-06,,,,0.3603906157689569,3.959974617687411e-21,-5.143571071139529,False,True,False,mode_only,-0.03198689184610077,max_ci_fallback,500.0
0.5,1.15,,,False,generic_00,0.0,0.015,0.06,0.03,0.32156250000000003,0.16078125000000001,3,0.06962890624999998,9.447536892361111e-06,4.723768446180556e-06,,,,0.3900556110933818,2.0194839173657902e-26,-5.153179809926684,False,True,False,mode_only,-0.03050666698222327,max_ci_fallback,500.0
0.5,1.15,,,False,generic_05,0.34,0.085,0.015,0.008,0.08039062500000001,0.042875,3,0.36997070312500013,0.06901562499999998,0.03450781249999999,,,,0.12789325750356093,90.15233445938304,-29.99999281439142,False,False,False,failed,0.027531372334561113,max_ci_fallback,116.99901381856013
0.5,1.15,,,False,generic_03,0.18,0.055,0.015,0.008,0.08039062500000001,0.042875,3,0.20997070312499996,0.039015624999999984,0.019507812499999992,,,,0.18883089363768374,80.17346511747074,-29.99999281439142,False,False,False,failed,0.05059938479935494,max_ci_fallback,186.18619704913402
0.5,1.15,,,False,generic_04,0.26,0.07,0.015,0.008,0.08039062500000001,0.042875,3,0.28997070312499995,0.054015625000000005,0.027007812500000002,,,,0.13432785939547293,113.6929446558271,-29.99999281439142,False,False,False,failed,0.06639371262560076,max_ci_fallback,142.88137254219663
0.5,1.15,,,False,generic_02,0.1,0.04,0.03,0.008,0.16078125000000001,0.042875,3,0.15994140624999997,0.024015625,0.0120078125,,,,0.2584212924164714,77.88960529285674,-29.99999281439142,False,False,False,failed,0.06679504491368031,max_ci_fallback,287.74056623596005
0.5,1.15,,,False,generic_05,0.34,0.085,0.03,0.008,0.16078125000000001,0.042875,3,0.3999414062499999,0.06901562499999998,0.03450781249999999,,,,0.12554409705051586,144.149472252491,-29.99999281439142,False,False,False,failed,0.0814110521050168,max_ci_fallback,118.63683081363033
0.5,1.15,,,False,generic_04,0.26,0.07,0.03,0.008,0.16078125000000001,0.042875,3,0.31994140624999995,0.054015625000000005,0.027007812500000002,,,,0.12338096806694333,212.8367836401038,-29.99999281439142,False,False,False,failed,0.16499020704345096,max_ci_fallback,145.4989130212899
0.5,1.15,,,False,generic_05,0.34,0.085,0.06,0.008,0.32156250000000003,0.042875,3,0.45988281249999996,0.06901562499999998,0.03450781249999999,,,,0.12141576350671232,274.1072343886614,-29.99999281439142,False,False,False,failed,0.21116239756399707,max_ci_fallback,121.56214755407483
0.5,1.15,,,False,generic_03,0.18,0.055,0.03,0.008,0.16078125000000001,0.042875,3,0.23994140624999993,0.039015624999999984,0.019507812499999992,,,,0.15447913543384753,254.85972480024972,-29.99999281439142,False,False,False,failed,0.22356805657194206,max_ci_fallback,190.83724780440085
0.5,1.15,,,False,generic_05,0.34,0.085,0.015,0.015,0.08039062500000001,0.08039062500000001,3,0.36997070312500013,0.05502929687500001,0.027514648437500004,,,,0.1174255910856403,384.44951588722745,-29.99999281439142,False,False,False,failed,0.33529149856650947,max_ci_fallback,146.6600986169942
0.5,1.15,,,False,generic_05,0.34,0.085,0.1,0.008,0.5359375000000001,0.042875,3,0.5398046875000002,0.06901562499999998,0.03450781249999999,,,,0.10767294967937395,472.882608213908,-29.99999281439142,False,False,False,failed,0.4092506306978767,max_ci_fallback,124.86349700881331
0.5,1.15,,,False,generic_04,0.26,0.07,0.06,0.008,0.32156250000000003,0.042875,3,0.3798828124999999,0.054015625000000005,0.027007812500000002,,,,0.11633442828946143,468.5695895777959,-29.99999281439142,False,False,False,failed,0.420370685992269,max_ci_fallback,150.12111216281772
0.5,1.15,,,False,generic_05,0.34,0.085,0.03,0.015,0.16078125000000001,0.08039062500000001,3,0.3999414062499999,0.05502929687500001,0.027514648437500004,,,,0.11663714063520048,519.7094548831037,-29.99999281439142,False,False,False,failed,0.47051201503986373,max_ci_fallback,148.72323651577892
0.5,1.15,,,False,generic_04,0.26,0.07,0.015,0.015,0.08039062500000001,0.08039062500000001,3,0.28997070312499995,0.04002929687500002,0.02001464843750001,,,,0.1201547403915937,618.2301310353168,-29.99999281439142,False,False,False,failed,0.5842085711798966,max_ci_fallback,192.68944921103656
0.5,1.15,,,False,generic_00,0.0,0.015,0.1,0.015,0.5359375000000001,0.08039062500000001,3,0.1499023437500001,0.010095865885416664,0.005047932942708332,,,,0.2719185477273745,617.2579039334538,-29.99999281439142,False,False,False,failed,0.6207579654344059,max_ci_fallback,500.0
0.5,1.15,,,False,generic_02,0.1,0.04,0.03,0.03,0.16078125000000001,0.16078125000000001,3,0.14814453125000004,6.9337361653645825e-06,3.4668680826822912e-06,,,,0.2458253100459768,634.5612254161321,-29.99999281439142,False,False,False,failed,0.6468455571822656,max_ci_fallback,500.0
0.5,1.15,,,False,generic_00,0.0,0.015,0.1,0.008,0.5359375000000001,0.042875,3,0.1499023437500001,0.007015625,0.0035078125,,,,0.27017933065452493,643.1888258350214,-29.99999281439142,False,False,False,failed,0.6496821673677476,max_ci_fallback,500.0
0.5,1.15,,,False,generic_00,0.0,0.015,0.1,0.03,0.5359375000000001,0.16078125000000001,3,0.1499023437500001,0.005685117187499998,0.002842558593749999,,,,0.26940133059333415,658.629933930608,-29.99999281439142,False,False,False,failed,0.6664148832727748,max_ci_fallback,500.0
0.5,1.15,,,False,generic_03,0.18,0.055,0.06,0.008,0.32156250000000003,0.042875,3,0.29988281249999993,0.039015624999999984,0.019507812499999992,,,,0.11512517923600474,793.7342135957753,-29.99999281439142,False,False,False,failed,0.7604748475575754,max_ci_fallback,198.9278410493328
0.5,1.15,,,False,generic_05,0.34,0.085,0.06,0.015,0.32156250000000003,0.08039062500000001,3,0.45988281249999996,0.05502929687500001,0.027514648437500004,,,,0.11485568581582532,815.9023093472363,-29.99999281439142,False,False,False,failed,0.7666157967630275,max_ci_fallback,152.4062297196939
0.5,1.15,,,False,generic_04,0.26,0.07,0.1,0.008,0.5359375000000001,0.042875,3,0.45980468749999975,0.054015625000000005,0.027007812500000002,,,,0.11441246607755645,880.3395875726012,-29.99999281439142,False,False,False,failed,0.832044585876479,max_ci_fallback,155.25838243495485
0.5,1.15,,,False,generic_04,0.26,0.07,0.03,0.015,0.16078125000000001,0.08039062500000001,3,0.31994140624999995,0.04002929687500002,0.02001464843750001,,,,0.11047833658370777,915.2867100315825,-29.99999281439142,False,False,False,failed,0.880781329985768,max_ci_fallback,196.2371633181189
0.5,1.15,,,False,generic_03,0.18,0.055,0.015,0.015,0.08039062500000001,0.08039062500000001,3,0.20997070312499996,0.025029296874999996,0.012514648437499998,,,,0.175232425501393,914.5733329241313,-29.99999281439142,False,False,False,failed,0.8983056573242009,max_ci_fallback,290.0321823387463
0.5,1.15,,,False,generic_05,0.34,0.085,0.1,0.015,0.5359375000000001,0.08039062500000001,3,0.5398046875000002,0.05502929687500001,0.027514648437500004,,,,0.1024432683721804,1234.0546667151823,-29.99999281439142,False,False,False,failed,1.1841475332587914,max_ci_fallback,156.55992607385713
0.5,1.15,,,False,generic_02,0.1,0.04,0.03,0.015,0.16078125000000001,0.08039062500000001,3,0.15994140624999997,0.010029296875000005,0.005014648437500002,,,,0.24877671771061294,1304.3299458160877,-29.99999281439142,False,False,False,failed,1.3067394848266185,max_ci_fallback,500.0
0.5,1.15,,,False,generic_02,0.1,0.04,0.06,0.008,0.32156250000000003,0.042875,3,0.21988281249999997,0.024015625,0.0120078125,,,,0.16145588426845328,1356.3806398469028,-29.99999281439142,False,False,False,failed,1.3404378090603253,max_ci_fallback,304.85586724259775
0.5,1.15,,,False,generic_04,0.26,0.07,0.06,0.015,0.32156250000000003,0.08039062500000001,3,0.3637109375,0.04002929687500002,0.02001464843750001,,,,0.10666862836144603,1401.0848048901985,-29.99999281439142,False,False,False,failed,1.3663889394332709,max_ci_fallback,200.90801045418033
0.5,1.15,,,False,generic_04,0.26,0.07,0.1,0.015,0.5359375000000001,0.08039062500000001,3,0.3637109375,0.04002929687500002,0.02001464843750001,,,,0.10666862836144603,1401.0848048901985,-29.99999281439142,False,False,False,failed,1.3663889394332709,max_ci_fallback,200.90801045418033
0.5,1.15,,,False,generic_03,0.18,0.055,0.1,0.008,0.5359375000000001,0.042875,3,0.3619661458333334,0.039015624999999984,0.019507812499999992,,,,0.10593227371074741,1514.818569018113,-29.99999281439142,False,False,False,failed,1.4810995577036505,max_ci_fallback,205.9424540396152
0.5,1.15,,,False,generic_02,0.1,0.04,0.1,0.03,0.5359375000000001,0.16078125000000001,3,0.16022135416666666,5.8317565917968755e-06,2.9158782958984377e-06,,,,0.18480730997149797,1584.9018118261693,-29.99999281439142,False,False,False,failed,1.5941363455681523,max_ci_fallback,500.0
0.5,1.15,,,False,generic_03,0.18,0.055,0.03,0.015,0.16078125000000001,0.08039062500000001,3,0.23994140624999993,0.025029296874999996,0.012514648437499998,,,,0.14016492466396502,1725.9121281994906,-29.99999281439142,False,False,False,failed,1.7078910775576888,max_ci_fallback,297.3128923711016
0.5,1.15,,,False,generic_01,0.05,0.025,0.06,0.008,0.32156250000000003,0.042875,3,0.16489257812499997,0.009015625000000001,0.0045078125000000005,,,,0.2375172149809034,1709.2864195455054,-29.99999281439142,False,False,False,failed,1.7121466552945508,max_ci_fallback,500.0
0.5,1.15,,,False,generic_01,0.05,0.025,0.06,0.015,0.32156250000000003,0.08039062500000001,3,0.16489257812499997,0.0050292968750000056,0.0025146484375000028,,,,0.23461593685933446,1818.8041039875195,-29.99999281439142,False,False,False,failed,1.8255056039554862,max_ci_fallback,500.0
0.5,1.15,,,False,generic_01,0.05,0.025,0.06,0.03,0.32156250000000003,0.16078125000000001,3,0.16467773437499997,3.6078965928819444e-06,1.8039482964409722e-06,,,,0.15351449171473203,1967.2889513896687,-29.99999281439142,False,False,False,failed,1.9749610680788126,max_ci_fallback,500.0
0.5,1.15,,,False,generic_02,0.1,0.04,0.06,0.03,0.32156250000000003,0.16078125000000001,3,0.17917968749999996,1e-06,5e-07,,,,0.12683024365247955,3292.4823745748213,-29.99999281439142,False,False,False,failed,3.298822886757445,max_ci_fallback,500.0
0.5,1.15,,,False,generic_03,0.18,0.055,0.06,0.015,0.32156250000000003,0.08039062500000001,3,0.29988281249999993,0.025029296874999996,0.012514648437499998,,,,0.10146195199634916,3712.6767204786906,-29.99999281439142,False,False,False,failed,3.692720521203508,max_ci_fallback,309.96851564921303
0.5,1.15,,,False,generic_02,0.1,0.04,0.1,0.008,0.5359375000000001,0.042875,3,0.2998046875000002,0.024015625,0.0120078125,,,,0.10050146902620842,4195.53047174362,-29.99999281439142,False,False,False,failed,4.176539920194931,max_ci_fallback,323.0292898137656
0.5,1.15,,,False,generic_01,0.05,0.025,0.1,0.03,0.5359375000000001,0.16078125000000001,3,0.19760742187500002,6.468749999999999e-06,3.2343749999999994e-06,,,,0.1465188780850311,5070.021070904563,-29.99999281439142,False,False,False,failed,5.0773405460588155,max_ci_fallback,500.0
0.5,1.15,,,False,generic_05,0.34,0.085,0.06,0.03,0.32156250000000003,0.16078125000000001,3,0.34363281249999994,0.025058593750000014,0.012529296875000007,,,,0.09531636286583252,5331.629244426668,-29.99999281439142,False,False,False,failed,5.3113364688199605,max_ci_fallback,317.5191509499475
0.5,1.15,,,False,generic_03,0.18,0.055,0.1,0.015,0.5359375000000001,0.08039062500000001,3,0.34360677083333335,0.025029296874999996,0.012514648437499998,,,,0.09529327232379381,5348.392065960902,-29.99999281439142,False,False,False,failed,5.328127432702091,max_ci_fallback,317.88621702968106
0.5,1.15,,,False,generic_05,0.34,0.085,0.03,0.03,0.16078125000000001,0.16078125000000001,3,0.3500585937500001,0.025058593750000014,0.012529296875000007,,,,0.09540824812617829,5579.6327472608245,-29.99999281439142,False,False,False,failed,5.559344565917134,max_ci_fallback,318.6016471303248
0.5,1.15,,,False,generic_05,0.34,0.085,0.015,0.03,0.08039062500000001,0.16078125000000001,3,0.35502929687499996,0.025058593750000014,0.012529296875000007,,,,0.09559169851979782,5772.590368968918,-29.99999281439142,False,False,False,failed,5.752311360144907,max_ci_fallback,319.4260287995267
0.5,1.15,,,False,generic_03,0.18,0.055,0.015,0.03,0.08039062500000001,0.16078125000000001,3,0.20599365234374994,1e-06,5e-07,,,,0.12132992444667325,5892.842587845331,-29.99999281439142,False,False,False,failed,5.898908084067664,max_ci_fallback,500.0
0.5,1.15,,,False,generic_01,0.05,0.025,0.1,0.015,0.5359375000000001,0.08039062500000001,3,0.21235351562500013,3.207774522569445e-05,1.6038872612847226e-05,,,,0.1490229060568906,6520.938393321492,-29.99999281439142,False,False,False,failed,6.5283574608791115,max_ci_fallback,500.0
0.5,1.15,,,False,generic_02,0.1,0.04,0.06,0.015,0.32156250000000003,0.08039062500000001,3,0.21988281249999997,0.010029296875000005,0.005014648437500002,,,,0.14822276885408212,6617.366154317381,-29.99999281439142,False,False,False,failed,6.614747995885085,max_ci_fallback,500.0
0.5,1.15,,,False,generic_01,0.05,0.025,0.1,0.008,0.5359375000000001,0.042875,3,0.22485351562500014,0.009015625000000001,0.0045078125000000005,,,,0.14114703939945203,7153.138154443865,-29.99999281439142,False,False,False,failed,7.151179881413838,max_ci_fallback,500.0
0.5,1.15,,,False,generic_03,0.18,0.055,0.03,0.03,0.16078125000000001,0.16078125000000001,3,0.2396289062499999,1.9834997106481492e-05,9.917498553240746e-06,,,,0.1155149672086131,9229.112041331817,-29.99999281439142,False,False,False,failed,9.234867954695142,max_ci_fallback,500.0
0.5,1.15,,,False,generic_05,0.34,0.085,0.1,0.03,0.5359375000000001,0.16078125000000001,3,0.5398046875000002,0.025058593750000014,0.012529296875000007,,,,0.09406087766390661,13082.717616313705,-29.99999281439142,False,False,False,failed,13.0623620664469,max_ci_fallback,343.690338936039
0.5,1.15,,,False,generic_04,0.26,0.07,0.015,0.03,0.08039062500000001,0.16078125000000001,3,0.28997070312499995,0.010058593750000011,0.0050292968750000056,,,,0.09026297186329191,13273.695885394105,-29.99999281439142,False,False,False,failed,13.26815044023727,max_ci_fallback,500.0
0.5,1.15,,,False,generic_02,0.1,0.04,0.1,0.015,0.5359375000000001,0.08039062500000001,3,0.2998046875000002,0.010029296875000005,0.005014648437500002,,,,0.0869628008703874,14195.462155076526,-29.99999281439142,False,False,False,failed,14.189780998245046,max_ci_fallback,500.0
0.5,1.15,,,False,generic_03,0.18,0.055,0.06,0.03,0.32156250000000003,0.16078125000000001,3,0.2993359374999999,1.9834997106481492e-05,9.917498553240746e-06,,,,0.07668517714044851,15067.695214010804,-29.99999281439142,False,False,False,failed,15.07150963787072,max_ci_fallback,500.0
0.5,1.15,,,False,generic_04,0.26,0.07,0.03,0.03,0.16078125000000001,0.16078125000000001,3,0.31994140624999995,0.010058593750000011,0.0050292968750000056,,,,0.08351321654207296,16052.77814123765,-29.99999281439142,False,False,False,failed,16.046895208314755,max_ci_fallback,500.0
0.5,1.15,,,False,generic_04,0.26,0.07,0.1,0.03,0.5359375000000001,0.16078125000000001,3,0.32998697916666675,0.010058593750000011,0.0050292968750000056,,,,0.08313575073068137,16968.091003760055,-29.99999281439142,False,False,False,failed,16.96218919754659,max_ci_fallback,500.0
0.5,1.15,,,False,generic_04,0.26,0.07,0.06,0.03,0.32156250000000003,0.16078125000000001,3,0.3300390625,0.010058593750000011,0.0050292968750000056,,,,0.08313575301808727,16972.813356514915,-29.99999281439142,False,False,False,failed,16.96691155041582,max_ci_fallback,500.0
0.5,1.15,,,False,generic_03,0.18,0.055,0.1,0.03,0.5359375000000001,0.16078125000000001,3,0.32084269205729155,7.931022361472804e-06,3.965511180736402e-06,,,,0.06414616500292511,17105.758381031123,-29.99999281439142,False,False,False,failed,17.10895775825891,max_ci_fallback,500.0
