median_delta_e,fraction_physics_better
-1.5592496415139934e-06,0.6049723756906077
-3.621226755678997e-07,0.5235109717868338
-1.865558006464152e-06,0.6258278145695364
-6.942477507787884e-06,0.75
-1.905853242112343e-06,0.6312997347480106
-7.943040195579343e-07,0.5692307692307692
-1.6594530048430478e-06,0.5862068965517241
-1.6893757202735005e-06,0.6057142857142858
-1.6353356442067035e-06,0.6037234042553191
-9.25046954980413e-07,0.5851851851851851
-5.728274983796133e-07,0.5493421052631579
-2.4220886384526685e-06,0.6340425531914894
-1.6678462900210356e-06,0.5952380952380952
-1.2703665956403931e-06,0.6062322946175638
-1.4718941651614692e-06,0.6193353474320241
-3.604696947351327e-06,0.6282051282051282
-3.690585639953836e-06,0.6541095890410958
-1.4407924396053762e-06,0.6392405063291139
-2.4220886384526685e-06,0.6565096952908587
-5.790419580042894e-06,0.6743589743589744
-3.3788218926217306e-06,0.6551724137931034
-1.4718941651614692e-06,0.5987261146496815
-1.1061226799329027e-06,0.6066066066066066
-2.53289247943711e-06,0.66
-3.6378996536579056e-06,0.6643835616438356
-4.159695759065052e-06,0.6390977443609023
-2.223242519028279e-06,0.6198830409356725
-2.6239727179203087e-06,0.6338028169014085
-4.364123887073967e-06,0.6753623188405797
-4.590584326003011e-06,0.7303921568627451
-4.595428798208345e-06,0.7063106796116505
-3.5873632983074444e-06,0.5906862745098039
-2.810424472365902e-06,0.6708074534161491
-3.381402922365828e-06,0.6263736263736264
-9.25046954980413e-07,0.6018518518518519
-1.925311444828104e-06,0.6
-1.1061226799329027e-06,0.6156716417910447
-3.1531924177125026e-06,0.6506024096385542
-7.588727433949227e-07,0.5732009925558312
-1.0652953734199139e-06,0.6118881118881119
-2.6506887873447432e-06,0.6298850574712643
-2.9224008833150794e-06,0.6576354679802956
-4.318388900066347e-06,0.698170731707317
-1.8252627708159608e-06,0.6027088036117382
-5.897427204467481e-06,0.7009132420091324
-4.105402788834311e-06,0.6743002544529262
-5.38757746304519e-07,0.5379939209726444
-1.4718941651614692e-06,0.606516290726817
-2.66146535523714e-06,0.6261261261261262
-2.2813841975277693e-06,0.6186666666666667
-1.037324118102756e-06,0.5770308123249299
-2.637330752632526e-06,0.630057803468208
-3.506222863325359e-06,0.6273148148148148
-6.738058523636514e-08,0.5130434782608696
-2.461661341122967e-07,0.5140845070422535
-1.0652953734199139e-06,0.581140350877193
-4.576497486530329e-06,0.6420323325635104
-6.16508311890307e-06,0.7064935064935065
-1.2190799987543688e-06,0.5907928388746803
-1.2703665956403931e-06,0.5929411764705882
-3.3839839521099258e-06,0.6896551724137931
-7.034826024231167e-06,0.6850715746421268
-1.718888299806487e-06,0.5942492012779552
-4.132549273949682e-06,0.6666666666666666
-9.387092155255239e-07,0.5635838150289018
-3.62023712185966e-06,0.6684210526315789
-4.590584326003011e-06,0.6598984771573604
-3.534390608534582e-06,0.6338383838383839
-3.562558353743805e-06,0.6686868686868687
-4.023918038081886e-06,0.6339712918660287
-3.104075556759067e-06,0.6343283582089553
-3.104075556759067e-06,0.6545454545454545
-3.0132382200370733e-06,0.676923076923077
-7.588727433949227e-07,0.5630252100840336
-2.810424472365902e-06,0.6411609498680739
-1.925311444828104e-06,0.5935162094763092
-1.037324118102756e-06,0.5863192182410424
-4.314684885788761e-06,0.6945010183299389
-4.210043837311536e-06,0.6674311926605505
-1.7720755353112239e-06,0.6085972850678733
-3.3788218926217306e-06,0.6180371352785146
-6.010151181123913e-06,0.6992665036674817
-5.967948069396378e-06,0.7309782608695652
-3.381402922365828e-06,0.6666666666666666
-3.6524703720952623e-06,0.6612466124661247
-1.682807647736262e-06,0.6036269430051814
-2.6239727179203087e-06,0.6598639455782312
-1.6893757202735005e-06,0.5742296918767507
-2.6239727179203087e-06,0.6382428940568475
-2.164745315447192e-06,0.6444444444444445
-7.724389076767951e-06,0.6740196078431373
-1.6893757202735005e-06,0.6146788990825688
-3.6554060844906644e-07,0.5401662049861495
-1.0717233990178293e-06,0.595108695652174
-2.866412677840491e-06,0.648068669527897
-1.463388962646972e-06,0.5991379310344828
-2.0589430420742127e-06,0.6140724946695096
-3.104075556759067e-06,0.6578947368421053
-7.943040195579343e-07,0.5635838150289018
-3.948166677453235e-06,0.6395348837209303
-5.790419580042894e-06,0.6765432098765433
-7.426343641148136e-07,0.5681818181818182
-3.3788218926217306e-06,0.6774891774891775
-5.38757746304519e-07,0.553314121037464
-4.274314000225418e-06,0.6916666666666667
-2.7413331977477196e-06,0.6089743589743589
-1.1626013393436357e-06,0.6491935483870968
-2.810424472365902e-06,0.6224188790560472
-7.79185072872536e-06,0.7234782608695652
-3.506222863325359e-06,0.6345679012345679
-1.4625215390973167e-06,0.5793450881612091
-1.5592496415139934e-06,0.6073446327683616
-3.5873632983074444e-06,0.6612529002320185
-1.1061226799329027e-06,0.58675799086758
-2.4504977441386355e-06,0.6213592233009708
-1.6594530048430478e-06,0.598404255319149
-5.326526911209051e-07,0.5414201183431953
-3.562558353743805e-06,0.6863270777479893
-7.281524304486586e-07,0.5408653846153846
-1.6762395751990231e-06,0.6117216117216118
-1.5592496415139934e-06,0.6051136363636364
-2.4220886384526685e-06,0.6334310850439883
-6.340372044055799e-08,0.5014164305949008
-2.810424472365902e-06,0.6656151419558359
-1.3673114909185102e-06,0.605
-5.6807324854690755e-06,0.7257281553398058
-1.4718941651614692e-06,0.5914489311163895
-2.7084208961691836e-07,0.5238095238095238
-3.562558353743805e-06,0.6221294363256785
-5.685205258509907e-06,0.6634050880626223
-3.929553594267388e-06,0.6152482269503546
-1.6893757202735005e-06,0.6165413533834586
-7.535807638858055e-06,0.6832579185520362
-3.290655259877151e-07,0.5372340425531915
-4.628541989265544e-06,0.669921875
-1.865558006464152e-06,0.6379310344827587
-3.604696947351327e-06,0.6847826086956522
-2.6506887873447432e-06,0.6430155210643016
-4.770597271552823e-06,0.6676923076923077
-5.790419580042894e-06,0.6723646723646723
-1.024468066906925e-06,0.5827338129496403
-1.6678462900210356e-06,0.6128048780487805
-7.426343641148136e-07,0.5415730337078651
-9.387092155255239e-07,0.6
-1.7041320100399937e-06,0.5978835978835979
-1.6893757202735005e-06,0.6260162601626016
-2.7413331977477196e-06,0.6634615384615384
-7.588727433949227e-07,0.5669291338582677
-1.5917602873283254e-06,0.6491228070175439
-4.524757978435767e-07,0.5641025641025641
-1.8252627708159608e-06,0.5913757700205339
-5.38757746304519e-07,0.5227272727272727
-3.104075556759067e-06,0.6452599388379205
-4.576497486530329e-06,0.6349892008639308
-5.347634399743839e-07,0.5555555555555556
-2.2813841975277693e-06,0.6082949308755761
-1.7720755353112239e-06,0.6277777777777778
-2.0589430420742127e-06,0.6329113924050633
-8.964646174280944e-07,0.5668202764976958
-1.5072809994576275e-06,0.6483516483516484
-4.58354090626667e-06,0.6783783783783783
-1.8252627708159608e-06,0.5905172413793104
-1.5609872719701823e-06,0.5860927152317881
-3.5758575632933998e-06,0.6795580110497238
-1.1061226799329027e-06,0.578005115089514
-3.916673901205314e-06,0.6245733788395904
-1.682807647736262e-06,0.5971563981042654
-1.925311444828104e-06,0.6180048661800487
-1.1061226799329027e-06,0.5684754521963824
-3.6217830285401043e-06,0.6203208556149733
-1.5072809994576275e-06,0.5981941309255079
-1.682807647736262e-06,0.6033519553072626
-1.682807647736262e-06,0.5585106382978723
-3.506222863325359e-06,0.6138613861386139
-4.314684885788761e-06,0.6565934065934066
-3.72870090781241e-06,0.6740506329113924
-1.682807647736262e-06,0.6083916083916084
-1.4625215390973167e-06,0.5754475703324808
-4.9880688138270735e-06,0.6982097186700768
-3.290655259877151e-07,0.5299684542586751
-2.637330752632526e-06,0.6308724832214765
-2.6239727179203087e-06,0.6363636363636364
-1.94617151034332e-06,0.6655290102389079
-3.589156772842994e-06,0.6829268292682927
-3.9796594537011565e-06,0.6423982869379015
-8.174308891717441e-07,0.5817610062893082
-1.4625215390973167e-06,0.5683453237410072
-8.405577587855539e-07,0.5686746987951807
-3.229457198189456e-07,0.5284090909090909
-2.4220886384526685e-06,0.6370023419203747
-6.340372044055799e-08,0.5025125628140703
-1.5833670021503377e-06,0.5869565217391305
-4.60027327041368e-06,0.668769716088328
-1.4895875823095484e-06,0.6067961165048543
-1.6112182835703592e-06,0.6092896174863388
-2.436293191295652e-06,0.6484375
-4.3220929143439335e-06,0.6677852348993288
-7.588727433949227e-07,0.5411140583554377
-3.147700892158767e-07,0.5278514588859416
-2.318958635861082e-06,0.6076923076923076
-2.351736417990219e-06,0.6441717791411042
-7.426343641148136e-07,0.5583126550868487
-2.527033036332782e-06,0.6486486486486487
-4.159695759065052e-06,0.6510638297872341
-7.588727433949227e-07,0.5521628498727735
-1.5072809994576275e-06,0.5767195767195767
-3.534390608534582e-06,0.6834170854271356
-2.2813841975277693e-06,0.6240208877284595
-4.3220929143439335e-06,0.6183431952662722
-1.6891706523247674e-06,0.5823045267489712
-1.024468066906925e-06,0.5679012345679012
-2.4702184122371573e-06,0.6408839779005525
-2.0589430420742127e-06,0.5773955773955773
-1.4680752756790483e-06,0.5873015873015873
-5.897427204467481e-06,0.7037037037037037
-1.2843221095151097e-06,0.5668604651162791
-9.973272352414853e-07,0.5647921760391198
-1.4625215390973167e-06,0.5826558265582655
-3.623328935220549e-06,0.6442141623488774
-5.9115860810681625e-06,0.6881720430107527
-2.810424472365902e-06,0.6354430379746835
-4.159695759065052e-06,0.6797900262467191
-1.2703665956403931e-06,0.5720823798627003
-2.6239727179203087e-06,0.632183908045977
-2.4220886384526685e-06,0.5899280575539568
-3.621226755678997e-07,0.5378378378378378
-1.024468066906925e-06,0.5814606741573034
-1.935741477585712e-06,0.5896946564885496
-2.9224008833150794e-06,0.6188235294117647
-1.037324118102756e-06,0.5685131195335277
-4.590584326003011e-06,0.6311688311688312
-1.6112182835703592e-06,0.5867924528301887
-1.4680752756790483e-06,0.5717488789237668
-2.9224008833150794e-06,0.6483870967741936
-4.364123887073967e-06,0.6732456140350878
-1.0108976510742052e-06,0.5802469135802469
-3.3839839521099258e-06,0.6309523809523809
-1.6594530048430478e-06,0.575984990619137
-9.523714760706348e-07,0.5580736543909348
-5.367605931394515e-07,0.5481283422459893
-6.738058523636514e-08,0.5182724252491694
-3.2600562290333035e-07,0.5171673819742489
-3.4896412253633546e-06,0.6326086956521739
-3.62023712185966e-06,0.6334056399132321
-7.034826024231167e-06,0.7624434389140271
-1.1061226799329027e-06,0.60062893081761
-1.925311444828104e-06,0.6106442577030813
-5.897427204467481e-06,0.6674757281553398
-3.916673901205314e-06,0.6323185011709602
-2.224541528506388e-06,0.6178861788617886
-5.897427204467481e-06,0.7272727272727273
-3.506222863325359e-06,0.6224256292906178
-2.2813841975277693e-06,0.6232686980609419
-1.0108976510742052e-06,0.5670103092783505
-4.105402788834311e-06,0.6929133858267716
-3.916673901205314e-06,0.6304909560723514
-1.7976144811929218e-06,0.5902061855670103
-2.167698859485006e-06,0.6210268948655256
-4.105402788834311e-06,0.6227390180878553
-3.104075556759067e-06,0.6381766381766382
-2.2813841975277693e-06,0.6546546546546547
-1.024468066906925e-06,0.6
-1.463388962646972e-06,0.5681818181818182
-6.068972504547077e-07,0.5444444444444444
-2.436293191295652e-06,0.6355555555555555
-1.6326674223687834e-07,0.5056689342403629
-3.589156772842994e-06,0.6431451612903226
-3.3839839521099258e-06,0.6472148541114059
-4.68058649200076e-06,0.6840958605664488
-2.4916951117878727e-06,0.6173708920187794
-3.562558353743805e-06,0.633245382585752
-1.7720755353112239e-06,0.5959302325581395
-1.905853242112343e-06,0.6270718232044199
-1.94617151034332e-06,0.6239554317548747
-1.0308960925048405e-06,0.6022727272727273
-2.164745315447192e-06,0.6501547987616099
-3.5873632983074444e-06,0.64
-1.905853242112343e-06,0.5766590389016019
-1.4625215390973167e-06,0.5965417867435159
-7.064527845102031e-06,0.6888361045130641
-4.60027327041368e-06,0.6616702355460385
-5.6807324854690755e-06,0.648989898989899
-3.290655259877151e-07,0.526813880126183
-1.024468066906925e-06,0.5535714285714286
-3.916673901205314e-06,0.6206088992974239
-1.935741477585712e-06,0.5984848484848485
-1.037324118102756e-06,0.5890909090909091
-1.2190799987543688e-06,0.5578231292517006
-5.685205258509907e-06,0.6782608695652174
-4.196819436863564e-06,0.6638418079096046
-4.6013877853870455e-06,0.6840490797546013
-1.3673114909185102e-06,0.6028368794326241
-3.589156772842994e-06,0.6505102040816326
-1.6893757202735005e-06,0.5826558265582655
-4.257250318384642e-06,0.6582809224318659
-2.0465051521565553e-06,0.5797101449275363
-2.6025672012833234e-06,0.6118721461187214
-3.961046370515309e-06,0.6764705882352942
-8.405577587855539e-07,0.5730027548209367
-3.589156772842994e-06,0.6503340757238307
-9.973272352414853e-07,0.5747368421052632
-7.588727433949227e-07,0.5960912052117264
-1.6762395751990231e-06,0.6184538653366584
-1.982398142093278e-06,0.6099476439790575
-2.0589430420742127e-06,0.659016393442623
-1.2190799987543688e-06,0.5846153846153846
-3.623328935220549e-06,0.6305732484076433
-1.9155823434702235e-06,0.6121212121212121
-2.167698859485006e-06,0.6348547717842323
-2.5784325986787093e-06,0.6214689265536724
-2.6239727179203087e-06,0.6342494714587738
-1.2703665956403931e-06,0.5829694323144105
-1.4642563861966271e-06,0.6077922077922078
-4.60027327041368e-06,0.687960687960688
-4.285967602086702e-06,0.6681034482758621
-1.463388962646972e-06,0.572429906542056
-4.590584326003011e-06,0.6124197002141327
-3.6554060844906644e-07,0.5257731958762887
-1.8252627708159608e-06,0.6047745358090185
-9.973272352414853e-07,0.5592705167173252
-3.416724096982904e-06,0.6008492569002123
-1.4625215390973167e-06,0.6202898550724638
-5.326526911209051e-07,0.5410628019323671
-2.164745315447192e-06,0.6171875
-6.120334086867629e-06,0.7246376811594203
-2.0589430420742127e-06,0.6385224274406333
-6.8903068014807695e-06,0.7272727272727273
-2.4220886384526685e-06,0.6239316239316239
-1.718888299806487e-06,0.6009070294784581
-1.1061226799329027e-06,0.5859872611464968
-1.037324118102756e-06,0.556786703601108
-3.290655259877151e-07,0.5240174672489083
-7.943040195579343e-07,0.5724907063197026
-3.916673901205314e-06,0.6839237057220708
-4.105402788834311e-06,0.6719160104986877
-5.897427204467481e-06,0.6908077994428969
-1.4625215390973167e-06,0.603411513859275
-7.435125869217907e-07,0.5465116279069767
-2.4702184122371573e-06,0.6464285714285715
-2.6239727179203087e-06,0.6537530266343826
-2.4504977441386355e-06,0.6332622601279317
-1.037324118102756e-06,0.5547785547785548
-1.6762395751990231e-06,0.6285714285714286
-3.416724096982904e-06,0.6131528046421664
-2.167698859485006e-06,0.6534954407294833
-5.347634399743839e-07,0.5502645502645502
-1.4642563861966271e-06,0.5790816326530612
-1.905853242112343e-06,0.6186666666666667
-1.2190799987543688e-06,0.5981308411214953
-2.608279653926182e-07,0.5149425287356322
-1.024468066906925e-06,0.591304347826087
-7.507535537548682e-07,0.55625
-2.224541528506388e-06,0.6179245283018868
-3.104075556759067e-06,0.6026666666666667
-7.588727433949227e-07,0.5631313131313131
-3.104075556759067e-06,0.6036217303822937
-4.105402788834311e-06,0.6774193548387096
-1.3408007689258428e-06,0.5829145728643216
-2.0589430420742127e-06,0.6149425287356322
-9.523714760706348e-07,0.5667752442996743
-9.25046954980413e-07,0.5709219858156028
-1.4642563861966271e-06,0.5899280575539568
-1.3408007689258428e-06,0.5714285714285714
-2.4858356686835448e-06,0.6497584541062802
-4.105402788834311e-06,0.6206896551724138
-1.2703665956403931e-06,0.5623529411764706
-1.925311444828104e-06,0.6051873198847262
-4.3431084007089504e-06,0.6620111731843575
-1.5072809994576275e-06,0.5943152454780362
-3.416724096982904e-06,0.6221198156682027
-7.943040195579343e-07,0.5485232067510548
-3.104075556759067e-06,0.6463022508038585
-4.233943114662075e-06,0.6905444126074498
-3.3788218926217306e-06,0.6434540389972145
-4.541778586220069e-06,0.6594059405940594
-1.905853242112343e-06,0.60828025477707
-2.4603580781878964e-06,0.5975103734439834
-4.576497486530329e-06,0.6742671009771987
-5.949782055370001e-06,0.739946380697051
-7.782089039842788e-07,0.5471698113207547
-4.289671616364288e-06,0.6504065040650406
-1.6112182835703592e-06,0.6115107913669064
-1.4718941651614692e-06,0.5938189845474614
-3.589156772842994e-06,0.6575682382133995
-2.672241923129537e-06,0.6644951140065146
-4.105402788834311e-06,0.6715328467153284
-3.62023712185966e-06,0.6660194174757281
-1.2190799987543688e-06,0.569023569023569
-1.8252627708159608e-06,0.620253164556962
-2.351736417990219e-06,0.6630434782608695
-7.782089039842788e-07,0.5605381165919282
-1.5072809994576275e-06,0.6261127596439169
-3.72870090781241e-06,0.6570796460176991
-7.943040195579343e-07,0.5587392550143266
-3.3788218926217306e-06,0.6062639821029083
-1.6326674223687834e-07,0.5128205128205128
-9.8841977148878e-07,0.5589887640449438
-1.8857171405796405e-06,0.6205128205128205
-3.9796594537011565e-06,0.6588235294117647
-3.506222863325359e-06,0.6356968215158925
-4.314684885788761e-06,0.6843575418994413
-4.3220929143439335e-06,0.6551724137931034
-2.810424472365902e-06,0.6581632653061225
-4.61219124477108e-06,0.71900826446281
-2.4504977441386355e-06,0.6428571428571429
-2.4858356686835448e-06,0.6468085106382979
-4.159695759065052e-06,0.6463768115942029
-3.104075556759067e-06,0.6261682242990654
-1.8857171405796405e-06,0.6051282051282051
-2.672241923129537e-06,0.6483870967741936
-1.94617151034332e-06,0.5943396226415094
-3.666698999094109e-06,0.6686746987951807
-3.416724096982904e-06,0.636604774535809
-1.8252627708159608e-06,0.5878136200716846
-1.4718941651614692e-06,0.6047058823529412
-3.6554060844906644e-07,0.5280612244897959
-1.2703665956403931e-06,0.6021220159151194
-2.888158739944302e-06,0.6766467065868264
-9.387092155255239e-07,0.5622568093385214
-2.4220886384526685e-06,0.5882352941176471
-2.2813841975277693e-06,0.6359102244389028
-1.2190799987543688e-06,0.5764075067024129
-1.6112182835703592e-06,0.5812182741116751
-3.6760149215164795e-06,0.6077586206896551
-1.718888299806487e-06,0.6265664160401002
-1.6594530048430478e-06,0.587012987012987
-1.905853242112343e-06,0.5868725868725869
-9.523714760706348e-07,0.5743944636678201
-2.637330752632526e-06,0.6301020408163265
-4.590584326003011e-06,0.6164122137404581
-3.5873632983074444e-06,0.6746411483253588
-3.104075556759067e-06,0.6511056511056511
-1.0108976510742052e-06,0.5452488687782805
-1.4642563861966271e-06,0.5724815724815725
-2.351736417990219e-06,0.6407185628742516
-8.405577587855539e-07,0.584045584045584
-1.7720755353112239e-06,0.6137931034482759
-2.53289247943711e-06,0.6125541125541125
-3.7648982928184527e-06,0.6976047904191617
3.3079316583140006e-07,0.4935897435897436
-9.523714760706348e-07,0.5552407932011332
-3.4003540245464148e-06,0.6628571428571428
-4.60623225759238e-06,0.7168674698795181
-1.9260123762278314e-06,0.6272189349112426
-6.418965075494568e-06,0.6636363636363637
-2.866412677840491e-06,0.6186868686868687
-5.360047586619801e-06,0.6674528301886793
-7.79185072872536e-06,0.711864406779661
-5.555153130720747e-06,0.6828282828282828
-4.60623225759238e-06,0.703125
-4.245596716523359e-06,0.65
-2.521173593228454e-06,0.6666666666666666
-1.463388962646972e-06,0.5850515463917526
-3.147700892158767e-07,0.5318559556786704
-2.0025572762087662e-06,0.6519607843137255
-2.167698859485006e-06,0.6437659033078881
-2.521173593228454e-06,0.6608391608391608
-9.973272352414853e-07,0.5749385749385749
-1.9155823434702235e-06,0.6266666666666667
-2.637330752632526e-06,0.6483870967741936
-2.436293191295652e-06,0.6373056994818653
-2.167698859485006e-06,0.6140350877192983
-5.043835460811358e-06,0.7094017094017094
-1.4625215390973167e-06,0.5900783289817232
-1.2703665956403931e-06,0.5920679886685553
-2.6506887873447432e-06,0.6984126984126984
-1.935741477585712e-06,0.6111111111111112
-1.5072809994576275e-06,0.6133333333333333
-3.3788218926217306e-06,0.6285714285714286
-3.623328935220549e-06,0.6445916114790287
-1.7976144811929218e-06,0.6518518518518519
-3.381402922365828e-06,0.6857923497267759
-2.7084208961691836e-07,0.5371900826446281
-2.521173593228454e-06,0.649546827794562
-1.6353356442067035e-06,0.555793991416309
-2.164745315447192e-06,0.6280788177339901
-1.6326674223687834e-07,0.5089514066496164
-1.4895875823095484e-06,0.6225806451612903
-6.120334086867629e-06,0.6935483870967742
-6.716085757859508e-06,0.6997455470737913
-1.6326674223687834e-07,0.5195822454308094
-5.685205258509907e-06,0.6478555304740407
-1.4625215390973167e-06,0.5835351089588378
-2.0589430420742127e-06,0.6401028277634961
-3.929553594267388e-06,0.6888297872340425
5.062681200478092e-07,0.4751958224543081
-9.25046954980413e-07,0.5504587155963303
-1.0308960925048405e-06,0.5886699507389163
-4.159695759065052e-06,0.6767676767676768
-9.973272352414853e-07,0.5813148788927336
-7.979906940791537e-08,0.5
-7.621137884106233e-07,0.5486725663716814
-1.6762395751990231e-06,0.6086956521739131
-1.0717233990178293e-06,0.6115107913669064
-5.897427204467481e-06,0.7174447174447175
-1.718888299806487e-06,0.6145552560646901
-1.905853242112343e-06,0.5988857938718662
-3.589156772842994e-06,0.6627634660421545
-9.733402193592283e-07,0.5732984293193717
-1.4718941651614692e-06,0.5726315789473684
-2.797321403222308e-06,0.6157205240174672
-4.68058649200076e-06,0.6768060836501901
-2.637330752632526e-06,0.6275
-1.6975639375027551e-06,0.5829145728643216
-7.621137884106233e-07,0.582089552238806
-2.2813841975277693e-06,0.6291079812206573
-2.6506887873447432e-06,0.6593406593406593
-2.436293191295652e-06,0.6132596685082873
-1.6353356442067035e-06,0.559322033898305
-3.2603998268709855e-06,0.6087962962962963
-4.576497486530329e-06,0.6519721577726219
-1.6893757202735005e-06,0.5970873786407767
-7.588727433949227e-07,0.599250936329588
-7.281524304486586e-07,0.5471698113207547
-2.4603580781878964e-06,0.6473029045643154
-4.541778586220069e-06,0.7070938215102975
-3.2600562290333035e-07,0.5302197802197802
-2.2813841975277693e-06,0.572538860103627
-1.037324118102756e-06,0.5902578796561605
-3.674469014836035e-06,0.625560538116592
-1.718888299806487e-06,0.5975903614457831
-2.9572500145624847e-06,0.6337209302325582
-1.8252627708159608e-06,0.6085714285714285
-3.147700892158767e-07,0.5228215767634855
-2.0589430420742127e-06,0.6122448979591837
-4.4804127535824634e-07,0.543918918918919
-1.4642563861966271e-06,0.5974683544303797
-2.170163619800991e-06,0.6159420289855072
-1.0717233990178293e-06,0.5828025477707006
-1.9260123762278314e-06,0.6164383561643836
-4.196819436863564e-06,0.6460396039603961
-2.4702184122371573e-06,0.5995525727069351
-4.105402788834311e-06,0.654639175257732
-1.366444067368855e-06,0.6352201257861635
-7.426343641148136e-07,0.5536992840095465
-1.037324118102756e-06,0.5862068965517241
-2.18803582717475e-06,0.593939393939394
-1.3408007689258428e-06,0.559748427672956
-1.5592496415139934e-06,0.6234177215189873
-4.159695759065052e-06,0.6748768472906403
-2.53289247943711e-06,0.6153846153846154
-1.2703665956403931e-06,0.5537190082644629
-2.6239727179203087e-06,0.6201117318435754
-1.1061226799329027e-06,0.5738161559888579
-1.905853242112343e-06,0.6205250596658711
-2.2813841975277693e-06,0.6433566433566433
-1.4625215390973167e-06,0.5682382133995038
-5.11164474898719e-06,0.6583011583011583
-1.4895875823095484e-06,0.5981012658227848
-7.943040195579343e-07,0.5473441108545035
-4.590584326003011e-06,0.6576354679802956
-1.905853242112343e-06,0.6089385474860335
-3.942433287329461e-06,0.6827586206896552
-4.68058649200076e-06,0.6756756756756757
-2.351736417990219e-06,0.6366459627329193
-1.6594530048430478e-06,0.6094182825484764
-2.4956960027328057e-06,0.6228571428571429
-1.7041320100399937e-06,0.6191860465116279
-1.024468066906925e-06,0.5616698292220114
-2.167698859485006e-06,0.6220302375809935
-1.7976144811929218e-06,0.6161290322580645
-7.588727433949227e-07,0.5533498759305211
-1.6975639375027551e-06,0.6331521739130435
-3.4451034077176423e-06,0.6766169154228856
-4.314684885788761e-06,0.7272727272727273
-2.53289247943711e-06,0.6842105263157895
-2.7413331977477196e-06,0.6865079365079365
-1.94617151034332e-06,0.5991902834008097
-1.0717233990178293e-06,0.5707070707070707
-6.7058717385659605e-06,0.7357630979498861
-2.436293191295652e-06,0.6218905472636815
-1.982398142093278e-06,0.6407185628742516
-3.562558353743805e-06,0.6554621848739496
-2.4702184122371573e-06,0.6148325358851675
-1.9155823434702235e-06,0.6171428571428571
-3.290655259877151e-07,0.5316455696202531
-4.559138036375199e-06,0.642512077294686
-9.973272352414853e-07,0.5551601423487544
-2.164745315447192e-06,0.6081424936386769
-7.281524304486586e-07,0.5709876543209876
-3.290655259877151e-07,0.5495978552278821
-7.765883814764285e-07,0.5394736842105263
-1.1626013393436357e-06,0.5981308411214953
-4.233943114662075e-06,0.656934306569343
-5.897427204467481e-06,0.6705336426914154
-3.72870090781241e-06,0.6126629422718808
-1.94617151034332e-06,0.5891891891891892
-1.2703665956403931e-06,0.5681233933161953
-2.0589430420742127e-06,0.6331360946745562
-1.4718941651614692e-06,0.5779816513761468
-1.4718941651614692e-06,0.6595744680851063
-5.897427204467481e-06,0.6974063400576369
-1.0652953734199139e-06,0.5763888888888888
-3.6826616449381344e-07,0.534965034965035
-4.233943114662075e-06,0.6512261580381471
-1.4642563861966271e-06,0.6007067137809188
-1.7976144811929218e-06,0.6404109589041096
-1.6893757202735005e-06,0.6311787072243346
-5.305419422674262e-07,0.5249169435215947
-4.9880688138270735e-06,0.673469387755102
-1.5072809994576275e-06,0.6203703703703703
-1.4718941651614692e-06,0.5781710914454278
-3.506222863325359e-06,0.6150121065375302
-5.7378124192764e-06,0.6326530612244898
-2.53289247943711e-06,0.647191011235955
-1.865558006464152e-06,0.5972222222222222
-1.037324118102756e-06,0.5853658536585366
-5.7378124192764e-06,0.6852791878172588
2.299535019761878e-07,0.4931506849315068
-1.024468066906925e-06,0.5783132530120482
1.4381859839152078e-07,0.4891304347826087
-5.949782055370001e-06,0.6763925729442971
-5.7378124192764e-06,0.7049689440993789
-2.9494674569016666e-07,0.5216049382716049
-1.4895875823095484e-06,0.5838323353293413
-2.6239727179203087e-06,0.6451612903225806
-7.281524304486586e-07,0.5415676959619953
-7.588727433949227e-07,0.5458612975391499
-3.72870090781241e-06,0.6656534954407295
-1.0108976510742052e-06,0.5797101449275363
-3.150611387968405e-06,0.6339285714285714
-1.4642563861966271e-06,0.6
4.035685340075812e-07,0.47606382978723405
-3.3788218926217306e-06,0.6246913580246913
-1.1061226799329027e-06,0.5723981900452488
-4.257250318384642e-06,0.6984126984126984
-1.4895875823095484e-06,0.5926829268292683
-2.224541528506388e-06,0.6715328467153284
-2.5784325986787093e-06,0.5883838383838383
-3.7974518297123616e-06,0.6648936170212766
-8.405577587855539e-07,0.5738161559888579
-2.810424472365902e-06,0.668235294117647
-1.1626013393436357e-06,0.5683229813664596
-4.3220929143439335e-06,0.6942528735632184
-3.623328935220549e-06,0.6674057649667405
-2.810424472365902e-06,0.6411149825783972
-7.943040195579343e-07,0.5289855072463768
-3.0132382200370733e-06,0.6209302325581395
-1.3408007689258428e-06,0.5808383233532934
-2.0025572762087662e-06,0.6368421052631579
-3.4614734801541314e-06,0.6447368421052632
-2.2813841975277693e-06,0.5988200589970502
-5.7378124192764e-06,0.6466346153846154
-3.822687404508862e-06,0.6454545454545455
-2.9224008833150794e-06,0.6413043478260869
-8.405577587855539e-07,0.5775
-1.6893757202735005e-06,0.5784313725490197
-1.682807647736262e-06,0.6237373737373737
-1.024468066906925e-06,0.5678733031674208
-3.574960826025625e-06,0.6359223300970874
-3.592943644482177e-06,0.6640211640211641
-1.0717233990178293e-06,0.5941176470588235
-2.9224008833150794e-06,0.6289855072463768
-2.66146535523714e-06,0.6018518518518519
-7.943040195579343e-07,0.5669642857142857
-1.6893757202735005e-06,0.5793226381461676
-6.309196013715157e-06,0.7012987012987013
-1.94617151034332e-06,0.5901639344262295
