cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status,_source_file,_technical_success,mach_index,alpha_index,primary_chart
365,1.666,0.13525,True,0.4191351312903411,0.03062055391644,0.0041414299171985,1.5930245986839878e-10,8.733926082360455e-11,1.3322585049047042e-10,log_ci,nominal,4,0.5,0.002,6,1,36,3366,0,295.8296427850146,COMPLETED,classical_COST500_chunk_073.csv,True,18,5,C31
366,1.666,0.15075,True,0.4253591396432948,0.0271994424058806,0.0041003159426865,8.882195227925806e-12,3.647363661096748e-12,8.098773388032221e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3336,0,273.9309403280495,COMPLETED,classical_COST500_chunk_073.csv,True,18,6,C31
367,1.666,0.16625,True,0.4310190743136005,0.023394201406686,0.0038892859838615,8.549460043199037e-14,2.2575691316362168e-14,8.246008043055754e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3288,0,286.0926066469401,COMPLETED,classical_COST500_chunk_073.csv,True,18,7,C31
368,1.666,0.18175,True,0.4361973265636524,0.0192850146192305,0.0035050514070451,6.208765318061573e-15,1.0755285551056204e-15,6.114900252818245e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3476,0,303.2214897220256,COMPLETED,classical_COST500_chunk_073.csv,True,18,8,C31
369,1.666,0.19725,True,0.440962174353432,0.0149338381786684,0.0029456995807423,1.521131360380069e-11,6.62997434730528e-13,1.5196858094840282e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3460,0,308.2562686880119,COMPLETED,classical_COST500_chunk_073.csv,True,18,9,C31
370,1.666,0.21275,True,0.445370364888824,0.0103894521443243,0.002210355943705,9.444356076889338e-11,-6.818282050069513e-12,9.4197118855055e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3427,0,300.9111638449831,COMPLETED,classical_COST500_chunk_074.csv,True,18,10,C32
371,1.666,0.2282499999999999,True,0.4494692241893656,0.0056908416356049,0.0012989346033268,6.643396559825667e-10,-1.2275622879309722e-10,6.528997524915535e-10,log_ci,nominal,4,0.5,0.002,6,3,24,2128,0,162.7281608299818,COMPLETED,classical_COST500_chunk_074.csv,True,18,11,C32
372,1.666,0.24375,True,0.4532982968575273,0.0008693822853503,0.0002119119320541,5.970205966608493e-11,-6.270255148432824e-12,5.937187742312278e-11,log_ci,nominal,4,0.5,0.002,6,2,32,2756,0,249.50736234302167,COMPLETED,classical_COST500_chunk_074.csv,True,18,12,C32
373,1.666,0.25925,False,0.9051208205964728,6.149889492772524e-06,1.5943588510012763e-06,2.4047721549849967e-08,2.4011018357043923e-08,-1.3281224329173114e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3023,0,274.8860026950715,COMPLETED,classical_COST500_chunk_074.csv,False,18,13,C32
374,1.666,0.27475,False,0.7616529074513863,1.9771159752283248e-05,5.432126141939822e-06,1.9081396403468588e-08,6.83237389718248e-09,1.7816238537789154e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,3101,0,286.55393562605605,COMPLETED,classical_COST500_chunk_074.csv,False,18,14,C32
375,1.666,0.29025,False,0.905120818908196,6.149709663779907e-06,1.784953229912118e-06,2.7251170963980872e-08,2.724956942640915e-08,-2.9544032125270186e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3075,0,281.2824988489738,COMPLETED,classical_COST500_chunk_075.csv,False,18,15,C32
376,1.666,0.3057499999999999,False,0.9051208382719506,6.116274586783706e-06,1.8700509549091176e-06,2.883349874801389e-08,2.8831016411846375e-08,3.7834205629722585e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2907,0,272.0467317450093,COMPLETED,classical_COST500_chunk_075.csv,False,18,16,C32
377,1.666,0.32125,False,0.7616668218336334,1.588574812957127e-05,5.103296586624771e-06,2.8264535814484505e-08,1.6892628982164926e-08,2.2661047435615127e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,3349,0,279.8954045060091,COMPLETED,classical_COST500_chunk_075.csv,False,18,17,C32
378,1.666,0.33675,False,0.4624532611562999,8.921712663867574e-06,3.004386739557405e-06,2.167342656573388e-08,-1.5157864232047977e-08,1.5491177199395126e-08,linear_ci,strict_L30_y0p5,4,0.5,0.002,6,0,45,2944,0,272.40645214600954,COMPLETED,classical_COST500_chunk_075.csv,False,18,18,C32
379,1.666,0.3522499999999999,True,0.9051408112433144,4.964894473392612e-06,1.748884078252547e-06,3.439268816940595e-09,2.717891472478988e-09,-2.1075189059664362e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2896,0,270.95812683401164,COMPLETED,classical_COST500_chunk_075.csv,True,18,19,C32
380,1.702,0.05775,True,0.3903544524142552,0.0331516326963307,0.0019145067882131,1.7571089786275976e-15,4.761815941556335e-16,-1.691355389077387e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3147,0,252.01965398702305,COMPLETED,classical_COST500_chunk_076.csv,True,19,0,C30
381,1.702,0.07325,True,0.4005131714449656,0.0345043788963092,0.0025274457541546,8.576783822152403e-12,4.883594396931645e-12,7.050654331208772e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3591,0,299.58703213906847,COMPLETED,classical_COST500_chunk_076.csv,True,19,1,C30
382,1.702,0.08875,True,0.4095790398630602,0.0343172060258745,0.0030456520347963,9.986147719221952e-14,3.5037944767779556e-14,9.351287105774376e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3697,0,307.2246099030599,COMPLETED,classical_COST500_chunk_076.csv,True,19,2,C30
383,1.702,0.10425,True,0.4176770081384579,0.0330126720943686,0.0034415710658379,3.678229973870059e-15,1.6792123247455493e-15,3.2725558374302466e-15,log_ci,nominal,4,0.5,0.002,6,2,36,3651,0,305.2730611920124,COMPLETED,classical_COST500_chunk_076.csv,True,19,3,C30
384,1.702,0.11975,True,0.4249394978127419,0.030874897885995,0.0036972690218479,8.340453236493589e-16,8.309325449928906e-16,-7.199102425303751e-17,log_ci,nominal,4,0.5,0.002,6,1,36,3157,0,272.4589465840254,COMPLETED,classical_COST500_chunk_076.csv,True,19,4,C31
385,1.702,0.13525,True,0.4314871286099462,0.0281017240225262,0.0038007581740466,1.1789963770925449e-11,5.962400712045124e-12,1.0171185942098315e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3514,0,279.33582003309857,COMPLETED,classical_COST500_chunk_077.csv,True,19,5,C31
386,1.702,0.15075,True,0.437424135010487,0.024835559639507,0.0037439606156556,5.5933591475715834e-14,1.7527646001269662e-14,5.3116365472671845e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3224,0,275.9577783619752,COMPLETED,classical_COST500_chunk_077.csv,True,19,6,C31
387,1.702,0.16625,True,0.4428387158089277,0.0211819697560783,0.003521502471948,7.513524740046525e-14,1.983829767127077e-14,7.24689405706691e-14,log_ci,nominal,4,0.5,0.002,6,1,36,2955,0,236.4707217119867,COMPLETED,classical_COST500_chunk_077.csv,True,19,7,C31
388,1.702,0.18175,True,0.4478048768086884,0.0172211996603164,0.0031299530382625,3.5300869690076306e-11,4.983402579483709e-12,3.4947347533204054e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3488,0,288.7507597469957,COMPLETED,classical_COST500_chunk_077.csv,True,19,8,C31
389,1.702,0.19725,True,0.4523845448227282,0.0130155377263373,0.00256731481652,6.1851224963866015e-15,-4.6629367034256575e-15,-4.063589742475671e-15,log_ci,nominal,4,0.5,0.002,6,1,36,2638,0,225.26162853301503,COMPLETED,classical_COST500_chunk_077.csv,True,19,9,C31
390,1.702,0.21275,True,0.4566295439067472,0.0086141684791084,0.0018326643439303,5.481627043774297e-11,1.0714790166233e-11,-5.375887625683196e-11,linear_ci,nominal,1,0.5,0.0001,6,2,32,3244,0,273.2566674730042,COMPLETED,classical_COST500_chunk_078.csv,True,19,10,C32
391,1.702,0.2282499999999999,True,0.4605833098254807,0.0040564606412185,0.0009258871413581,2.563821989239071e-13,-1.1382561559969417e-13,2.297293215033913e-13,log_ci,nominal,4,0.5,0.002,6,2,33,2438,0,211.5094118689885,COMPLETED,classical_COST500_chunk_078.csv,True,19,11,C32
392,1.702,0.24375,False,0.9051208014711676,6.228670902960389e-06,1.5182385325965949e-06,2.251219958313853e-08,2.243529406910805e-08,-1.8592229838584422e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3175,0,273.96959573507775,COMPLETED,classical_COST500_chunk_078.csv,False,19,12,C32
393,1.702,0.25925,False,0.4628883070681936,3.088820624981767e-06,8.00776747026523e-07,2.00522980900907e-08,-1.6978031506769266e-08,1.0669634710195342e-08,linear_ci,strict_L30_y0p5,1,0.5,0.0001,6,0,45,2842,0,243.13997214694973,COMPLETED,classical_COST500_chunk_078.csv,False,19,13,C32
394,1.702,0.27475,False,0.7616530586338764,1.9685325191905744e-05,5.408543096476103e-06,1.877759720997429e-08,6.558219501049024e-09,1.7595110512755946e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,3157,0,265.7739031990059,COMPLETED,classical_COST500_chunk_078.csv,False,19,14,C32
395,1.702,0.29025,False,0.9051208307729658,6.142037334559542e-06,1.7827263363559073e-06,2.7192274898458383e-08,2.7190840533405602e-08,-2.7929418224621245e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3090,0,256.8904064199887,COMPLETED,classical_COST500_chunk_079.csv,False,19,15,C32
396,1.702,0.3057499999999999,True,0.7616060534266174,1.0879491635802626e-06,3.326404567646652e-07,7.297311235840712e-10,5.752046020437971e-10,4.490514207915481e-10,linear_ci,strict_L30,5,0.9,0.002,6,1,39,2291,0,181.3905097770039,COMPLETED,classical_COST500_chunk_079.csv,True,19,16,C32
397,1.702,0.32125,False,0.9051208406503508,6.165358730732736e-06,1.980621492247891e-06,3.047252021261361e-08,3.0457126268619214e-08,9.684769308198238e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2970,0,262.85322946403176,COMPLETED,classical_COST500_chunk_079.csv,False,19,17,C32
398,1.702,0.33675,False,0.7616278577683443,2.3785176814961986e-07,8.009658292438447e-08,1.4010024095665541e-08,1.1844503735891857e-08,7.48254678646067e-09,linear_ci,strict_L40,2,0.9,0.0001,6,0,45,2783,0,238.061232071952,COMPLETED,classical_COST500_chunk_079.csv,False,19,18,C32
399,1.702,0.3522499999999999,True,0.9051408581294512,4.923122126525716e-06,1.7341697690686827e-06,3.3873714331002854e-09,2.6816945284450876e-09,-2.0694926146018406e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2980,0,257.9182024030015,COMPLETED,classical_COST500_chunk_079.csv,True,19,19,C32
400,1.738,0.05775,True,0.404663553151953,0.0303522333019376,0.0017528414731868,6.672069888859909e-11,4.300677002022635e-11,5.1010483163860254e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3300,0,275.4183063519886,COMPLETED,classical_COST500_chunk_080.csv,True,20,0,C30
401,1.738,0.07325,True,0.4140984432762241,0.0317385044197476,0.0023248454487465,7.184743483249675e-13,3.331761949665335e-13,6.365524427009994e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3456,0,290.490433803061,COMPLETED,classical_COST500_chunk_080.csv,True,20,1,C30
402,1.738,0.08875,True,0.4225910575117185,0.0316444765679005,0.0028084472954011,5.771193234190681e-15,7.042977312465837e-16,5.728056917675417e-15,log_ci,nominal,4,0.5,0.002,6,1,36,4072,0,329.9872254449874,COMPLETED,classical_COST500_chunk_080.csv,True,20,2,C30
403,1.738,0.10425,True,0.4302263364113097,0.0304596664195953,0.0031754202242428,6.808099033552841e-17,-4.8572257327350605e-17,4.77048955893622e-17,log_ci,nominal,4,0.5,0.002,6,2,36,3607,0,292.1782327599358,COMPLETED,classical_COST500_chunk_080.csv,True,20,3,C30
404,1.738,0.11975,True,0.4371085516591383,0.0284529512404608,0.0034072409110451,2.4150046406302702e-11,1.3650613625570962e-11,1.9921985068560577e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3301,0,279.084146064939,COMPLETED,classical_COST500_chunk_080.csv,True,20,4,C31
405,1.738,0.13525,True,0.4433386398036462,0.0258150460346381,0.0034914849761848,3.947108576670199e-13,1.1318376791358277e-13,3.781350232934244e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3369,0,318.23711508198176,COMPLETED,classical_COST500_chunk_081.csv,True,20,5,C31
406,1.738,0.15075,True,0.4490068302981237,0.0226850662427441,0.0034197737360936,1.580930831733845e-13,5.173292350058035e-14,1.493891815806947e-13,log_ci,nominal,4,0.5,0.002,6,1,36,2818,0,255.56799005600624,COMPLETED,classical_COST500_chunk_081.csv,True,20,6,C31
407,1.738,0.16625,True,0.4541911104757801,0.0191671330323819,0.0031865358666334,1.0861400996595045e-11,2.528848658256422e-12,1.0562904717570376e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3216,0,292.5241285719676,COMPLETED,classical_COST500_chunk_081.csv,True,20,7,C31
408,1.738,0.18175,True,0.4589578505514928,0.0153409421696145,0.0027882162393274,7.682713194089789e-15,5.277028813921447e-15,5.583641188300348e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3398,0,321.1968084370019,COMPLETED,classical_COST500_chunk_081.csv,True,20,8,C31
409,1.738,0.19725,True,0.4633631344636431,0.0112686532567961,0.002222741854903,2.6855671899283905e-11,1.6390361290419264e-13,2.685517173223184e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3216,0,304.53111936093774,COMPLETED,classical_COST500_chunk_081.csv,True,20,9,C31
410,1.738,0.21275,True,0.467454221808635,0.0069994981767039,0.0014891432370937,1.0066339570569585e-12,1.7844059563287828e-13,-9.906921203534091e-13,linear_ci,strict_L30,1,0.5,0.0001,6,2,33,2599,0,218.27321026299612,COMPLETED,classical_COST500_chunk_082.csv,True,20,10,C32
411,1.738,0.2282499999999999,True,0.47127092714704,0.0025729512284902,0.0005872761179029,2.6234928390271665e-13,-1.7685852782278746e-13,1.937735995966028e-13,linear_ci,nominal,1,0.5,0.0001,6,2,32,2451,0,215.7603651280515,COMPLETED,classical_COST500_chunk_082.csv,True,20,11,C32
412,1.738,0.24375,False,0.905120807586675,6.266246339309966e-06,1.527397545206804e-06,2.2489462290153752e-08,2.2407836073913827e-08,-1.9143658440469972e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3184,0,284.8390940540703,COMPLETED,classical_COST500_chunk_082.csv,False,20,12,C32
413,1.738,0.25925,False,0.9051208235584688,6.188002386103109e-06,1.604239618597231e-06,2.3999390624765133e-08,2.3959633686035383e-08,-1.380834527038972e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3048,0,271.94789057201706,COMPLETED,classical_COST500_chunk_082.csv,False,20,13,C32
414,1.738,0.27475,False,0.7616549212835981,2.017354405977652e-05,5.542681230423599e-06,1.8939213517246367e-08,6.3889282443276284e-09,1.7829060674659228e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,2921,0,254.1131720968988,COMPLETED,classical_COST500_chunk_082.csv,False,20,14,C32
415,1.738,0.29025,False,0.9051208447772174,6.17591775011591e-06,1.792560126971143e-06,2.7146375646742373e-08,2.71442231236678e-08,-3.418505032694985e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3074,0,267.6852171040373,COMPLETED,classical_COST500_chunk_083.csv,False,20,15,C32
416,1.738,0.3057499999999999,False,0.7616581282672482,1.4220948774702e-05,4.348055087865135e-06,2.0305073549808592e-08,1.2355244376932142e-08,1.6113471018046455e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,3011,0,265.90098449599463,COMPLETED,classical_COST500_chunk_083.csv,False,20,16,C32
417,1.738,0.32125,False,0.7616708934301379,5.895642913833201e-06,1.893975286068916e-06,2.9627339915887425e-08,2.33869119184515e-08,1.8188777347862816e-08,linear_ci,strict_L30,2,0.9,0.0001,6,0,45,3082,0,270.4056355128996,COMPLETED,classical_COST500_chunk_083.csv,False,20,17,C32
418,1.738,0.33675,True,0.4622485693255476,1.3382906777335828e-06,4.50669385726784e-07,4.773790268567138e-09,-4.2832800617669355e-09,2.1077441592224e-09,linear_ci,strict_L30_y0p5,4,0.5,0.002,6,1,43,2840,0,250.96695594792251,COMPLETED,classical_COST500_chunk_083.csv,True,20,18,C32
419,1.738,0.3522499999999999,True,0.9051409062056268,4.882583903333761e-06,1.7198901799493167e-06,3.335566461161929e-09,2.644713865862992e-09,-2.0326072381403013e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,2,43,2731,0,244.9623783199349,COMPLETED,classical_COST500_chunk_083.csv,True,20,19,C32
420,1.7739999999999998,0.05775,True,0.4182878893465938,0.0278958638347187,0.001610986136455,6.306453842592535e-12,3.904391567000065e-12,4.952482868247898e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3291,0,268.48633832798805,COMPLETED,classical_COST500_chunk_084.csv,True,21,0,C30
421,1.7739999999999998,0.07325,True,0.4270728694545256,0.0292802707904425,0.0021447798353999,4.72537969964937e-14,1.9598905831585967e-14,4.2997723437299135e-14,log_ci,nominal,4,0.5,0.002,6,1,36,3460,0,294.3690389780095,COMPLETED,classical_COST500_chunk_084.csv,True,21,1,C30
422,1.7739999999999998,0.08875,True,0.4350426853063284,0.029247690204192,0.002595732505622,1.347833534683869e-15,1.0564465968698757e-15,8.370040771588094e-16,log_ci,nominal,4,0.5,0.002,6,2,32,3409,0,274.1514182310784,COMPLETED,classical_COST500_chunk_084.csv,True,21,2,C30
423,1.7739999999999998,0.10425,True,0.4422516785477499,0.028155753337071,0.0029352372853896,7.265861572927062e-11,4.154463578709411e-11,5.96097112642857e-11,log_ci,nominal,4,0.5,0.002,6,2,36,3511,0,299.99877790594473,COMPLETED,classical_COST500_chunk_084.csv,True,21,3,C30
424,1.7739999999999998,0.11975,True,0.4487811535225299,0.0262575825567541,0.0031443455111713,3.5834925556607127e-12,8.111167987268075e-13,3.490488280355475e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3448,0,295.43780380499084,COMPLETED,classical_COST500_chunk_084.csv,True,21,4,C31
425,1.7739999999999998,0.13525,True,0.454715320106318,0.0237359764197999,0.0032102908107779,5.180869036073917e-13,1.856639841868457e-13,4.836764669335913e-13,log_ci,nominal,4,0.5,0.002,6,1,36,2611,0,222.95733918598853,COMPLETED,classical_COST500_chunk_085.csv,True,21,5,C31
426,1.7739999999999998,0.15075,True,0.4601321668433688,0.0207260323826496,0.0031244493816844,1.7522982224481433e-12,5.120626145327378e-13,1.675810532009159e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3602,0,299.18944654695224,COMPLETED,classical_COST500_chunk_085.csv,True,21,6,C31
427,1.7739999999999998,0.16625,True,0.4651005738938513,0.0173298387065429,0.0028810856849627,3.505129801572109e-11,7.850813749099572e-12,3.4160770132768414e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3365,0,277.1798546978971,COMPLETED,classical_COST500_chunk_085.csv,True,21,7,C31
428,1.7739999999999998,0.18175,True,0.4696799992810068,0.0136260772945366,0.002476539548282,2.8831325197808483e-10,3.151511690502318e-11,2.8658563933428577e-10,log_ci,nominal,4,0.5,0.002,6,1,36,2632,0,228.85318603995256,COMPLETED,classical_COST500_chunk_085.csv,True,21,8,C31
429,1.7739999999999998,0.19725,True,0.4739211778602708,0.0096764090948626,0.0019086716939616,5.92419258870955e-13,3.1086244689504387e-15,5.924111028121626e-13,log_ci,nominal,4,0.5,0.002,6,2,34,3339,0,293.8277994999662,COMPLETED,classical_COST500_chunk_085.csv,True,21,9,C31
430,1.7739999999999998,0.21275,True,0.4778671627923379,0.0055298253010956,0.001176470332808,6.633194565917687e-10,1.5676136083664358e-10,-6.44529733404009e-10,linear_ci,nominal,1,0.5,0.0001,6,2,32,2511,0,218.80480455001816,COMPLETED,classical_COST500_chunk_086.csv,True,21,10,C32
431,1.7739999999999998,0.2282499999999999,True,0.4815544065351885,0.0012256763739226,0.0002797606323478,7.658637690376455e-13,-2.6529473062808506e-13,-7.184469490682799e-13,linear_ci,strict_L30,1,0.5,0.0001,6,2,33,2524,0,219.30581711803097,COMPLETED,classical_COST500_chunk_086.csv,True,21,11,C32
432,1.7739999999999998,0.24375,False,0.9051208086390718,6.311532027245083e-06,1.538435931640989e-06,2.2476941047060017e-08,2.2389587591537755e-08,-1.979708643682169e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3506,0,314.0017827169504,COMPLETED,classical_COST500_chunk_086.csv,False,21,12,C32
433,1.7739999999999998,0.25925,False,0.9051208475064896,6.226547632903902e-06,1.6142324738303363e-06,2.3944965779590764e-08,2.3901253648511388e-08,-1.446188167319016e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3242,0,281.72660266794264,COMPLETED,classical_COST500_chunk_086.csv,False,21,13,C32
434,1.7739999999999998,0.27475,False,0.7616557201291693,2.043037665286025e-05,5.6132459853733545e-06,1.86317535882072e-08,6.139361891799259e-09,1.7591204544692068e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,3113,0,280.0036667530658,COMPLETED,classical_COST500_chunk_086.csv,False,21,14,C32
435,1.7739999999999998,0.29025,True,0.462332507810397,5.024520439290844e-07,1.4583670575041677e-07,5.722467225758148e-09,-5.644894083254876e-09,-9.39043097365739e-10,linear_ci,strict_L30_y0p5,1,0.5,0.0001,6,1,44,3108,0,282.878041176009,COMPLETED,classical_COST500_chunk_087.csv,True,21,15,C32
436,1.7739999999999998,0.3057499999999999,False,0.9051208776303288,6.142730928997102e-06,1.8781399815408635e-06,2.86586027411086e-08,2.8656704114512824e-08,3.2987932026939243e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2985,0,271.58109545800835,COMPLETED,classical_COST500_chunk_087.csv,False,21,16,C32
437,1.7739999999999998,0.32125,False,0.7616581518030272,1.4908309172120607e-05,4.789294321543744e-06,2.15245758839032e-08,1.2235213773191376e-08,1.770895002269235e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,2951,0,264.6873167210724,COMPLETED,classical_COST500_chunk_087.csv,False,21,17,C32
438,1.7739999999999998,0.33675,False,0.9051208934658213,6.096694654434109e-06,2.0530619248806862e-06,3.1920869856441954e-08,3.1867037375842315e-08,1.8530680717592998e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3047,0,274.25979620206635,COMPLETED,classical_COST500_chunk_087.csv,False,21,18,C32
439,1.7739999999999998,0.3522499999999999,True,0.9051408622110806,5.010410561771839e-06,1.7649171203841295e-06,3.413047387490557e-09,2.668203691282173e-09,-2.128281356184916e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,2854,0,265.01712533202954,COMPLETED,classical_COST500_chunk_087.csv,True,21,19,C32
440,1.81,0.05775,True,0.4312682790689825,0.0257305655160755,0.0014859401585533,7.600934174832317e-13,4.666059205682416e-13,6.000174315734519e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3126,0,256.5740203480236,COMPLETED,classical_COST500_chunk_088.csv,True,22,0,C30
441,1.81,0.07325,True,0.4394698724155961,0.027088162226233,0.0019842078830715,3.885604205724423e-15,1.7199783264310042e-15,3.484192101499417e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3638,0,289.0811553419335,COMPLETED,classical_COST500_chunk_088.csv,True,22,1,C30
442,1.81,0.08875,True,0.446963506424743,0.0270927094203812,0.0024044779610588,6.3802127774893104e-15,-4.914471607442295e-15,-4.068793912903601e-15,log_ci,nominal,4,0.5,0.002,6,1,36,4039,0,322.6092315139249,COMPLETED,classical_COST500_chunk_088.csv,True,22,2,C30
443,1.81,0.10425,True,0.4537803631147683,0.0260720732745327,0.00271801363887,2.8194972391825222e-11,5.800967345370722e-12,2.7591760473622e-11,log_ci,nominal,4,0.5,0.002,6,2,36,3494,0,281.2771135260118,COMPLETED,classical_COST500_chunk_088.csv,True,22,3,C30
444,1.81,0.11975,True,0.4599831386010073,0.0242638241701772,0.0029055929443787,2.846590727215782e-12,7.657936784699615e-13,2.741648921777973e-12,log_ci,nominal,4,0.5,0.002,6,1,36,3326,0,282.0544958249666,COMPLETED,classical_COST500_chunk_088.csv,True,22,4,C31
445,1.81,0.13525,True,0.4656419076935041,0.0218425043929719,0.0029541987191494,6.860599163542076e-13,2.508097896036787e-13,6.385707934652984e-13,log_ci,nominal,4,0.5,0.002,6,1,36,2809,0,245.33002421201672,COMPLETED,classical_COST500_chunk_089.csv,True,22,5,C31
446,1.81,0.15075,True,0.4708240127249696,0.0189387574041325,0.0028550176786729,1.5603462426653578e-12,4.562461519697081e-13,1.4921527555222802e-12,log_ci,nominal,4,0.5,0.002,6,1,36,2840,0,246.529165860964,COMPLETED,classical_COST500_chunk_089.csv,True,22,6,C31
447,1.81,0.16625,True,0.475590246190265,0.0156522326818825,0.0026021836833629,1.11403155931872e-11,2.3495753953550746e-12,1.0889725753082669e-11,log_ci,nominal,4,0.5,0.002,6,1,36,2816,0,236.4942880430026,COMPLETED,classical_COST500_chunk_089.csv,True,22,7,C31
448,1.81,0.18175,True,0.4799938334413631,0.0120602519594503,0.00219195079363,2.975537400592816e-11,2.732050696785393e-12,2.962968412290046e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3135,0,276.8949950679671,COMPLETED,classical_COST500_chunk_089.csv,True,22,8,C31
449,1.81,0.19725,True,0.4840806336224583,0.0082236983618882,0.0016221245018824,1.0554593228659048e-14,3.6116942769837116e-15,9.917414112159406e-15,log_ci,nominal,4,0.5,0.002,6,2,32,3279,0,291.5800458949525,COMPLETED,classical_COST500_chunk_089.csv,True,22,9,C31
450,1.81,0.21275,True,0.4878898299120977,0.0041910895912589,0.0008916543105403,5.393617461689372e-14,3.6456948571128584e-14,-3.974923688809806e-14,log_ci,nominal,4,0.5,0.002,6,2,33,2603,0,271.001923592994,COMPLETED,classical_COST500_chunk_090.csv,True,22,10,C32
451,1.81,0.2282499999999999,False,0.905120830372821,6.240870270369878e-06,1.424478639211924e-06,2.0853794977427022e-08,2.0736394868009885e-08,-2.2096816147430806e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3286,0,297.0053833760321,COMPLETED,classical_COST500_chunk_090.csv,False,22,11,C32
452,1.81,0.24375,False,0.7616656937941371,3.717211113019253e-06,9.060702087984428e-07,1.2901558965316852e-08,1.0924148429424641e-08,6.863905945410875e-09,linear_ci,nominal,2,0.9,0.0001,6,0,45,3009,0,267.64879226800986,COMPLETED,classical_COST500_chunk_090.csv,False,22,12,C32
453,1.81,0.25925,False,0.9051208594999448,6.182559090592747e-06,1.6028284442361695e-06,2.3878057646140064e-08,2.383876354017302e-08,-1.3693026795071161e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3341,0,288.8892818669556,COMPLETED,classical_COST500_chunk_090.csv,False,22,13,C32
454,1.81,0.27475,True,0.4622654933518476,6.176953712961362e-07,1.6971180326361347e-07,4.3281555323551125e-09,-4.308355999614106e-09,4.1352012386980573e-10,linear_ci,strict_L30_y0p5,1,0.5,0.0001,6,1,44,2738,0,241.13371521804947,COMPLETED,classical_COST500_chunk_090.csv,True,22,14,C32
455,1.81,0.29025,False,0.9051208649785458,6.217094927596944e-06,1.8045118027350127e-06,2.7056773654325248e-08,2.7053631428094856e-08,-4.1234346628403145e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3056,0,275.4622158079874,COMPLETED,classical_COST500_chunk_091.csv,False,22,15,C32
