dataset,source_id,chart,Mach,alpha,r_kappa_normalized_rms_stage2,r_q_normalized_rms_stage2,r_logamp_normalized_rms_stage2,bc_kappa_rmse_stage2,bc_q_rmse_stage2,r_kappa_normalized_rms_stage3,r_q_normalized_rms_stage3,r_logamp_normalized_rms_stage3,bc_kappa_rmse_stage3,bc_q_rmse_stage3,r_kappa_normalized_rms_delta,r_kappa_normalized_rms_ratio,r_q_normalized_rms_delta,r_q_normalized_rms_ratio,r_logamp_normalized_rms_delta,r_logamp_normalized_rms_ratio,bc_kappa_rmse_delta,bc_kappa_rmse_ratio,bc_q_rmse_delta,bc_q_rmse_ratio
V64,30,C11,1.4,0.19,0.0246410333701481,0.0203713148997473,0.0197318548595666,0.0010773457877059,0.0005597944101893,0.0098659665163256,0.0097156407756361,0.0067871767622188,0.0007018244820416,0.0011483839171425,-0.014775066853822499,0.40038769349169967,-0.0106556741241112,0.4769275239938793,-0.012944678097347798,0.3439705395424684,-0.00037552130566430005,0.6514384611240417,0.0005885895069531999,2.051438700065195
T401,156,C11,1.25,0.12,0.0137326452441625,0.0166500676730654,0.0095506528504932,0.0003694715919139,0.0006817680676802,0.0105402315152773,0.0096929220618897,0.0071688606106247,0.0013425255981572,0.0007705149212701,-0.0031924137288851986,0.7675310421171597,-0.0069571456111757,0.5821551150551667,-0.0023817922398685,0.7506147195219746,0.0009730540062433,3.633636868271204,8.874685358989994e-05,1.1301716196416651
T401,157,C11,1.25,0.125,0.0157713545728957,0.0154656643797306,0.0105064810096286,0.0003894202400904,0.0008730057898754,0.0110150537856357,0.0079372465682097,0.0065543862107954,0.0014095167667805,0.000842642464028,-0.004756300787260002,0.6984215423427184,-0.0075284178115209,0.5132173033970857,-0.0039520947988332,0.623842198428634,0.0010200965266901,3.619526212744604,-3.03633258474e-05,0.965219788689221
T401,158,C11,1.25,0.13,0.01493573287544,0.016087108908162,0.0107655677169291,0.0003893472485753,0.0009033107965985,0.010747330894565,0.0080753343445107,0.0060245939755787,0.0014158328684484,0.000847977096308,-0.004188401980875001,0.719571713299565,-0.0080117745636513,0.5019754879892419,-0.004740973741350399,0.5596169318692678,0.0010264856198730998,3.6364270548442748,-5.5333700290500034e-05,0.9387434529744755
T401,159,C11,1.25,0.135,0.0139611817315146,0.0163853508309559,0.0115931744046231,0.0004419240628622,0.0007976482325982,0.0092621917969828,0.0085755366017822,0.0059634169323401,0.0013807876105497,0.0007962908925775,-0.0046989899345318,0.6634246280223713,-0.007809814229173701,0.523366065838574,-0.005629757472283,0.5143903407475714,0.0009388635476875,3.1244906683894578,-1.3573400206999715e-06,0.9982983225371431
T401,160,C11,1.25,0.14,0.0152426047325769,0.0147529494733406,0.0110107256937855,0.0005778482394977,0.0005969973608263,0.0094651322156769,0.0083678099634081,0.0068086821601782,0.0013148704876143,0.0006938643030618,-0.005777472516900001,0.6209655358606634,-0.0063851395099325005,0.5671957311674657,-0.004202043533607301,0.6183681575158164,0.0007370222481165999,2.2754598833030335,9.686694223550005e-05,1.1622569019424596
T401,161,C11,1.25,0.15,0.0169613966863202,0.0147812258634385,0.0116288053847286,0.0008417919561849,0.000277060713404,0.0105633685611748,0.008530085319482,0.0062947660292834,0.0010811309129243,0.0003540945147493,-0.006398028125145399,0.6227888396534247,-0.0062511405439565,0.5770891669128232,-0.005334039355445201,0.5413080553871794,0.00023933895673940002,1.2843207932564624,7.703380134529996e-05,1.2780394246403748
T401,162,C11,1.25,0.165,0.015786339160846,0.0183768486635626,0.0085516707131237,0.0006676416488508,0.000805808099827,0.0097708166746575,0.0094876992865835,0.0057543633501222,0.0005347339411445,0.000218151355044,-0.0060155224861885,0.6189412614985194,-0.008889149376979098,0.5162854339327286,-0.0027973073630015,0.6728934664534437,-0.00013290770770629996,0.8009295736192137,-0.000587656744783,0.27072370591811523
T401,163,C11,1.25,0.175,0.0133095071868286,0.0203095177435026,0.0108634454176976,0.0003943830673467,0.0006441968312438,0.008769750073311,0.009911039032132,0.0068237590554616,0.0003794707696615,0.0002456938595499,-0.0045397571135176,0.6589086996391383,-0.010398478711370599,0.4879997229526895,-0.004039686362236,0.6281394891849909,-1.4912297685200013e-05,0.9621882912328721,-0.0003985029716939,0.3813956350507346
T401,164,C11,1.25,0.185,0.0147383305896723,0.0192801894678948,0.0102162193667654,0.0003242127138458,0.0001372322745548,0.0092017266829533,0.0109309915513396,0.0068455523648272,0.0006206464715983,5.931406792062789e-05,-0.0055366039067189995,0.6243398210514626,-0.008349197916555199,0.5669545711437012,-0.0033706670019381995,0.6700670883298192,0.0002964337577525,1.9143187330200997,-7.79182066341721e-05,0.4322166058461883
T401,165,C11,1.25,0.2,0.0152243784092639,0.0210023665483698,0.0114570429950963,0.0006380721293185,0.0003402888523782,0.0092148428345039,0.0116257860673985,0.006945268467281,0.0008713667418913,0.0001339985393784,-0.006009535574760002,0.6052689040425288,-0.009376580480971298,0.5535464796609263,-0.0045117745278153,0.6062007858619041,0.00023329461257279999,1.3656242011729502,-0.0002062903129998,0.3937788100959383
T401,166,C11,1.3,0.125,0.0153976076764728,0.0144777375556629,0.0121334402803685,0.0006439741873047,0.0005617538652255,0.0096574721376746,0.0075866985109516,0.0064846683873524,0.0008907456276963,0.0007108207534893,-0.005740135538798201,0.6272060141154915,-0.0068910390447113005,0.5240251442452828,-0.0056487718930161,0.5344459804895052,0.00024677144039159994,1.3832008258350248,0.00014906688826379997,1.2653597909895313
T401,167,C11,1.3,0.14,0.016738700343998,0.0167173526973247,0.011224819789185,0.0001327438797004,0.0003905052877879,0.0093872507153847,0.0091890581948865,0.0056467612756178,0.0007336338035572,0.000609834412815,-0.0073514496286133,0.5608112053186189,-0.0075282945024382,0.5496718506367959,-0.0055780585135672,0.5030603057929177,0.0006008899238567999,5.526686467300754,0.00021932912502710004,1.5616546865972964
T401,168,C11,1.3,0.15,0.0148265284628682,0.0164680856505905,0.0128218302503932,0.0004019144865589,0.0005368779846301,0.0087515735960802,0.0082835020232819,0.0064037025425063,0.0007681622034243,0.0006203813380312,-0.006074954866788001,0.5902645125592132,-0.008184583627308598,0.5030033362126021,-0.0064181277078869,0.4994374763548224,0.00036624771686540004,1.9112578150669046,8.350335340110001e-05,1.1555350671691864
T401,169,C11,1.3,0.165,0.0135363069096116,0.0183861855037931,0.0122911475727031,0.0004557162058537,0.0006941811496974,0.0083053419437827,0.0089985846214812,0.005795819274258,0.0005891232150204,0.0003083745478518,-0.005230964965828899,0.6135604045653992,-0.0093876008823119,0.4894209633436352,-0.006495328298445101,0.4715441938985172,0.0001334070091667,1.2927414198860596,-0.0003858066018456,0.44422777539583624
T401,170,C11,1.3,0.18,0.0152354577028235,0.0219641642584963,0.0126732309809274,0.0002867302980873,0.0002438047394698,0.0081870011225609,0.0107188458872835,0.006055184877928,0.0003449965651627,0.0003801682742491,-0.0070484565802626,0.5373649602298229,-0.011245318371212799,0.48801519425612455,-0.0066180461029994005,0.4777933020427672,5.8266267075400004e-05,1.2032093136444892,0.0001363635347793,1.5593145361974856
T401,171,C11,1.3,0.19,0.0158797228815498,0.0190316741411429,0.014208507611774,0.0006111988504707,0.0002431204707306,0.0079689441312781,0.0105887575529314,0.0062951838639372,0.0003703274905876,0.0005367716728698,-0.007910778750271701,0.5018314356440684,-0.008442916588211502,0.556375517697652,-0.0079133237478368,0.44305735943165786,-0.00024087135988310002,0.6059034474662399,0.00029365120213920004,2.2078423559182427
T401,172,C11,1.3,0.205,0.0213679537796999,0.0196631011851526,0.0143640347471947,0.0005189271156442,0.0003305730237142,0.0088053583694617,0.0112810111910503,0.0085923521912666,0.0011670759675184,0.0004752369345074,-0.0125625954102382,0.4120824324239701,-0.008382089994102301,0.5737147505281859,-0.005771682555928099,0.5981851438325635,0.0006481488518742001,2.2490171207753966,0.00014466391079319998,1.4376155959969392
T401,173,C11,1.35,0.12,0.0149340335959908,0.0186221283694652,0.0152074838231552,0.0002991097076755,0.0006709722581089,0.0099743636453067,0.0089479747903681,0.0067763042503033,0.0011717626286034,0.0015547926875526,-0.004959669950684099,0.6678948176455438,-0.0096741535790971,0.4805022612259585,-0.008431179572851898,0.44559010084137474,0.0008726529209279,3.9175011660759242,0.0008838204294437001,2.3172235047909453
T401,174,C11,1.35,0.13,0.0141536984639905,0.0164945957060077,0.0155374755020509,0.0009665047812393,0.0002507903518234,0.0087767003295037,0.0092512645707811,0.0066223320323517,0.0005068929543058,0.0008389535486106,-0.005376998134486799,0.6200994285580671,-0.007243331135226601,0.5608664034979398,-0.0089151434696992,0.4262167320217221,-0.00045961182693350004,0.5244598517721111,0.0005881631967872001,3.3452385329455145
T401,175,C11,1.35,0.14,0.0156438804713157,0.0173930166998843,0.0140550873263121,0.0011027837400615,0.0005318142721492,0.009633155614988,0.0093999787414909,0.0060079731991427,0.0003881572723344,0.0007577088734515,-0.0060107248563277,0.6157778840519242,-0.0079930379583934,0.5404455652338579,-0.0080471141271694,0.4274589733708276,-0.0007146264677270999,0.35197950262918576,0.00022589460130229997,1.4247622020172588
T401,176,C11,1.35,0.15,0.0152031882080215,0.015674403995559,0.0145254866148816,0.0006190087423934,0.0004531925173658,0.0087281986533205,0.0081461803935855,0.005827698917001,0.0002808979412327,0.000758891805233,-0.006474989554701001,0.574103177168808,-0.007528223601973499,0.5197122899150451,-0.008697787697880599,0.4012050729529727,-0.0003381108011607,0.4537867109059024,0.0003056992878672,1.6745461942842517
T401,177,C11,1.35,0.16,0.0151164309225458,0.0180247162490635,0.0133468096740649,0.0001264357968985,0.0004324075718741,0.007887421881559,0.0093748698001999,0.0055240446901353,0.000427106588788,0.0008282977127269,-0.0072290090409868005,0.5217780521058775,-0.008649846448863598,0.5201119213561537,-0.0078227649839296,0.4138850275859893,0.0003006707918895,3.378051147420474,0.00039589014085280005,1.9155485856479582
T401,178,C11,1.35,0.175,0.0158223581316091,0.0157976917077302,0.0164422577075919,0.0002516927643485,0.000169566572016,0.0082740308831462,0.0089281691713115,0.0060150403651709,0.000403769448403,0.0008224962054698,-0.0075483272484629,0.5229328532652009,-0.0068695225364187006,0.5651565644202771,-0.010427217342421,0.36582812848101565,0.00015207668405450001,1.6042155579964583,0.0006529296334538,4.850579897270027
T401,179,C11,1.35,0.19,0.0204118914984486,0.0184435803923694,0.0153015481745327,0.0008545654262295,0.0005091204205113,0.0084895725545151,0.0102662167986165,0.0069827895384472,0.0004290194434669,0.0011912705446026,-0.0119223189439335,0.41591307474666656,-0.0081773635937529,0.5566281915014673,-0.008318758636085501,0.456345296488958,-0.00042554598276259997,0.5020322965320664,0.0006821501240912999,2.3398600735877566
T401,180,C11,1.35,0.195,0.0211193278714145,0.0191296779702027,0.0171228184356258,0.0009073793283365,0.0006261051424899,0.008503786768214,0.0099489059900819,0.0069525317029532,0.0002906038010838,0.0012556626323618,-0.0126155411032005,0.4026542331266173,-0.009180771980120801,0.5200770240658933,-0.0101702867326726,0.40603897828454083,-0.0006167755272527,0.3202671606113889,0.0006295574898718999,2.0055140057918557
T401,181,C11,1.35,0.205,0.0253472427532696,0.0243182986358044,0.0163338120722939,0.0003671092411189,0.0003993226155029,0.0104824816424403,0.0126162137255151,0.0073095186553568,0.000544578175412,0.0011557021353051,-0.014864761110829298,0.41355510516378124,-0.0117020849102893,0.5187950816156174,-0.009024293416937099,0.44750843361027237,0.00017746893429310004,1.4834226829926656,0.0007563795198022,2.8941564800922404
T401,182,C11,1.4,0.13,0.0164224671142864,0.0191121990249568,0.0180159190365149,0.000773895065857,0.0003424019311309,0.0097494695815333,0.0098502330999999,0.0073522901523143,0.0007355707760941,0.00119035727992,-0.0066729975327531,0.5936665614054992,-0.0092619659249569,0.515389834897461,-0.0106636288842006,0.40809964439852237,-3.832428976290004e-05,0.9504786999507998,0.0008479553487890999,3.476491140071658
T401,183,C11,1.4,0.145,0.0160973110312958,0.0180570056016015,0.0168126012543594,0.0006167204313502,0.000541958234149,0.0075688635942714,0.0103885917549769,0.0063987760247037,0.0006723200595432,0.0012420286302305,-0.008528447437024399,0.4701942814893925,-0.007668413846624599,0.5753219544914757,-0.010413825229655702,0.3805940513247192,5.559962819300004e-05,1.09015369909389,0.0007000703960815,2.2917423372684294
T401,184,C11,1.4,0.16,0.0176216669028539,0.0198393731495179,0.0171064636614518,0.0002776760664031,0.0002387981225001,0.0085838673538069,0.0105503775434378,0.0075590546096139,0.0007358203802375,0.0013501615716243,-0.009037799549047,0.48712005516440154,-0.009288995606080099,0.5317898637182584,-0.009547409051837898,0.4418829489959221,0.0004581443138344,2.649923667419416,0.0011113634491242,5.653987382684446
T401,185,C11,1.4,0.17,0.0172638641768684,0.018550920260865,0.0175370549524429,0.0003112510491274,0.0002825536543369,0.0083282193406741,0.0091014763651249,0.0068189714309045,0.0008537392806374,0.0010748745141977,-0.008935644836194299,0.48240760326607296,-0.009449443895740102,0.490621286552849,-0.010718083521538399,0.3888321870118005,0.00054248823151,2.7429282022691304,0.0007923208598608,3.8041430280568385
T401,186,C11,1.4,0.18,0.018526491902606,0.0175257123268017,0.0193866953381749,0.0004217069856489,0.0003571291068163,0.008479974637178,0.0099523485075827,0.0079534782191177,0.0006289864180357,0.0009791280668545,-0.010046517265427999,0.45772155256145275,-0.0075733638192189996,0.5678712694811716,-0.0114332171190572,0.4102544595858107,0.00020727943238680002,1.4915247777265288,0.0006219989600381999,2.741664143769003
T401,187,C11,1.4,0.195,0.0225562413855202,0.0195932105847041,0.0181189695463588,0.0014544386916828,0.0007191293253422,0.0094977792135744,0.010434594836561,0.0077351897698879,0.0007794426993501,0.001208123144051,-0.0130584621719458,0.42107100430621497,-0.009158615748143101,0.5325617663042427,-0.0103837797764709,0.4269111303541193,-0.0006749959923327,0.5359061910325537,0.0004889938187088,1.6799803616353857
T401,188,C11,1.4,0.205,0.0317214114030977,0.0237431660971724,0.0195123230601426,0.001935981470831,0.0010094930944708,0.0120969229075748,0.012281982277384,0.0086943583049259,0.000614932682309,0.0010764572179429,-0.0196244884955229,0.3813488231609233,-0.011461183819788402,0.517284941153938,-0.010817964755216701,0.4455829415148254,-0.001321048788522,0.31763355774528484,6.696412347209982e-05,1.0663344047016032
V64,31,C12,1.25,0.235,0.0206079705242768,0.0138074199303724,0.0091657022841864,0.0003443769757393,0.0019421377258243,0.0115226825420334,0.0090795368536397,0.0065889263967406,0.0004930929108694,0.0003137678744553,-0.009085287982243399,0.5591371808523959,-0.0047278830767327005,0.6575838860138742,-0.0025767758874458,0.718867599279161,0.00014871593513009998,1.4318405282781763,-0.001628369851369,0.16155799369075524
V64,32,C12,1.25,0.285,0.0189435507935967,0.0131172258053891,0.0086868932411018,0.0010433010142359,0.0015966581622402,0.0111018354028246,0.0075925691690596,0.0062455180794813,0.0009060042154393,0.0004511856334746,-0.0078417153907721,0.586048282277536,-0.0055246566363295006,0.5788243094771044,-0.002441375161620499,0.7189587699697748,-0.0001372967987965999,0.8684015476615305,-0.0011454725287656,0.28258123381999406
V64,33,C12,1.25,0.315,0.0199363641197646,0.0153209436053264,0.0116671422966039,0.0009331305711747,0.0017073312095987,0.0126944585201167,0.0085711290176246,0.0095433776666264,0.0004257973600847,0.0004339006243237,-0.007241905599647899,0.636748929938113,-0.0067498145877018,0.5594387159446762,-0.002123764629977499,0.8179704527478259,-0.00050733321109,0.4563105885049634,-0.001273430585275,0.25413968999353453
V64,34,C12,1.4,0.21,0.0237415136920755,0.0175847282855041,0.0097519566577534,0.0003675133655811,0.0023220261935946,0.0124183437063409,0.0107597757752691,0.0073862535710439,0.0007115058751132,0.0007026886800824,-0.011323169985734599,0.5230645302319509,-0.0068249525102350005,0.611881832950406,-0.002365703086709499,0.7574124691347329,0.0003439925095321,1.9359999982264329,-0.0016193375135122,0.30261875685157824
V64,35,C12,1.4,0.255,0.0171115754102776,0.0167435480489834,0.0091860127976723,0.0011773253799579,0.0007740376212496,0.0102312107907206,0.0090236327179365,0.0088329041294636,0.0009620639608513,0.0005897587774506,-0.006880364619557001,0.597911679398935,-0.007719915331046901,0.5389319331564482,-0.0003531086682086997,0.9615601811159923,-0.00021526141910659991,0.8171606398952366,-0.00018427884379900003,0.7619252104290464
T401,189,C12,1.25,0.21,0.0198204805403579,0.0154747514442266,0.0098000641873038,0.0011409320260076,0.0018393048795574,0.0104589169664374,0.0094462468845989,0.0074020401371356,0.0008659339817579,0.0007661002220943,-0.0093615635739205,0.5276823104839083,-0.006028504559627701,0.61042963556763,-0.0023980240501682,0.7553052710333374,-0.0002749980442497001,0.7589707029155931,-0.0010732046574631,0.41651616902068467
T401,190,C12,1.25,0.22,0.021133170143572,0.0152689127716903,0.0091032792920861,0.0009572579584277,0.0019750012564622,0.0114994756139953,0.0096165786758851,0.0075108393429696,0.0005769864831474,0.0006464634590882,-0.009633694529576702,0.5441434264651985,-0.005652334095805199,0.6298142388837896,-0.0015924399491165009,0.8250696372129457,-0.0003802714752803,0.6027492151594149,-0.001328537797374,0.32732306218690893
