path,name,parent,size_bytes,n_rows,n_cols,columns,has_alpha,has_mach,has_cr,has_ci,has_fields,read_error
assets/classic_supersonic/multicandidate_audits/_dryrun_supersonic_multicandidate_M180_a025_0275_wide_retry/all_candidates.csv,all_candidates.csv,assets/classic_supersonic/multicandidate_audits/_dryrun_supersonic_multicandidate_M180_a025_0275_wide_retry,6876,15.0,70.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/_dryrun_supersonic_multicandidate_M180_a025_0275_wide_retry/point_summary.csv,point_summary.csv,assets/classic_supersonic/multicandidate_audits/_dryrun_supersonic_multicandidate_M180_a025_0275_wide_retry,797,3.0,24.0,alpha | Mach | n_candidates_discovered | n_candidates_tested | n_accepted | candidate_source_mode | branch_guided_available | existing_candidates_found | branch_guided_candidates_found | blumen_perturb_candidates_found | best_status | best_reject_reason | best_ci_abs_err | best_ci_rel_err | best_box_robustness | best_peak_shift | best_stage1_mismatch | best_stage2_mismatch | accepted_candidate_id | accepted_candidate_source | accepted_cr_final | accepted_ci_final | best_candidate_id | best_candidate_source,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/_dryrun_supersonic_multicandidate_M180_a025_0275_wide_retry/rejected_candidates.csv,rejected_candidates.csv,assets/classic_supersonic/multicandidate_audits/_dryrun_supersonic_multicandidate_M180_a025_0275_wide_retry,1,,,,False,False,False,False,False,EmptyDataError('No columns to parse from file')
assets/classic_supersonic/multicandidate_audits/manual_inputs/manual_anchor_candidates_M180_a025_0275.csv,manual_anchor_candidates_M180_a025_0275.csv,assets/classic_supersonic/multicandidate_audits/manual_inputs,17743,59.0,15.0,alpha | Mach | reference_cr | reference_ci | stage1_mismatch | stage2_mismatch | status | source_group | source_csv | source_label | line_id | point_id | blumen_ci_corrected | err_ci_abs_corrected | err_ci_rel_corrected,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/manual_single_aggregate_raw.csv,manual_single_aggregate_raw.csv,assets/classic_supersonic/multicandidate_audits,32675,18.0,102.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00 | centroid_abs_y | spread_abs_y | peak_y | centroid_abs_y_center8 | spread_abs_y_center8 | peak_y_center8 | center8_mass_fraction | left_mass_fraction | right_mass_fraction | p_left_boundary_amp_fraction | p_right_boundary_amp_fraction | p_edge_amp_fraction_max | rho_left_boundary_amp_fraction | rho_right_boundary_amp_fraction | rho_edge_amp_fraction_max | u_left_boundary_amp_fraction | u_right_boundary_amp_fraction | u_edge_amp_fraction_max | v_left_boundary_amp_fraction | v_right_boundary_amp_fraction | v_edge_amp_fraction_max | left_relative_mach | left_relative_regime | right_relative_mach | right_relative_regime | edge_amp_fraction_max | left_boundary_amp_fraction | right_boundary_amp_fraction | max_field_edge_amp_fraction | box_truncation_suspect_p | box_truncation_suspect_any_field | audit_dir,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr020_ci00010/accepted_points.csv,accepted_points.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr020_ci00010,1,,,,False,False,False,False,False,EmptyDataError('No columns to parse from file')
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr020_ci00010/all_candidates.csv,all_candidates.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr020_ci00010,1966,1.0,70.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr020_ci00010/point_summary.csv,point_summary.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr020_ci00010,658,1.0,24.0,alpha | Mach | n_candidates_discovered | n_candidates_tested | n_accepted | candidate_source_mode | branch_guided_available | existing_candidates_found | branch_guided_candidates_found | blumen_perturb_candidates_found | best_status | best_reject_reason | best_ci_abs_err | best_ci_rel_err | best_box_robustness | best_peak_shift | best_stage1_mismatch | best_stage2_mismatch | accepted_candidate_id | accepted_candidate_source | accepted_cr_final | accepted_ci_final | best_candidate_id | best_candidate_source,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr020_ci00010/rejected_candidates.csv,rejected_candidates.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr020_ci00010,1966,1.0,70.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr028_ci00025/accepted_points.csv,accepted_points.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr028_ci00025,1,,,,False,False,False,False,False,EmptyDataError('No columns to parse from file')
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr028_ci00025/all_candidates.csv,all_candidates.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr028_ci00025,1980,1.0,70.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr028_ci00025/point_summary.csv,point_summary.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr028_ci00025,661,1.0,24.0,alpha | Mach | n_candidates_discovered | n_candidates_tested | n_accepted | candidate_source_mode | branch_guided_available | existing_candidates_found | branch_guided_candidates_found | blumen_perturb_candidates_found | best_status | best_reject_reason | best_ci_abs_err | best_ci_rel_err | best_box_robustness | best_peak_shift | best_stage1_mismatch | best_stage2_mismatch | accepted_candidate_id | accepted_candidate_source | accepted_cr_final | accepted_ci_final | best_candidate_id | best_candidate_source,True,True,False,False,False,
assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr028_ci00025/rejected_candidates.csv,rejected_candidates.csv,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1100_a0200_sparse_supersonic_expand1_M110_catch_cr028_ci00025,1980,1.0,70.0,candidate_id | candidate_bucket | candidate_source | candidate_label | candidate_order | alpha | Mach | source_file | source_alpha | source_mach | cr_init | ci_init | cr_final | ci_final | omega_i_final | ci_ref | cr_ref | ci_ref_available | cr_ref_available | ci_abs_err | ci_rel_err | cr_abs_err | stage1_mismatch | stage2_mismatch | requested_cr_half_window | requested_ci_half_window | used_cr_half_window | used_ci_half_window | retry_index | y_limit | ln_p_start_right | spectral_success | mode_success | raw_success | raw_status | strict_status | accept | reject_reason_primary | reject_reasons_all | solver_failed | mode_reconstructed | peak_shift | exception | box_robustness_enabled | box_robustness_pass | box_robustness_note | box_robustness_n_variants | box_robustness_max_rel_l2 | box_robustness_max_peak_shift | box_robustness_max_center8_delta | box_robustness_max_edge_growth | box_robustness_min_half_span_gain | box_robustness_p_rel_l2_x1p50 | box_robustness_rho_rel_l2_x1p50 | box_robustness_u_rel_l2_x1p50 | box_robustness_v_rel_l2_x1p50 | box_robustness_max_rel_l2_x1p50 | box_robustness_peak_shift_x1p50 | box_robustness_center8_delta_x1p50 | box_robustness_edge_growth_x1p50 | box_robustness_half_span_gain_x1p50 | box_robustness_p_rel_l2_x2p00 | box_robustness_rho_rel_l2_x2p00 | box_robustness_u_rel_l2_x2p00 | box_robustness_v_rel_l2_x2p00 | box_robustness_max_rel_l2_x2p00 | box_robustness_peak_shift_x2p00 | box_robustness_center8_delta_x2p00 | box_robustness_edge_growth_x2p00 | box_robustness_half_span_gain_x2p00,True,True,False,False,False,
