benchmark_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,shoot_status,shoot_error,shoot_cr,shoot_ci,shoot_stage1_mismatch,shoot_stage2_mismatch,shoot_total_mismatch,shoot_spectral_success,shoot_mode_success,shoot_retry,shoot_cr_half_window,shoot_ci_half_window,shoot_n_candidates,shoot_seconds,shoot_spectral_error,t401_id,chunk,pinn_error,shoot_error_recomputed,technical_success,improved
14,C30,1.7,0.1,0.4148252797640019,0.0336152959532578,0.4152969,0.0318591,0.0018184196086827,COMPLETED,,0.414818384375,0.0336143083333333,1.1799351362809571e-06,4.893288481765565e-21,1.179935136280962e-06,True,True,0,0.015,0.008,12,343.30464722699253,6.965757862760061e-06,315,6,0.0018184196086827693,6.965757862766948e-06,True,True
15,C30,1.7,0.115,0.4220976974978769,0.0317496256303763,0.4229046,0.030314956,0.0016460159769141,COMPLETED,,0.4220940531250001,0.0317505028749999,7.574547681342397e-07,6.3606975167670814e-21,7.57454768134246e-07,True,True,0,0.015,0.015,12,349.86325565498555,3.7484679263684272e-06,316,6,0.001646015976914145,3.748467926347317e-06,True,True
16,C30,1.75,0.05,0.4043340347931455,0.028092539405828,0.40197513,0.029182158,0.0025984034528706,COMPLETED,,0.40433841125,0.0280936163333333,3.1314156121822815e-07,6.6421006612422055e-22,3.131415612182289e-07,True,True,0,0.03,0.008,12,320.57116357801715,4.507010921973639e-06,317,6,0.002598403452870652,4.507010921966179e-06,True,True
17,C30,1.75,0.065,0.4137013753212534,0.0303596785574145,0.41418275,0.030739462,0.0006131533614035,COMPLETED,,0.413704234375,0.0303592536666666,2.860676091662016e-07,1.5279984253163025e-21,2.860676091662031e-07,True,True,0,0.015,0.008,12,329.9543819370447,2.890453333554242e-06,318,6,0.0006131533614035545,2.8904533335639322e-06,True,True
18,C30,1.75,0.075,0.4194720100334108,0.0309439168181252,0.41868705,0.032651775,0.0018796121470795,COMPLETED,,0.4194780656249999,0.030942790625,7.394244575794608e-07,2.324321039622055e-21,7.394244575794631e-07,True,True,0,0.015,0.015,12,335.0982705929782,6.159423710874561e-06,319,6,0.0018796121470795355,6.1594237108206204e-06,True,True
19,C30,1.75,0.085,0.4248701909779256,0.0309448952275353,0.42161298,0.032754656,0.0037262122065538,COMPLETED,,0.42487469875,0.0309473643333333,7.287527713732837e-07,3.2309723225489718e-21,7.28752771373287e-07,True,True,0,0.03,0.008,12,340.1078206289676,5.139697706730392e-06,320,6,0.003726212206553858,5.139697706712058e-06,True,True
20,C30,1.75,0.095,0.4299160958781788,0.0304656084045474,0.42613345,0.030991267,0.0038189955222121,COMPLETED,,0.429912746875,0.0304652253333333,5.521227882677798e-07,4.224942967751322e-21,5.52122788267784e-07,True,True,0,0.015,0.008,12,344.3686711419723,3.370840525280287e-06,321,6,0.0038189955222121064,3.37084052528423e-06,True,True
21,C30,1.75,0.11,0.4368796746918719,0.0290193382153662,0.43879467,0.027324043,0.0025575834096654,COMPLETED,,0.4368806075000001,0.0290167513333333,5.402001862668986e-07,5.814080393030269e-21,5.402001862669044e-07,True,True,0,0.06,0.008,12,351.29094915499445,2.7499253909923822e-06,322,6,0.0025575834096654994,2.7499253910152284e-06,True,True
22,C30,1.8,0.05,0.423279653101262,0.0249681660027234,0.41676027,0.026011078,0.0066022739609231,COMPLETED,,0.4232837074999999,0.024966156125,3.314752699966972e-07,5.931966457197394e-22,3.314752699966978e-07,True,True,0,0.06,0.015,12,324.18443025898887,4.525235639102713e-06,323,6,0.006602273960923149,4.525235639054518e-06,True,True
23,C30,1.8,0.065,0.4317254458441309,0.0271417206997999,0.43564144,0.026123632,0.004046172862034,COMPLETED,,0.431725424375,0.0271392569999999,2.549411544966913e-07,1.4041693347358708e-21,2.549411544966928e-07,True,True,0,0.015,0.008,12,332.8026781959925,2.463793341095288e-06,324,6,0.0040461728620340715,2.4637933411924293e-06,True,True
24,C30,1.8,0.08,0.4394907156196457,0.0278170962157899,0.44221386,0.02788268,0.0027239340206779,COMPLETED,,0.439489250625,0.0278149716666666,3.504573844506215e-07,2.6371910054695797e-21,3.5045738445062414e-07,True,True,0,0.015,0.008,12,340.5957679240382,2.580681748845662e-06,325,6,0.0027239340206779237,2.5806817489285865e-06,True,True
25,C30,1.8,0.095,0.4465756797669952,0.0273592335192714,0.4461686,0.027093232,0.000486282577265,COMPLETED,,0.4465787562500001,0.027358857,5.230221910192146e-07,4.147022076945751e-21,5.230221910192187e-07,True,True,0,0.03,0.008,12,347.5919280920061,3.099437762166548e-06,326,6,0.0004862825772650436,3.099437762111448e-06,True,True
26,C30,1.8,0.11,0.4530297217834196,0.0260327857055341,0.45720667,0.024309153,0.00451860665555,COMPLETED,,0.4530269824999999,0.0260331113333333,5.54408198988209e-07,5.650409259231535e-21,5.544081989882146e-07,True,True,0,0.06,0.008,12,355.7907255120226,2.758569759333361e-06,327,6,0.0045186066555500054,2.7585697593296752e-06,True,True
27,C30,1.85,0.055,0.4435723598073116,0.0232188116701575,0.44199517,0.022495104,0.0017353041462903,COMPLETED,,0.44357720125,0.0232190623333333,4.209010853892067e-07,7.598081244363308e-22,4.209010853892074e-07,True,True,0,0.03,0.008,12,329.4542453690083,4.847927323455401e-06,328,6,0.0017353041462903143,4.847927323397991e-06,True,True
28,C30,1.85,0.065,0.4486243105314618,0.0244076340678053,0.45858264,0.022717653,0.0101007109558434,COMPLETED,,0.4486217025,0.0244071061249999,2.865771745681074e-07,1.349464591971962e-21,2.865771745681088e-07,True,True,0,0.1,0.015,12,335.6187517850194,2.660930610025625e-06,329,6,0.010100710955843483,2.660930610044899e-06,True,True
29,C30,1.85,0.075,0.4534301112971537,0.0249820528631137,0.46531847,0.023511376,0.0119789800518758,COMPLETED,,0.453433704375,0.0249801038593749,5.288108392927919e-07,2.1056845036948047e-21,5.28810839292794e-07,True,True,0,0.015,0.03,12,341.37512181903,4.087642839476253e-06,330,6,0.01197898005187581,4.087642839520918e-06,True,True
30,C30,1.85,0.09,0.4601609208281758,0.0249013621796004,0.46543017,0.023708137,0.0054026635249664,COMPLETED,,0.4601567324999999,0.0249008453333333,6.849048148590624e-07,3.505136954299572e-21,6.849048148590659e-07,True,True,0,0.06,0.008,12,347.2175213029841,4.22009750743759e-06,331,6,0.005402663524966403,4.220097507496932e-06,True,True
31,C30,1.85,0.1,0.4643370477731309,0.0243321927216004,0.46702483,0.02334398,0.0028636930146589,COMPLETED,,0.464339283125,0.0243303081249999,5.37704416892563e-07,4.5667784127248675e-21,5.377044168925675e-07,True,True,0,0.015,0.015,12,351.64118102099746,2.923782195201349e-06,332,6,0.0028636930146589247,2.9237821952617295e-06,True,True
32,C30,1.85,0.11,0.4682780135578279,0.023423336656071,0.47160047,0.022178164,0.003548122285598,COMPLETED,,0.4682801574999999,0.0234229556666666,4.459923455176028e-07,5.633863999838904e-21,4.459923455176084e-07,True,True,0,0.1,0.008,12,359.4660830179928,2.1775309328235607e-06,333,6,0.003548122285598093,2.177530932781046e-06,True,True
33,C30,1.9,0.05,0.4575013033096492,0.0201545403695674,0.44829667,0.021230703,0.0092673297325736,COMPLETED,,0.457505654375,0.0201561514046223,3.717605406582081e-07,5.302387549684305e-22,3.7176054065820875e-07,True,True,0,0.015,0.03,12,328.59787001804216,4.6397417639105644e-06,334,6,0.009267329732573642,4.639741763827186e-06,True,True
34,C30,1.9,0.065,0.4644930709807444,0.0220661663779487,0.47737855,0.021225195,0.0129128928755026,COMPLETED,,0.4644976906249999,0.0220637366666666,5.825247153640518e-07,1.2710281521658367e-21,5.825247153640531e-07,True,True,0,0.015,0.008,12,337.38000297301915,5.219636956923476e-06,335,6,0.012912892875502607,5.2196369569082605e-06,True,True
35,C30,1.9,0.08,0.4710375349773399,0.0226924045559811,0.48217064,0.021990558,0.0111552057817738,COMPLETED,,0.4710378274999999,0.022693683,1.89403016860506e-07,2.4360221179590245e-21,1.8940301686050844e-07,True,True,0,0.06,0.008,12,343.9068369480083,1.3114833647795834e-06,336,6,0.011155205781773883,1.3114833647672019e-06,True,True
36,C30,1.9,0.09,0.4751322369239946,0.0225351864585413,0.4787419,0.022212872,0.0036240245766911,COMPLETED,,0.4751286187499999,0.022535137625,6.015759387927226e-07,3.3556398271212464e-21,6.01575938792726e-07,True,True,0,0.03,0.015,12,346.3288012110279,3.6185035263502177e-06,337,6,0.0036240245766911688,3.6185035264057708e-06,True,True
37,C30,1.9,0.1,0.4790142335247862,0.0219970508320953,0.4762601,0.022358904,0.0027778029425202,COMPLETED,,0.47901400625,0.021997575875,1.072610375204994e-07,4.3913142146564456e-21,1.072610375205038e-07,True,True,0,0.03,0.015,12,353.2403563890257,5.721222598399476e-07,338,6,0.002777802942520214,5.721222598588153e-07,True,True
38,C30,1.9,0.11,0.482691544513499,0.021133384910942,0.47729522,0.021754008,0.0054318957347929,COMPLETED,,0.4826956106250001,0.0211342163333333,8.62750731296613e-07,5.470928095447889e-21,8.627507312966185e-07,True,True,0,0.015,0.008,12,361.43589025200345,4.150244081102765e-06,339,6,0.005431895734792949,4.150244081041429e-06,True,True
39,C30,1.9,0.125,0.487847941407231,0.0193271425190721,0.48593664,0.019210864,0.0019148351791422,COMPLETED,,0.4878507024999999,0.0193306556666666,1.0559984024116155e-06,7.079805920798823e-21,1.0559984024116227e-06,True,True,0,0.06,0.008,12,372.4653668400133,4.468315040344063e-06,340,6,0.001914835179142271,4.468315040294962e-06,True,True
40,C31,1.65,0.125,0.4089027908363268,0.0338739918486313,0.40956026,0.033588663,0.0007167135083437,COMPLETED,,0.408905963125,0.0338751213333333,7.341984539297283e-07,7.1696187848321e-21,7.341984539297355e-07,True,True,0,0.015,0.008,12,349.54920449096244,3.367365605064271e-06,341,6,0.0007167135083437549,3.3673656050549612e-06,True,True
41,C31,1.65,0.135,0.41336994152482,0.0318742835335322,0.4137885,0.03133508,0.0006825918602786,COMPLETED,,0.4133685781249999,0.031872189375,5.972972869849783e-07,7.641764163765571e-21,5.972972869849859e-07,True,True,0,0.015,0.015,12,357.5354189760401,2.498871550808274e-06,342,6,0.0006825918602786245,2.498871550808274e-06,True,True
42,C31,1.65,0.145,0.4175501567121178,0.0296714980138063,0.41752797,0.029217586,0.000454453921176,COMPLETED,,0.41754750125,0.0296707109999999,7.181003173248985e-07,7.81478741793396e-21,7.181003173249063e-07,True,True,0,0.03,0.008,12,366.1326271480066,2.7696335119337342e-06,343,6,0.00045445392117605157,2.7696335119603527e-06,True,True
43,C31,1.65,0.155,0.4214726453671246,0.0272955794891602,0.42124158,0.026884349,0.0004717008788409,COMPLETED,,0.4214661893749999,0.0272958073333333,1.8007680123350405e-06,7.78466631043547e-21,1.8007680123350483e-06,True,True,0,0.015,0.008,12,375.0359541900106,6.460011399401499e-06,344,6,0.0004717008788409835,6.460011399455997e-06,True,True
44,C31,1.65,0.17,0.4269285841775148,0.0234601973409518,0.42664534,0.022794416,0.0007235275102272,COMPLETED,,0.426928543125,0.0234558743333333,1.3248550992191252e-06,7.363436734317364e-21,1.3248550992191326e-06,True,True,0,0.015,0.008,12,387.93393176200334,4.3232025372725055e-06,345,6,0.0007235275102272261,4.323202537307198e-06,True,True
45,C31,1.65,0.175,0.4286443256450629,0.0221195036513732,0.42840904,0.021344684,0.0008097560292623,COMPLETED,,0.4286531806250001,0.0221207256666666,2.817897048447896e-06,7.23398791382183e-21,2.8178970484479034e-06,True,True,0,0.015,0.008,12,393.3512515180046,8.938903236163551e-06,346,6,0.0008097560292623564,8.93890323615454e-06,True,True
46,C31,1.65,0.185,0.4319362517220256,0.0193576634963331,0.4320732,0.01848906,0.0008793331932107,COMPLETED,,0.43193648125,0.019358200625,1.9409167094063738e-07,6.694202771230642e-21,1.940916709406441e-07,True,True,0,0.03,0.015,12,406.3838125269976,5.841149679972175e-07,347,6,0.0008793331932107616,5.841149679972175e-07,True,True
47,C31,1.65,0.195,0.4350566490039674,0.0165007718675845,0.43589014,0.015887825,0.0010346067383064,COMPLETED,,0.435060061875,0.016503059375,1.4328126638748683e-06,5.981187263773565e-21,1.4328126638748742e-06,True,True,0,0.015,0.015,12,413.05343238596106,4.108573823312052e-06,348,6,0.001034606738306414,4.108573823265941e-06,True,True
48,C31,1.65,0.205,0.4380212353029507,0.0135616824161808,0.4388569,0.013765155,0.0008600794022999,COMPLETED,,0.43801705625,0.01356203,1.5286787769966433e-06,5.420590843220413e-21,1.5286787769966488e-06,True,True,0,0.03,0.008,12,420.6145496230456,4.193482809741344e-06,349,6,0.0008600794022999239,4.1934828097966645e-06,True,True
49,C31,1.7,0.125,0.4265471598376808,0.0301376975396052,0.4280647,0.029760147,0.0015638006759839,COMPLETED,,0.426551028125,0.0301403553333333,1.047693396549753e-06,7.127115783618438e-21,1.0476933965497605e-06,True,True,0,0.015,0.008,12,355.82221400598064,4.693347876039182e-06,350,6,0.00156380067598398,4.693347875973782e-06,True,True
0,C31,1.7,0.135,0.4307135025933534,0.0282844270120357,0.43277293,0.02655017,0.0026923760188803,COMPLETED,,0.4307123831250001,0.028284545,2.7434098845091655e-07,7.704159943001395e-21,2.743409884509243e-07,True,True,0,0.015,0.008,12,365.519493439002,1.12566893612102e-06,351,7,0.0026923760188803793,1.1256689361210199e-06,True,True
1,C31,1.7,0.145,0.4346241871849611,0.0262258940125742,0.43594655,0.024464644,0.0022024179942486,COMPLETED,,0.4346281906250001,0.0262302689999999,1.5615435010224234e-06,8.111676209634324e-21,1.5615435010224317e-06,True,True,0,0.015,0.008,12,372.34763794601895,5.930265350011275e-06,352,7,0.0022024179942486404,5.9302653499421685e-06,True,True
2,C31,1.7,0.155,0.4383038326670098,0.0239918542277745,0.43848193,0.02289786,0.0011083961522949,COMPLETED,,0.43830614875,0.0239968183333333,1.5450487441091629e-06,8.234205771780262e-21,1.545048744109171e-06,True,True,0,0.03,0.008,12,381.0761496909545,5.47782661434419e-06,353,7,0.0011083961522949106,5.477826614319037e-06,True,True
3,C31,1.7,0.165,0.4417744301561991,0.0216071120197366,0.44124123,0.021329919,0.0006009478985415,COMPLETED,,0.4417783393749999,0.0216059606666666,1.2221789293471156e-06,7.972925731412381e-21,1.2221789293471237e-06,True,True,0,0.015,0.008,12,389.6146891569952,4.075243001888823e-06,354,7,0.0006009478985415139,4.075243001854197e-06,True,True
4,C31,1.7,0.175,0.4450555880576098,0.0190925449656912,0.44468346,0.019256052,0.0004064650557291,COMPLETED,,0.4450545537499999,0.0190935656653645,4.6051516515989894e-07,7.832699344135007e-21,4.605151651599068e-07,True,True,0,0.03,0.03,12,399.761351683992,1.453141443564171e-06,355,7,0.00040646505572918066,1.453141443547632e-06,True,True
5,C31,1.7,0.185,0.4481647764917723,0.0164658740674279,0.44819942,0.016553542,9.426472863055458e-05,COMPLETED,,0.4481603574999999,0.016465651375,1.474009377460293e-06,7.185270012383625e-21,1.4740093774603002e-06,True,True,0,0.06,0.015,12,411.5693229719764,4.424599439658124e-06,356,7,9.426472863055458e-05,4.42459943971374e-06,True,True
6,C31,1.7,0.195,0.4511175608667579,0.0137422547294503,0.44974846,0.013830405,0.0013719357322976,COMPLETED,,0.4511156474999999,0.0137418633333333,6.808682024903079e-07,6.812004407559386e-21,6.808682024903146e-07,True,True,0,0.06,0.008,12,419.4571559700416,1.952988292568367e-06,357,7,0.0013719357322976968,1.952988292629357e-06,True,True
7,C31,1.7,0.205,0.4539278147332475,0.0109347319530853,0.44766825,0.011778566,0.0063161860761418,COMPLETED,,0.453928015625,0.0109296076666666,1.8640748125939708e-06,6.174367683485361e-21,1.864074812593977e-06,True,True,0,0.015,0.008,12,425.6102654369897,5.128222771721847e-06,358,7,0.006316186076141872,5.12822277178945e-06,True,True
8,C31,1.75,0.12,0.4411569181720948,0.0276599521475727,0.44073159,0.029802533,0.0021843893341539,COMPLETED,,0.4411612775,0.0276619079999999,1.0391969278251186e-06,6.72665240916131e-21,1.0391969278251254e-06,True,True,0,0.06,0.008,12,356.87690978194587,4.777980588387697e-06,359,7,0.002184389334153962,4.777980588297285e-06,True,True
9,C31,1.75,0.13,0.4451716837071762,0.026040837011041,0.4457931,0.02477795,0.0014074948709117,COMPLETED,,0.445177865625,0.0260435749999999,1.6077115607225535e-06,7.474977448276355e-21,1.607711560722561e-06,True,True,0,0.015,0.008,12,363.5956158480258,6.761116144538717e-06,360,7,0.0014074948709117737,6.761116144499377e-06,True,True
10,C31,1.75,0.145,0.4507527496767314,0.0232075905536416,0.45244437,0.021287236,0.002559168015154,COMPLETED,,0.4507549168749999,0.0232091109999999,7.05474173319083e-07,8.198299384805961e-21,7.054741733190912e-07,True,True,0,0.015,0.008,12,375.1365193560487,2.647358204707778e-06,361,7,0.0025591680151540144,2.6473582046065424e-06,True,True
11,C31,1.75,0.155,0.454210275656528,0.0210935694595094,0.4550853,0.020459019,0.001080889396438,COMPLETED,,0.45420639375,0.0210937846249999,1.105794994694534e-06,8.41442574087811e-21,1.1057949946945424e-06,True,True,0,0.03,0.015,12,383.4377437060466,3.887865028584619e-06,362,7,0.0010808893964380673,3.887865028579627e-06,True,True
12,C31,1.75,0.165,0.4574793931424895,0.018828570909226,0.45650417,0.019669203,0.0012875257238929,COMPLETED,,0.4574807325,0.0188306613333333,7.481601571357006e-07,8.501663602777982e-21,7.481601571357091e-07,True,True,0,0.1,0.008,12,392.836244730046,2.482690373256786e-06,363,7,0.0012875257238929801,2.482690373233416e-06,True,True
13,C31,1.75,0.17,0.4590486458589695,0.0176460441250757,0.45713094,0.018925175,0.0023051619371988,COMPLETED,,0.4590450024999998,0.0176458781249999,1.1289440125465218e-06,8.343693707158521e-21,1.12894401254653e-06,True,True,0,0.06,0.015,12,397.0851415270008,3.6471386876169695e-06,364,7,0.0023051619371988914,3.647138687676845e-06,True,True
14,C31,1.75,0.18,0.4620662827835929,0.0151923791554015,0.45905182,0.016372679,0.0032372972672934,COMPLETED,,0.462069398125,0.015191038375,1.102918676511143e-06,8.009289501517251e-21,1.102918676511151e-06,True,True,0,0.015,0.015,12,407.5498654199764,3.391613799894172e-06,365,7,0.0032372972672934986,3.3916137998941716e-06,True,True
15,C31,1.75,0.195,0.4663168174173413,0.0113198117294429,0.46244425,0.011369861,0.0038728908235757,COMPLETED,,0.466321203125,0.0113175566194661,1.7129681438817883e-06,7.389830736729366e-21,1.712968143881796e-06,True,True,0,0.015,0.03,12,425.2702052650274,4.9315264041061415e-06,366,7,0.003872890823575709,4.931526404126766e-06,True,True
16,C31,1.75,0.205,0.4689848747690122,0.0086298225268226,0.45913112,0.009061165,0.0098631911355806,COMPLETED,,0.468984635625,0.0086288733333333,3.535607434950213e-07,6.834160712297412e-21,3.535607434950281e-07,True,True,0,0.015,0.008,12,431.378018279036,9.788555249092118e-07,367,7,0.009863191135580669,9.788555249378083e-07,True,True
17,C31,1.8,0.12,0.4570139296353342,0.0247637524176646,0.4528746,0.027071936,0.004739384061217,COMPLETED,,0.457005459375,0.0247646443333333,1.8871135323320912e-06,6.6311299458120244e-21,1.8871135323320975e-06,True,True,0,0.015,0.008,12,360.3441794940154,8.517090095206669e-06,368,7,0.004739384061217094,8.517090095203762e-06,True,True
18,C31,1.8,0.13,0.460766570274683,0.0232401554047952,0.4597941,0.022420308,0.0012719466192774,COMPLETED,,0.4607706624999999,0.0232380163333333,1.1137218471025947e-06,7.481890153558412e-21,1.113721847102602e-06,True,True,0,0.06,0.008,12,368.5466579400236,4.6175680572783385e-06,369,7,0.001271946619277498,4.617568057245215e-06,True,True
19,C31,1.8,0.145,0.4660029490764631,0.0205562890486093,0.47012734,0.019005237,0.004406400225541,COMPLETED,,0.46600624625,0.0205567804508463,8.956654124331975e-07,8.378128116760143e-21,8.956654124332058e-07,True,True,0,0.03,0.03,12,379.46841237699846,3.333591080374568e-06,370,7,0.004406400225541092,3.3335910803114803e-06,True,True
20,C31,1.8,0.16,0.4708206894052918,0.017481000149528,0.4757244,0.017579768,0.0049047051577989,COMPLETED,,0.47082205625,0.0174808096666666,4.055216282210413e-07,8.771565841563971e-21,4.055216282210501e-07,True,True,0,0.03,0.008,12,391.68540351698175,1.3800536861953824e-06,371,7,0.004904705157798997,1.3800536862049598e-06,True,True
21,C31,1.8,0.17,0.4738261942242381,0.0152523837741779,0.4768158,0.016113656,0.0031111947128782,COMPLETED,,0.47382751875,0.0152542809999999,7.160134908790307e-07,8.675338000881341e-21,7.160134908790394e-07,True,True,0,0.03,0.008,12,400.2817551759654,2.313835412033479e-06,372,7,0.0031111947128782376,2.3138354119538256e-06,True,True
22,C31,1.8,0.18,0.476682986410943,0.0129033521196374,0.47735962,0.013435091,0.0008605691434913,COMPLETED,,0.476685791875,0.0128986326666666,1.7799621525499588e-06,8.580463612798105e-21,1.7799621525499675e-06,True,True,0,0.015,0.008,12,411.3799916729913,5.490342878015601e-06,373,7,0.0008605691434913511,5.4903428780692836e-06,True,True
23,C31,1.8,0.19,0.479403589263352,0.0104499966754561,0.47911808,0.009986346,0.0005445066467093,COMPLETED,,0.479401283125,0.0104498876666666,7.809269500698289e-07,8.120798048883971e-21,7.809269500698371e-07,True,True,0,0.015,0.008,12,427.1224957740051,2.3087132811929857e-06,374,7,0.0005445066467093982,2.308713281196262e-06,True,True
24,C31,1.8,0.205,0.483253549415489,0.0066042173213696,0.4791783,0.0060368245,0.0041145585926299,COMPLETED,,0.4832505656250001,0.0066011293972981,1.5374218426408538e-06,7.589213505888703e-21,1.5374218426408614e-06,True,True,0,0.015,0.008,12,438.23726397700375,4.293981922711839e-06,375,7,0.004114558592629959,4.293981922767353e-06,True,True
25,C31,1.85,0.13,0.4755143909772433,0.0207788968142683,0.4751476,0.020571874,0.0004211817500968,COMPLETED,,0.47551869375,0.020776952125,1.1505853944211558e-06,7.510188676821479e-21,1.1505853944211632e-06,True,True,0,0.03,0.015,12,373.2689020430553,4.721829067908428e-06,376,7,0.00042118175009686273,4.7218290678578436e-06,True,True
26,C31,1.85,0.14,0.4788409718825811,0.0191200257294819,0.48218042,0.018111095,0.0034885319184185,COMPLETED,,0.47884057625,0.0191200203824869,1.0346130359040113e-07,8.196047789611286e-21,1.0346130359040932e-07,True,True,0,0.03,0.03,12,379.621036180004,3.956687118925151e-07,377,7,0.0034885319184185986,3.9566871194905264e-07,True,True
27,C31,1.85,0.15,0.4819932616181666,0.0172778284543149,0.4872154,0.016424341,0.0052914242046627,COMPLETED,,0.4819907906250001,0.0172755938798828,9.264689930700066e-07,8.700173629874324e-21,9.264689930700152e-07,True,True,0,0.015,0.03,12,388.0439687260077,3.3315357001370835e-06,378,7,0.00529142420466276,3.3315357001440647e-06,True,True
28,C31,1.85,0.16,0.4849852952765193,0.0152772826546179,0.49094164,0.014895675,0.0059685565145183,COMPLETED,,0.48498460875,0.0152758833333333,4.577760626357423e-07,8.984293431446741e-21,4.5777606263575124e-07,True,True,0,0.03,0.008,12,396.1266004489735,1.558659269738339e-06,379,7,0.005968556514518364,1.5586592697679293e-06,True,True
29,C31,1.85,0.17,0.4878300785202733,0.0131396943212481,0.49409983,0.012878722,0.0062751804890371,COMPLETED,,0.48783029875,0.0131443469999999,1.43605270403895e-06,9.089495924133598e-21,1.4360527040389591e-06,True,True,0,0.03,0.008,12,405.4681119019515,4.6578880086244255e-06,380,7,0.006275180489037162,4.657888008525657e-06,True,True
30,C31,1.85,0.185,0.4918469843555616,0.0097156225772121,0.49728644,0.008506559,0.0055722089373562,COMPLETED,,0.4918469868749999,0.0097141418850911,4.86803462143965e-07,8.81404087765854e-21,4.868034621439738e-07,True,True,0,0.015,0.03,12,422.63981332903495,1.480694264402771e-06,381,7,0.005572208937356297,1.4806942644444041e-06,True,True
31,C31,1.85,0.195,0.4943735840173588,0.007309950569727,0.49905756,0.0054974384,0.0050224328140223,COMPLETED,,0.494379825625,0.0073089732015624,2.157887296966599e-06,8.591820997078449e-21,2.1578872969666075e-06,True,True,0,0.015,0.008,12,435.0516986050061,6.317666853837601e-06,382,7,0.005022432814022309,6.3176668537980546e-06,True,True
32,C31,1.85,0.205,0.496790233883972,0.0048209924504837,0.5000105,0.0034708828,0.0034918347507245,COMPLETED,,0.49678784375,0.0048209147486328,8.46171203076671e-07,8.57141600535964e-21,8.461712030766795e-07,True,True,0,0.03,0.03,12,445.4279505180312,2.391396659185819e-06,383,7,0.003491834750724551,2.3913966591862134e-06,True,True
33,C31,1.9,0.14,0.4926099567084842,0.0170185388552902,0.4943694,0.016646694,0.0017983073409364,COMPLETED,,0.4926115875,0.0170164856666666,6.872039183509741e-07,8.302854479069425e-21,6.872039183509824e-07,True,True,0,0.1,0.008,12,384.65390482597286,2.6220344185212422e-06,384,7,0.0017983073409364367,2.622034418570144e-06,True,True
34,C31,1.9,0.15,0.4955863065386898,0.0152503044485099,0.4961802,0.014869108,0.0007057054454541,COMPLETED,,0.495584496875,0.0152493163333333,5.728233305256381e-07,8.865146341568184e-21,5.72823330525647e-07,True,True,0,0.015,0.008,12,393.4008793980465,2.061856996084407e-06,385,7,0.000705705445454121,2.0618569961002023e-06,True,True
35,C31,1.9,0.16,0.498417882627838,0.0133273114657672,0.49756768,0.013019972,0.0009040475958712,COMPLETED,,0.4984172893749998,0.0133272636666666,1.740777458777142e-07,9.204852219451623e-21,1.7407774587772345e-07,True,True,0,0.015,0.008,12,402.54858914000215,5.951753388962574e-07,386,7,0.0009040475958712899,5.951753389014122e-07,True,True
36,C31,1.9,0.18,0.5036903056394091,0.009096481823104,0.5065859,0.007891295,0.0031363899597578,COMPLETED,,0.5036855093750002,0.0090992971468098,1.7744373904681352e-06,9.398958761866151e-21,1.7744373904681443e-06,True,True,0,0.015,0.015,12,420.8778007639921,5.561492591800891e-06,387,7,0.003136389959757812,5.561492591751715e-06,True,True
37,C31,1.9,0.205,0.5096468519455932,0.0032484016832047,0.5146265,0.0020469187,0.0051225439094933,COMPLETED,,0.5096460312500001,0.0032489786520019,3.495203005110235e-07,9.97940652867786e-21,3.495203005110335e-07,True,True,0,0.03,0.03,12,449.9246244539973,1.0032119664453326e-06,388,7,0.005122543909493358,1.0032119664159012e-06,True,True
38,C32,1.65,0.21,0.4394495229474536,0.0120648450484804,0.44137794,0.011543313,0.0019976956740564,COMPLETED,,0.4394541118750001,0.0120662170022786,1.7825696213760283e-06,5.076136190714915e-21,1.7825696213760334e-06,True,True,0,0.015,0.03,12,422.84672158700414,4.789625585747607e-06,389,7,0.0019976956740564897,4.7896255857351854e-06,True,True
39,C32,1.65,0.215,0.4408439669080993,0.0105515052181564,0.44381574,0.009081907,0.0033152909725322,COMPLETED,,0.440837224375,0.0105530512607421,2.6270479292564533e-06,4.73100660617385e-21,2.627047929256458e-06,True,True,0,0.015,0.015,12,425.7407348330016,6.917514023989462e-06,390,7,0.00331529097253222,6.917514023970853e-06,True,True
40,C32,1.65,0.22,0.4422060711065786,0.0090228265664929,0.4453123,0.0066645397,0.0039000224208328,COMPLETED,,0.44220683125,0.0090220475125976,4.210474182101613e-07,4.399793699459329e-21,4.210474182101657e-07,True,True,0,0.03,0.015,12,429.4026273260242,1.088458999115559e-06,391,7,0.003900022420832824,1.0884589991552904e-06,True,True
41,C32,1.65,0.225,0.4435372587284917,0.0074798945712252,0.44579023,0.0045900517,0.0036642968453187,COMPLETED,,0.443534370625,0.0074793762485351,1.1574891837087855e-06,4.0425614085437806e-21,1.1574891837087895e-06,True,True,0,0.015,0.008,12,433.0671618999913,2.9342461023961416e-06,392,7,0.00366429684531874,2.9342461024608918e-06,True,True
42,C32,1.65,0.24,0.4473583741785785,0.0027754388739638,0.44691223,0.0016184518,0.0012400256922333,COMPLETED,,0.4473614487500001,0.002773966114388,1.4211491286464707e-06,4.142447630328556e-21,1.421149128646475e-06,True,True,0,0.03,0.008,12,447.5802151869866,3.409106949732444e-06,393,7,0.0012400256922333386,3.4091069497418118e-06,True,True
