point_id,Mach,eta,alpha,hybrid_ci,classical_ci,ci_abs_difference
MAP_0712,0.7092307692307692,0.5,0.352488196957122,0.2781160405480884,0.27806043303281847,5.560751526995089e-05
MAP_0713,0.7092307692307692,0.54,0.3806872527136918,0.253022321055033,0.2529802155709627,4.210548407029835e-05
MAP_0714,0.7092307692307692,0.5800000000000001,0.4088863084702616,0.2285676868416419,0.22851657558394406,5.111125769782787e-05
MAP_0715,0.7092307692307692,0.62,0.4370853642268313,0.20470225431006775,0.2046551427485144,4.711156155334795e-05
MAP_0716,0.7092307692307692,0.66,0.4652844199834011,0.18138070399542822,0.1813494209857851,3.12830096431127e-05
MAP_0717,0.7092307692307692,0.7000000000000001,0.49348347573997087,0.15856161331432145,0.1585232470335819,3.8366280739554615e-05
MAP_0718,0.7092307692307692,0.74,0.5216825314965405,0.13620689829581367,0.13617708956646477,2.980872934890688e-05
MAP_0719,0.7092307692307692,0.78,0.5498815872531104,0.1142813474306772,0.11425262213042851,2.8725300248680363e-05
MAP_0720,0.7092307692307692,0.8200000000000001,0.5780806430096802,0.09275223170468809,0.09271099875815383,4.123294653425591e-05
MAP_0721,0.7092307692307692,0.86,0.6062796987662499,0.07158886522385287,0.07156386621967407,2.499900417879397e-05
MAP_0722,0.7092307692307692,0.9,0.6344787545228197,0.05075763032527404,0.05073590347067232,2.1726854601722412e-05
MAP_0723,0.7092307692307692,0.9400000000000001,0.6626778102793894,0.03021857401437975,0.030224055152594652,5.481138214902953e-06
MAP_0724,0.7092307692307692,0.98,0.6908768660359591,0.0074803864068027975,0.010023424163054061,0.0025430377562512636
MAP_0725,0.7338461538461538,0.02,0.013586314032661062,0.6440092149896048,0.6436893314183195,0.00031988357128531764
MAP_0726,0.7338461538461538,0.06,0.04075894209798318,0.6049706531848341,0.604682270418098,0.0002883827667361505
MAP_0727,0.7338461538461538,0.1,0.06793157016330531,0.5680501756213872,0.5677422137044443,0.0003079619169428227
MAP_0728,0.7338461538461538,0.13999999999999999,0.09510419822862742,0.5327099123656767,0.5326355402814626,7.437208421401387e-05
MAP_0729,0.7338461538461538,0.18,0.12227682629394955,0.49920070996621974,0.49913158984041334,6.912012580639892e-05
MAP_0730,0.7338461538461538,0.22,0.14944945435927168,0.467119824802397,0.4670409610990661,7.886370333087811e-05
MAP_0731,0.7338461538461538,0.26,0.17662208242459382,0.4363191962847212,0.43625844732725494,6.074895746627229e-05
MAP_0732,0.7338461538461538,0.30000000000000004,0.20379471048991596,0.40667227960350905,0.4065852129783861,8.70666251229224e-05
MAP_0733,0.7338461538461538,0.34,0.23096733855523807,0.3780700608515614,0.3779959546818286,7.41061697328016e-05
MAP_0734,0.7338461538461538,0.38,0.25813996662056016,0.3504179397845078,0.35035553196187724,6.240782263056133e-05
MAP_0735,0.7338461538461538,0.42000000000000004,0.2853125946858823,0.3236332619667088,0.32355303383061884,8.022813608993262e-05
MAP_0736,0.7338461538461538,0.46,0.31248522275120444,0.29764333812141963,0.2975722159536961,7.11221677235363e-05
MAP_0737,0.7338461538461538,0.5,0.33965785081652655,0.27238383263517485,0.2723316133735508,5.221926162407575e-05
MAP_0738,0.7338461538461538,0.54,0.3668304788818487,0.247797435196473,0.24772824881199543,6.918638447755976e-05
MAP_0739,0.7338461538461538,0.5800000000000001,0.39400310694717083,0.22383275261391117,0.22379064232274562,4.2110291165547986e-05
MAP_0740,0.7338461538461538,0.62,0.42117573501249295,0.20044337488774713,0.20039395425955053,4.9420628196600314e-05
MAP_0741,0.7338461538461538,0.66,0.44834836307781506,0.17758708238366205,0.1775372395358352,4.984284782685866e-05
MAP_0742,0.7338461538461538,0.7000000000000001,0.47552099114313723,0.15522517063603253,0.15519391514691722,3.125548911531162e-05
MAP_0743,0.7338461538461538,0.74,0.5026936192084593,0.1333218765402533,0.1333001905529496,2.1685987303704524e-05
MAP_0744,0.7338461538461538,0.78,0.5298662472737814,0.11184389474124033,0.11181893930647623,2.4955434764106776e-05
MAP_0745,0.7338461538461538,0.8200000000000001,0.5570388753391036,0.09075997279797586,0.09074380231384101,1.6170484134853114e-05
MAP_0746,0.7338461538461538,0.86,0.5842115034044256,0.07004043068916574,0.07001488043879467,2.5550250371070282e-05
MAP_0747,0.7338461538461538,0.9,0.6113841314697478,0.04965128020615522,0.049647251352320045,4.028853835172375e-06
MAP_0748,0.7338461538461538,0.9400000000000001,0.63855675953507,0.029551965067896372,0.029560884142947233,8.919075050860953e-06
MAP_0749,0.7338461538461538,0.98,0.665729387600392,0.0070907981892799656,0.009807171420434557,0.0027163732311545914
MAP_0750,0.7584615384615385,0.02,0.013034356058886164,0.6288034867994673,0.6284521152662295,0.000351371533237832
MAP_0751,0.7584615384615385,0.06,0.039103068176658484,0.5910112414185719,0.5906997525201783,0.00031148889839360816
MAP_0752,0.7584615384615385,0.1,0.06517178029443081,0.5552335428045456,0.5549370884132665,0.00029645439127912177
MAP_0753,0.7584615384615385,0.13999999999999999,0.09124049241220313,0.5209155757096244,0.5208497913922144,6.578431741000035e-05
MAP_0754,0.7584615384615385,0.18,0.11730920452997547,0.4883387597628754,0.48825951985531296,7.923990756242283e-05
MAP_0755,0.7584615384615385,0.22,0.1433779166477478,0.4571069908492633,0.45704310834343764,6.388250582567423e-05
MAP_0756,0.7584615384615385,0.26,0.16944662876552014,0.4270835475831772,0.42700382231426337,7.97252689138106e-05
MAP_0757,0.7584615384615385,0.30000000000000004,0.19551534088329248,0.39815145293052606,0.3980925779004212,5.8875030104876824e-05
MAP_0758,0.7584615384615385,0.34,0.2215840530010648,0.37020993775027755,0.37014927636709477,6.066138318278069e-05
MAP_0759,0.7584615384615385,0.38,0.2476527651188371,0.3431716488470956,0.34308695564402236,8.469320307324946e-05
MAP_0760,0.7584615384615385,0.42000000000000004,0.27372147723660945,0.31696042562795396,0.3168896738699045,7.075175804943656e-05
MAP_0761,0.7584615384615385,0.46,0.2997901893543818,0.2915095028530008,0.2914466555661163,6.284728688449315e-05
MAP_0762,0.7584615384615385,0.5,0.32585890147215407,0.26676003250372055,0.2667032669267895,5.676557693107265e-05
MAP_0763,0.7584615384615385,0.54,0.3519276135899264,0.24265984545787123,0.2425942299266052,6.561553126602226e-05
MAP_0764,0.7584615384615385,0.5800000000000001,0.37799632570769875,0.21916239415640573,0.21912600877405974,3.638538234598809e-05
MAP_0765,0.7584615384615385,0.62,0.40406503782547104,0.19622583345313194,0.19617416587485087,5.166757828106716e-05
MAP_0766,0.7584615384615385,0.66,0.4301337499432434,0.1738122099365953,0.1737639556451882,4.825429140709048e-05
MAP_0767,0.7584615384615385,0.7000000000000001,0.4562024620610157,0.15188674117713538,0.1518559055743711,3.083560276428976e-05
MAP_0768,0.7584615384615385,0.74,0.482271174178788,0.13041717592676363,0.13039531704029755,2.1858886466080696e-05
MAP_0769,0.7584615384615385,0.78,0.5083398862965604,0.10937323383986688,0.10935336915890337,1.9864680963516124e-05
MAP_0770,0.7584615384615385,0.8200000000000001,0.5344085984143327,0.08872612364187667,0.08869651471151027,2.9608930366395447e-05
MAP_0771,0.7584615384615385,0.86,0.560477310532105,0.06844795286333556,0.0684137136619195,3.423920141605585e-05
MAP_0772,0.7584615384615385,0.9,0.5865460226498773,0.04850468240750918,0.048497027983507246,7.654424001933557e-06
MAP_0773,0.7584615384615385,0.9400000000000001,0.6126147347676497,0.0288553856245671,0.028886479119836005,3.109349526890515e-05
MAP_0774,0.7584615384615385,0.98,0.638683446885422,0.006661394890756964,0.009567385519742073,0.0029059906289851094
MAP_0775,0.7830769230769231,0.02,0.012438497217017475,0.6135766403642166,0.6131194681746286,0.00045717218958796213
MAP_0776,0.7830769230769231,0.06,0.03731549165105242,0.5770903299742145,0.5768022570185576,0.00028807295565691504
MAP_0777,0.7830769230769231,0.1,0.06219248608508737,0.5425215367204896,0.542214120583058,0.00030741613743168195
MAP_0778,0.7830769230769231,0.13999999999999999,0.08706948051912232,0.5092795807099981,0.5091974281513614,8.215255863674997e-05
MAP_0779,0.7830769230769231,0.18,0.11194647495315727,0.4776794166150787,0.47760531640711623,7.410020796244643e-05
MAP_0780,0.7830769230769231,0.22,0.13682346938719223,0.44733110708512847,0.44724424678122293,8.686030390553379e-05
MAP_0781,0.7830769230769231,0.26,0.16170046382122719,0.4181097938646297,0.41801918154990353,9.061231472617948e-05
MAP_0782,0.7830769230769231,0.30000000000000004,0.18657745825526215,0.3899084865152787,0.3898241971790156,8.42893362630881e-05
MAP_0783,0.7830769230769231,0.34,0.21145445268929708,0.362635040485024,0.3625418581776829,9.318230734106647e-05
MAP_0784,0.7830769230769231,0.38,0.236331447123332,0.3362097403121812,0.3361388432847222,7.089702745899373e-05
MAP_0785,0.7830769230769231,0.42000000000000004,0.261208441557367,0.3105633697257944,0.310508675405344,5.469432045041023e-05
MAP_0786,0.7830769230769231,0.46,0.2860854359914019,0.2856356482857096,0.28555280738054234,8.28409051672474e-05
MAP_0787,0.7830769230769231,0.5,0.31096243042543686,0.26137393660517866,0.2613171180880536,5.6818517125079016e-05
MAP_0788,0.7830769230769231,0.54,0.3358394248594718,0.23773213347481933,0.23765763748817573,7.44959866436079e-05
MAP_0789,0.7830769230769231,0.5800000000000001,0.3607164192935068,0.21466970422388051,0.2146020727136026,6.76315102779157e-05
MAP_0790,0.7830769230769231,0.62,0.3855934137275417,0.19215079295066034,0.19209562578436462,5.516716629572205e-05
MAP_0791,0.7830769230769231,0.66,0.4104704081615767,0.17014338412924124,0.17009101893411374,5.2365195127496156e-05
MAP_0792,0.7830769230769231,0.7000000000000001,0.43534740259561167,0.14861849304321106,0.14856797286551138,5.052017769968664e-05
MAP_0793,0.7830769230769231,0.74,0.46022439702964657,0.12754938016961145,0.12751615038877373,3.3229780837723544e-05
MAP_0794,0.7830769230769231,0.78,0.48510139146368153,0.10691080098061759,0.10686473630929962,4.606467131797187e-05
MAP_0795,0.7830769230769231,0.8200000000000001,0.5099783858977165,0.0866783107165126,0.08665407745578368,2.423326072890919e-05
MAP_0796,0.7830769230769231,0.86,0.5348553803317514,0.06682740807323213,0.06681216186798691,1.5246205245220135e-05
MAP_0797,0.7830769230769231,0.9,0.5597323747657864,0.04732493585755393,0.04731952797158217,5.4078859717601735e-06
MAP_0798,0.7830769230769231,0.9400000000000001,0.5846093691998213,0.02813028258984137,0.028162641863244964,3.235927340359407e-05
MAP_0799,0.7830769230769231,0.98,0.6094863636338562,0.006183481051141469,0.009300434436931859,0.0031169533857903896
MAP_0800,0.8076923076923077,0.02,0.011792084397504532,0.5983516277112537,0.5978297707405937,0.000521856970659984
MAP_0801,0.8076923076923077,0.06,0.03537625319251359,0.5632457897182637,0.562912393809246,0.00033339590901770855
MAP_0802,0.8076923076923077,0.1,0.05896042198752266,0.5299781015915817,0.5296328565602832,0.00034524503129840234
MAP_0803,0.8076923076923077,0.13999999999999999,0.08254459078253172,0.49789037324215635,0.4978255859476468,6.478729450953846e-05
MAP_0804,0.8076923076923077,0.18,0.10612875957754078,0.46733425015796304,0.46726647536700927,6.777479095376737e-05
MAP_0805,0.8076923076923077,0.22,0.12971292837254986,0.4379249818409982,0.43783053182537157,9.44500156266348e-05
MAP_0806,0.8076923076923077,0.26,0.15329709716755893,0.40954985072462624,0.40948324279768566,6.660792694057616e-05
MAP_0807,0.8076923076923077,0.30000000000000004,0.176881265962568,0.3821119581020195,0.3820430677623187,6.889033970075564e-05
MAP_0808,0.8076923076923077,0.34,0.20046543475757705,0.355527797150945,0.355451178900265,7.661825068000505e-05
MAP_0809,0.8076923076923077,0.38,0.2240496035525861,0.3297252727468412,0.329644703028827,8.056971801423396e-05
MAP_0810,0.8076923076923077,0.42000000000000004,0.2476337723475952,0.3046421300505751,0.3045638561223974,7.827392817771894e-05
MAP_0811,0.8076923076923077,0.46,0.2712179411426042,0.2802247047902574,0.280152805662805,7.189912745242388e-05
MAP_0812,0.8076923076923077,0.5,0.2948021099376133,0.2564269068877209,0.25636927819654304,5.762869117786895e-05
MAP_0813,0.8076923076923077,0.54,0.3183862787326224,0.23320936013384533,0.23312857769940057,8.078243444475941e-05
MAP_0814,0.8076923076923077,0.5800000000000001,0.34197044752763145,0.21053862676075427,0.2104955625757737,4.3064184980567966e-05
MAP_0815,0.8076923076923077,0.62,0.36555461632264047,0.18838644948400357,0.18833335562590858,5.309385809498801e-05
MAP_0816,0.8076923076923077,0.66,0.3891387851176496,0.16672894903383326,0.16668658632177852,4.236271205473874e-05
MAP_0817,0.8076923076923077,0.7000000000000001,0.4127229539126587,0.14554572717961214,0.14551275809039338,3.296908921876507e-05
MAP_0818,0.8076923076923077,0.74,0.4363071227076677,0.1248188485885759,0.1247842322631203,3.461632545560811e-05
MAP_0819,0.8076923076923077,0.78,0.45989129150267677,0.10453171143807767,0.10448463636693649,4.707507114118381e-05
MAP_0820,0.8076923076923077,0.8200000000000001,0.48347546029768584,0.08466785418281388,0.08464078426764304,2.706991517083257e-05
MAP_0821,0.8076923076923077,0.86,0.5070596290926949,0.06520947136401152,0.06517732424250622,3.214712150530208e-05
MAP_0822,0.8076923076923077,0.9,0.530643797887704,0.04612660043416618,0.04612141314664981,5.187287516368599e-06
MAP_0823,0.8076923076923077,0.9400000000000001,0.554227966682713,0.027380608759782245,0.02742197561808773,4.1366858305486726e-05
MAP_0824,0.8076923076923077,0.98,0.577812135477722,0.00564422643685297,0.009068821156827897,0.0034245947199749273
MAP_0825,0.8323076923076923,0.02,0.011086278100885685,0.5831612678970866,0.582489180254938,0.0006720876421485444
MAP_0826,0.8323076923076923,0.06,0.03325883430265705,0.5495278732144027,0.549196864375884,0.0003310088385186649
MAP_0827,0.8323076923076923,0.1,0.05543139050442843,0.5176896809339032,0.5173533759851406,0.000336304948762578
MAP_0828,0.8323076923076923,0.13999999999999999,0.07760394670619979,0.48686921597203225,0.48679758311037213,7.163286166012028e-05
MAP_0829,0.8323076923076923,0.18,0.09977650290797116,0.45745833159576027,0.45738787985761453,7.045173814573813e-05
MAP_0830,0.8323076923076923,0.22,0.12194905910974253,0.4290758011883256,0.4290029531621131,7.284802621249087e-05
MAP_0831,0.8323076923076923,0.26,0.1441216153115139,0.40162102286736373,0.401520586700438,0.00010043616692573254
MAP_0832,0.8323076923076923,0.30000000000000004,0.1662941715132853,0.375006886566582,0.3749154019603026,9.148460627939059e-05
MAP_0833,0.8323076923076923,0.34,0.18846672771505665,0.34915799375943984,0.34908736238573423,7.063137370560968e-05
MAP_0834,0.8323076923076923,0.38,0.210639283916828,0.3240091792160233,0.3239136199537724,9.555926225091049e-05
MAP_0835,0.8323076923076923,0.42000000000000004,0.2328118401185994,0.29950435911619394,0.29942909889746583,7.526021872811262e-05
MAP_0836,0.8323076923076923,0.46,0.2549843963203708,0.2755956891141544,0.27552907479553074,6.661431862364786e-05
MAP_0837,0.8323076923076923,0.5,0.2771569525221421,0.2522429663182032,0.25218497063009415,5.7995688109047094e-05
MAP_0838,0.8323076923076923,0.54,0.2993295087239135,0.22941320645158608,0.22935691806896916,5.6288382616925814e-05
MAP_0839,0.8323076923076923,0.5800000000000001,0.3215020649256849,0.2070803165066199,0.2070305593591367,4.97571474832037e-05
MAP_0840,0.8323076923076923,0.62,0.3436746211274562,0.18522476196128237,0.1851733984119089,5.13635493734621e-05
MAP_0841,0.8323076923076923,0.66,0.3658471773292276,0.1638331004279457,0.16378681373544382,4.62866925018679e-05
MAP_0842,0.8323076923076923,0.7000000000000001,0.388019733530999,0.14289723133255944,0.14285390743958312,4.332389297631578e-05
MAP_0843,0.8323076923076923,0.74,0.41019228973277033,0.12241321346881752,0.12235213844003087,6.107502878664739e-05
MAP_0844,0.8323076923076923,0.78,0.4323648459345417,0.10237955449490242,0.10235583089677751,2.372359812491398e-05
MAP_0845,0.8323076923076923,0.8200000000000001,0.4545374021363131,0.08279498492574226,0.08274929612345466,4.568880228759953e-05
MAP_0846,0.8323076923076923,0.86,0.47670995833808444,0.0636554934692894,0.06362989022823663,2.5603241052774006e-05
MAP_0847,0.8323076923076923,0.9,0.4988825145398558,0.04493996635716165,0.044940137802445115,1.7144528346307863e-07
MAP_0848,0.8323076923076923,0.9400000000000001,0.5210550707416273,0.026615731675911306,0.02667407826595079,5.834659003948334e-05
MAP_0849,0.8323076923076923,0.98,0.5432276269433985,0.005023133751145171,0.008805863121907696,0.003782729370762525
MAP_0850,0.8569230769230769,0.02,0.010308886268393623,0.5680502247574242,0.5671732272616665,0.0008769974957576476
MAP_0851,0.8569230769230769,0.06,0.030926658805180866,0.5360067435023695,0.5356573376130573,0.0003494058893122043
MAP_0852,0.8569230769230769,0.1,0.051544431341968115,0.5057780809822602,0.5054329867619605,0.00034509422029971315
MAP_0853,0.8569230769230769,0.13999999999999999,0.07216220387875535,0.47638867791292433,0.47629197560820025,9.670230472408337e-05
MAP_0854,0.8569230769230769,0.18,0.0927799764155426,0.4482746077026132,0.4481872785829489,8.732911966430335e-05
MAP_0855,0.8569230769230769,0.22,0.11339774895232985,0.4210559302904803,0.4209839267221483,7.200356833197974e-05
MAP_0856,0.8569230769230769,0.26,0.1340155214891171,0.3946437129028246,0.39457015884745866,7.355405536590975e-05
MAP_0857,0.8569230769230769,0.30000000000000004,0.15463329402590437,0.36895997249552553,0.3688631395878785,9.683290764705976e-05
MAP_0858,0.8569230769230769,0.34,0.1752510665626916,0.34393626680828493,0.3438617140470875,7.455276119744392e-05
MAP_0859,0.8569230769230769,0.38,0.19586883909947883,0.31951278647383335,0.31944083261217066,7.195386166269913e-05
MAP_0860,0.8569230769230769,0.42000000000000004,0.2164866116362661,0.2956376207642158,0.2955482042763312,8.94164878845749e-05
MAP_0861,0.8569230769230769,0.46,0.23710438417305332,0.2722663559204739,0.27219144663534434,7.490928512954298e-05
MAP_0862,0.8569230769230769,0.5,0.25772215670984056,0.24936200187597304,0.24929229331298677,6.970856298627037e-05
MAP_0863,0.8569230769230769,0.54,0.2783399292466278,0.22689523233338177,0.22680387316521122,9.135916817054612e-05
MAP_0864,0.8569230769230769,0.5800000000000001,0.2989577017834151,0.204844904570828,0.20476386819534936,8.103637547862697e-05
MAP_0865,0.8569230769230769,0.62,0.3195754743202023,0.1831987745095232,0.1831176538125502,8.112069697299717e-05
MAP_0866,0.8569230769230769,0.66,0.34019324685698954,0.1619542249399963,0.16189013569728353,6.408924271278371e-05
MAP_0867,0.8569230769230769,0.7000000000000001,0.3608110193937768,0.1411186741707247,0.1410468340108393,7.184015988540016e-05
MAP_0868,0.8569230769230769,0.74,0.381428791930564,0.1207091540372935,0.12064645246173122,6.270157556227673e-05
MAP_0869,0.8569230769230769,0.78,0.40204656446735126,0.10075043087680087,0.10069406649531235,5.636438148852452e-05
MAP_0870,0.8569230769230769,0.8200000000000001,0.4226643370041385,0.0812711445895909,0.081219720707262,5.142388232889927e-05
MAP_0871,0.8569230769230769,0.86,0.44328210954092573,0.06229743812795181,0.06228399433358031,1.3443794371501006e-05
MAP_0872,0.8569230769230769,0.9,0.463899882077713,0.043831743923646464,0.04382774537535101,3.998548295455762e-06
MAP_0873,0.8569230769230769,0.9400000000000001,0.48451765461450025,0.025857668015210764,0.02589624250587195,3.8574490661184846e-05
MAP_0874,0.8569230769230769,0.98,0.5051354271512875,0.004283202170096851,0.008506762796792341,0.00422356062669549
MAP_0875,0.8815384615384616,0.02,0.009442244242306006,0.5533334470021357,0.5518643910511767,0.0014690559509590306
MAP_0876,0.8815384615384616,0.06,0.028326732726918016,0.5239414495834582,0.5224064187726745,0.0015350308107837662
MAP_0877,0.8815384615384616,0.1,0.047211221211530034,0.49442322974592545,0.494052501121596,0.00037072862432946385
MAP_0878,0.8815384615384616,0.13999999999999999,0.06609570969614204,0.4667059118635588,0.46661741531625534,8.849654730347378e-05
MAP_0879,0.8815384615384616,0.18,0.08498019818075406,0.4401166195582719,0.4400245400516661,9.207950660583553e-05
MAP_0880,0.8815384615384616,0.22,0.10386468666536607,0.41427689841608417,0.4141716360258795,0.00010526239020469674
MAP_0881,0.8815384615384616,0.26,0.12274917514997809,0.3891074372933953,0.38902433104276124,8.310625063406851e-05
MAP_0882,0.8815384615384616,0.30000000000000004,0.14163366363459012,0.36453884711645523,0.3644443225005013,9.452461595393924e-05
MAP_0883,0.8815384615384616,0.34,0.16051815211920212,0.34050816195697775,0.3404179369343189,9.022502265887411e-05
MAP_0884,0.8815384615384616,0.38,0.1794026406038141,0.31695865701000514,0.3168628116026423,9.584540736284897e-05
MAP_0885,0.8815384615384616,0.42000000000000004,0.19828712908842613,0.2938393855367658,0.2937608300929627,7.855544380308555e-05
MAP_0886,0.8815384615384616,0.46,0.21717161757303816,0.27110501572940265,0.2710089584446495,9.605728475314823e-05
MAP_0887,0.8815384615384616,0.5,0.23605610605765015,0.24871609707152353,0.2486367893271972,7.930774432632348e-05
MAP_0888,0.8815384615384616,0.54,0.2549405945422622,0.22663987319362128,0.2265397175529788,0.00010015564064247418
MAP_0889,0.8815384615384616,0.5800000000000001,0.2738250830268742,0.20485180023742794,0.20476386819534936,8.793204207857563e-05
MAP_0890,0.8815384615384616,0.62,0.2927095715114862,0.18333794986171886,0.1832716363357678,6.631352595107276e-05
MAP_0891,0.8815384615384616,0.66,0.31159405999609824,0.16209841148294757,0.16202143344114514,7.697804180242795e-05
MAP_0892,0.8815384615384616,0.7000000000000001,0.33047854848071023,0.14115153826656243,0.14108387426146365,6.766400509877757e-05
MAP_0893,0.8815384615384616,0.74,0.3493630369653222,0.1205382232585538,0.12048481460727577,5.340865127803629e-05
MAP_0894,0.8815384615384616,0.78,0.3682475254499342,0.10032422510421325,0.10026738910363375,5.6836000579499335e-05
MAP_0895,0.8815384615384616,0.8200000000000001,0.38713201393454627,0.08059721568125419,0.08053601105654801,6.120462470618482e-05
MAP_0896,0.8815384615384616,0.86,0.40601650241915827,0.061454490053885334,0.061404095312733796,5.039474115153819e-05
MAP_0897,0.8815384615384616,0.9,0.42490099090377026,0.042965451383083976,0.04296757192468588,2.120541601903503e-06
MAP_0898,0.8815384615384616,0.9400000000000001,0.4437854793883823,0.025161812530361177,0.025213682732109756,5.187020174857865e-05
MAP_0899,0.8815384615384616,0.98,0.4626699678729943,0.0033418852976371213,0.008241320151449514,0.0048994348538123934
MAP_0900,0.9061538461538462,0.02,0.008458964643514989,0.5381755071646612,0.5366204143448272,0.0015550928198340142
MAP_0901,0.9061538461538462,0.06,0.02537689393054496,0.511242851330865,0.5096550834787231,0.0015877678521418748
MAP_0902,0.9061538461538462,0.1,0.04229482321757494,0.4839074000145239,0.483519866329569,0.0003875336849549216
MAP_0903,0.9061538461538462,0.13999999999999999,0.05921275250460491,0.45823240893159617,0.45812279162055886,0.00010961731103731331
MAP_0904,0.9061538461538462,0.18,0.07613068179163489,0.433510006213913,0.4334177156662881,9.229054762488476e-05
MAP_0905,0.9061538461538462,0.22,0.09304861107866487,0.4093921205776189,0.4092887009828864,0.00010341959473253448
MAP_0906,0.9061538461538462,0.26,0.10996654036569485,0.38579567294101524,0.38571393296095985,8.173998005539529e-05
MAP_0907,0.9061538461538462,0.30000000000000004,0.12688446965272485,0.36266086323783364,0.3625442480512596,0.00011661518657402059
MAP_0908,0.9061538461538462,0.34,0.1438023989397548,0.33992966020639187,0.3398266652351962,0.00010299497119564682
MAP_0909,0.9061538461538462,0.38,0.16072032822678478,0.3175467668787855,0.3174317381202815,0.00011502875850399885
MAP_0910,0.9061538461538462,0.42000000000000004,0.17763825751381476,0.29545926018932905,0.2953764096114546,8.285057787443817e-05
MAP_0911,0.9061538461538462,0.46,0.19455618680084474,0.27361610928311136,0.2735075563370164,0.00010855294609496413
MAP_0912,0.9061538461538462,0.5,0.2114741160878747,0.2519679624739055,0.2518722931067511,9.566936715443841e-05
MAP_0913,0.9061538461538462,0.54,0.22839204537490468,0.23046741843359725,0.23038005445295823,8.73639806390214e-05
MAP_0914,0.9061538461538462,0.5800000000000001,0.2453099746619347,0.20907014235961754,0.2089608281974658,0.00010931416215173573
MAP_0915,0.9061538461538462,0.62,0.2622279039489646,0.18773748547728272,0.1876297863203775,0.00010769915690522769
MAP_0916,0.9061538461538462,0.66,0.2791458332359946,0.166441751046537,0.16634601134244875,9.57397040882435e-05
MAP_0917,0.9061538461538462,0.7000000000000001,0.29606376252302463,0.1451759109926311,0.14509928282778706,7.662816484405033e-05
MAP_0918,0.9061538461538462,0.74,0.31298169181005453,0.12397003003813,0.12389385158594188,7.617845218811647e-05
MAP_0919,0.9061538461538462,0.78,0.32989962109708454,0.10291531803625457,0.10284760934488978,6.77086913647984e-05
MAP_0920,0.9061538461538462,0.8200000000000001,0.34681755038411455,0.08218973682165519,0.08213568925283714,5.404756881804973e-05
MAP_0921,0.9061538461538462,0.86,0.36373547967114445,0.062062398640920766,0.062014815381989774,4.758325893099158e-05
MAP_0922,0.9061538461538462,0.9,0.38065340895817446,0.04282457858423462,0.042807703467835335,1.6875116399285572e-05
MAP_0923,0.9061538461538462,0.9400000000000001,0.39757133824520446,0.024690626687721758,0.02476925979718106,7.863310945930083e-05
MAP_0924,0.9061538461538462,0.98,0.4144892675322344,0.0018979093098621489,0.007959697013387187,0.0060617877035250385
MAP_0925,0.9307692307692308,0.02,0.007312144392809935,0.5231797657084819,0.5215538369392364,0.0016259287692454993
MAP_0926,0.9307692307692308,0.06,0.021936433178429804,0.4992952422998923,0.49760498177050405,0.0016902605293882544
MAP_0927,0.9307692307692308,0.1,0.03656072196404968,0.47471373183900284,0.474304910065683,0.00040882177331985625
MAP_0928,0.9307692307692308,0.13999999999999999,0.05118501074966954,0.451732156469542,0.4515560227711566,0.0001761336983854278
MAP_0929,0.9307692307692308,0.18,0.06580929953528941,0.4293516381845366,0.4292653632084662,8.627497607038848e-05
MAP_0930,0.9307692307692308,0.22,0.08043358832090929,0.4075184887258028,0.4074303982121808,8.809051362201892e-05
MAP_0931,0.9307692307692308,0.26,0.09505787710652916,0.38605317154488017,0.3859514670266368,0.0001017045182433729
MAP_0932,0.9307692307692308,0.30000000000000004,0.10968216589214905,0.36490712714279827,0.36479303776669225,0.0001140893761060191
MAP_0933,0.9307692307692308,0.34,0.12430645467776891,0.3440310616088744,0.3439175512313735,0.00011351037750090276
MAP_0934,0.9307692307692308,0.38,0.13893074346338877,0.32337343295234344,0.3232578437124615,0.00011558923988191916
MAP_0935,0.9307692307692308,0.42000000000000004,0.15355503224900865,0.3028810390847686,0.3027786454117717,0.00010239367299691438
MAP_0936,0.9307692307692308,0.46,0.16817932103462852,0.2824979938221655,0.2824016802332663,9.63135888992217e-05
MAP_0937,0.9307692307692308,0.5,0.18280360982024838,0.2621641601562926,0.2620709688383577,9.319131793494861e-05
MAP_0938,0.9307692307692308,0.54,0.19742789860586826,0.24181320762502861,0.24169202127561087,0.00012118634941774009
MAP_0939,0.9307692307692308,0.5800000000000001,0.21205218739148815,0.2213702477040969,0.22125470058602464,0.00011554711807226781
MAP_0940,0.9307692307692308,0.62,0.22667647617710798,0.20074907372343076,0.2006285015187515,0.000120572204679259
MAP_0941,0.9307692307692308,0.66,0.24130076496272787,0.17984940941161923,0.17972960601926316,0.00011980339235606596
MAP_0942,0.9307692307692308,0.7000000000000001,0.25592505374834773,0.15855579477761955,0.15843342765157992,0.0001223671260396353
MAP_0943,0.9307692307692308,0.74,0.2705493425339676,0.1367434986569016,0.13662417266245122,0.00011932599445038661
MAP_0944,0.9307692307692308,0.78,0.28517363131958745,0.11430784652093634,0.11419605242439092,0.00011179409654542283
MAP_0945,0.9307692307692308,0.8200000000000001,0.29979792010520734,0.09126096684196548,0.09114723454856065,0.00011373229340483348
MAP_0946,0.9307692307692308,0.86,0.3144222088908272,0.06797281200762223,0.06790539630812507,6.741569949715587e-05
MAP_0947,0.9307692307692308,0.9,0.32904649767644706,0.045466940783471486,0.04542856113720773,3.8379646263755895e-05
