final_reference_id,Mach,alpha,cr,ci,omega_i,reference_subset,mode_npz_path,mode_index_in_npz,n_coordinates,y_min,y_max,display_limit,min_abs_U_minus_c
M1.000000_a0.34500000,1.0,0.345,0.1665091101224234,0.0090246176943539,0.0031134931045521,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p000000/modes/modes_compact_with_analytic_tails.npz,59,3801,-2281.1892466966956,73.36125036281594,1640.7196950454045,0.011255373932330549
M1.000000_a0.35000000,1.0,0.35,0.1685999676593348,0.0062388836682454,0.0021836092838859,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p000000/modes/modes_compact_with_analytic_tails.npz,60,3801,-3267.65668390568,71.93926382095253,2343.873684287969,0.007772300649574095
M1.000000_a0.35500000,1.0,0.355,0.1706391613231045,0.0034615899609482,0.0012288644361366,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p000000/modes/modes_compact_with_analytic_tails.npz,61,3801,-5832.479799190831,70.56803859131114,4192.932528140312,0.0043268698785343404
M1.000000_a0.36000000,1.0,0.36,0.1726277897845503,0.0006922200572213,0.0002491992205996,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p000000/modes/modes_compact_with_analytic_tails.npz,62,3801,-28886.96741288877,69.24505172471461,20709.167454593517,0.0009209042056146233
M1.050000_a0.05000000,1.05,0.05,3.9623304327421566e-10,0.0216720758392142,0.0010836037919607,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,0,3801,-3788.8571328417142,3788.857106313022,2728.8812499678043,0.021672075839214204
M1.050000_a0.05500000,1.05,0.055,4.874110988424948e-10,0.0242070753369968,0.0013313891435348,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,1,3801,-3099.9088761867747,3099.9088500703588,2235.3187189002056,0.024207075336996807
M1.050000_a0.06000000,1.05,0.06,4.818920439745717e-10,0.026850382922755,0.0016110229753653,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,2,3801,-2576.9354680000865,2576.9354470550966,1851.5276015904617,0.026850382922755
M1.050000_a0.06500000,1.05,0.065,5.69640621572975e-10,0.0296177538519902,0.0019251540003793,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,3,3801,-2170.6196114059017,2170.6195911079226,1561.9056590101266,0.029617753851990208
M1.050000_a0.07000000,1.05,0.07,4.743779014405197e-10,0.0325278215395402,0.0022769475077678,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,4,3801,-1848.6386031510033,1848.638589175912,1332.3975963260352,0.0325278215395402
M1.050000_a0.07500000,1.05,0.075,3.8536165476661847e-10,0.0356029301043054,0.0026702197578229,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,5,3801,-1589.0914395395453,1589.091430092818,1147.392378103788,0.0356029301043054
M1.050000_a0.08000000,1.05,0.08,3.0085735893864327e-10,0.03887030128094,0.0031096241024752,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,6,3801,-1376.7084037639593,1376.70839759734,991.1935999493999,0.03887030128094
M1.050000_a0.08500000,1.05,0.085,2.2233667796181407e-10,0.0423637176862112,0.0036009160033279,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,7,3801,-1200.5735187889834,1200.5735149657653,866.2787395251471,0.0423637176862112
M1.050000_a0.09000000,1.05,0.09,1.56395609562825e-10,0.0461260301076705,0.0041513427096903,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,8,3801,-1052.7060891925566,1052.7060869320412,757.765416534268,0.0461260301076705
M1.050000_a0.09500000,1.05,0.095,4.0200318217775485e-10,0.0502130418038415,0.0047702389713649,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,9,3801,-927.1481009978597,927.1480961132065,669.1717000640899,0.0502130418038415
M1.050000_a0.10000000,1.05,0.1,3.017815208068885e-10,0.0546998175409827,0.0054699817540982,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,10,3801,-819.3580437921397,819.3580407101636,590.3093467420821,0.0546998175409827
M1.050000_a0.10500000,1.05,0.105,1.861849458323276e-10,0.0596915838649033,0.0062676163058148,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,11,3801,-725.7926565594285,725.7926549666872,524.6264449047187,0.0596915838649033
M1.050000_a0.11000000,1.05,0.11,1.3408725151546628e-10,0.0653440616983339,0.0071878467868167,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,12,3801,-643.60047608205,643.6004751263013,464.7545724957038,0.0653440616983339
M1.050000_a0.11500000,1.05,0.115,1.2100138419185254e-10,0.0719056899252925,0.0082691543414086,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,13,3801,-570.3655193903767,570.3655186779717,411.6979628724337,0.0719056899252925
M1.050000_a0.12000000,1.05,0.12,6.803041450145497e-10,0.0798199008171065,0.0095783880980527,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,14,3801,-503.8158433568782,503.8158400940459,363.7895109282742,0.0798199008171065
M1.050000_a0.12500000,1.05,0.125,1.9696640297120387e-10,0.0900435605323562,0.0112554450665445,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,15,3801,-441.2362205647682,441.23621981818377,319.0900252603346,0.0900435605323562
M1.050000_a0.13000000,1.05,0.13,5.561380768025613e-10,0.1057320985786008,0.0137451728152181,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,16,3801,-376.7408773396178,376.74087578146094,273.5307601002986,0.1057320985786008
M1.050000_a0.13500000,1.05,0.135,0.0246424871987254,0.1304782261154136,0.0176145605255808,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,17,3801,-335.3431252994629,289.01777749330347,243.0882272026765,0.1304787017469915
M1.050000_a0.14000000,1.05,0.14,0.0443825798422026,0.1272560731093161,0.0178158502353042,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,18,3801,-347.73741189369514,264.84485815332425,252.5845350524702,0.12737816780899175
M1.050000_a0.14500000,1.05,0.145,0.0574927471084788,0.1240499420403578,0.0179872415958518,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,19,3801,-354.49409539825876,247.6309719363206,257.1817825089753,0.12427853750314163
M1.050000_a0.15000000,1.05,0.15,0.0679330273204825,0.1208595246198709,0.0181289286929806,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,20,3801,-359.38178223500216,233.51091471284695,260.50736463269544,0.12105785128086981
M1.050000_a0.15500000,1.05,0.155,0.0768053285639184,0.1176845235712699,0.0182411011535468,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,21,3801,-363.4470082153752,221.35754139807236,263.27334438974134,0.11770060575435849
M1.050000_a0.16000000,1.05,0.16,0.0846089596558761,0.1145246495812782,0.0183239439330045,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,22,3801,-367.1609071490752,210.63255398703322,265.8002812242308,0.11493886900057904
M1.050000_a0.16500000,1.05,0.165,0.0916214499019698,0.1113796189415974,0.0183776371253635,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,23,3801,-370.78475683137975,201.02020260206078,269.4567736726638,0.11166989924574337
M1.050000_a0.17000000,1.05,0.17,0.0980164090081825,0.1082491587696718,0.0184023569908442,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,24,3801,-374.4831434543047,192.31205915670142,271.9864701227444,0.10826175737254198
M1.050000_a0.17500000,1.05,0.175,0.1039112225827462,0.1051330012128099,0.0183982752122417,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,25,3801,-378.3704352518894,184.3598501798027,274.6453777122924,0.10521859592065677
M1.050000_a0.18000000,1.05,0.18,0.1093898015648453,0.1020308850845139,0.0183655593152125,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,26,3801,-382.5331588276874,177.05251870963644,277.4926806381382,0.10249299996246444
M1.050000_a0.18500000,1.05,0.185,0.1145146832193396,0.0989425552723295,0.0183043727253809,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,27,3801,-387.0419850849418,170.30368618896352,280.5767177981002,0.09943048705378875
M1.050000_a0.19000000,1.05,0.19,0.1193340156875175,0.0958677623501994,0.0182148748465378,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,28,3801,-391.9588499854741,164.04423673312516,283.9398533900643,0.09599905249192041
M1.050000_a0.19500000,1.05,0.195,0.123885847670916,0.0928062622620242,0.0180972211410947,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,29,3801,-397.34157595711446,158.21764545837857,287.6216379546663,0.09280743799934033
M1.050000_a0.20000000,1.05,0.2,0.1282008959116724,0.0897578157381898,0.0179515631476379,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,30,3801,-403.24712615516773,152.77687486867438,292.9687239442934,0.08984025698652062
M1.050000_a0.20500000,1.05,0.205,0.1323044050267023,0.08672218899306,0.0177780487435773,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,31,3801,-409.7341718330902,147.68224728478373,297.4292165524328,0.08708595109128296
M1.050000_a0.21000000,1.05,0.21,0.1362174367641526,0.0836991521051234,0.0175768219420759,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,32,3801,-416.8652067693287,142.8998950209854,302.3325161745904,0.08453586742211368
M1.050000_a0.21500000,1.05,0.215,0.1399577929819498,0.0806884797267323,0.0173480231412474,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,33,3801,-424.70843801642434,138.4005925844142,307.72552198009345,0.08118082523650696
M1.050000_a0.22000000,1.05,0.22,0.1435406899321354,0.0776899506702274,0.01709178914745,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,34,3801,-433.3400127411405,134.1589712603166,313.66059276080824,0.07787355420572448
M1.050000_a0.22500000,1.05,0.225,0.1469792621771554,0.0747033476696535,0.016808253225672,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,35,3801,-442.8460407512588,130.15279976720052,321.6471833672701,0.07472765296634275
M1.050000_a0.23000000,1.05,0.23,0.1502849463910669,0.0717284575596431,0.0164975452387179,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,36,3801,-453.3251099988024,126.36247385338702,328.8903160311723,0.07174211719515122
M1.050000_a0.23500000,1.05,0.235,0.1534677774511452,0.0687650704883522,0.0161597915647627,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,37,3801,-464.8914543842629,122.77065744830084,336.8849732704025,0.068917606315509
M1.050000_a0.24000000,1.05,0.24,0.1565366214422875,0.0658129804207034,0.0157951153009688,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,38,3801,-477.67831880948427,119.36187441457025,345.7232539611155,0.06625628413974939
M1.050000_a0.24500000,1.05,0.245,0.1594993604264298,0.0628719847849637,0.0154036362723161,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,39,3801,-491.8428507883366,116.12233136567599,355.5137784648983,0.06376166876959735
M1.050000_a0.25000000,1.05,0.25,0.1623630410048334,0.0599418843900432,0.0149854710975108,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,40,3801,-507.57147407833537,113.03959652902573,368.0686601896274,0.06091988532975745
M1.050000_a0.25500000,1.05,0.255,0.1651339951439308,0.0570224832728613,0.0145407332345796,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,41,3801,-525.0876054562489,110.10248941104693,380.2388682710017,0.05759507301449907
M1.050000_a0.26000000,1.05,0.26,0.1678179387392793,0.0541135887170267,0.0140695330664269,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,42,3801,-544.6612466900124,107.30089891010624,393.8386342002206,0.05438406702852337
M1.050000_a0.26500000,1.05,0.265,0.1704200556118148,0.0512150114879134,0.013571978044297,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,43,3801,-566.6218240478497,104.62564849563822,410.99268191501824,0.051292321084468316
M1.050000_a0.27000000,1.05,0.27,0.1729450620904541,0.0483265652104133,0.0130481726068116,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,44,3801,-591.3755226990721,102.06839068630899,428.280665053032,0.04832743589905364
M1.050000_a0.27500000,1.05,0.275,0.1753972671823849,0.0454480664815938,0.0124982182824383,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,45,3801,-619.429012632162,99.62151486690465,447.8732224223019,0.04549946663145483
M1.050000_a0.28000000,1.05,0.28,0.1777806205260977,0.0425793352053555,0.0119222138574995,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,46,3801,-651.422478114522,97.27806567598059,470.2174587151822,0.04282126828585579
M1.050000_a0.28500000,1.05,0.285,0.1800987533442254,0.0397201940322222,0.0113202552991833,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,47,3801,-688.1764389411363,95.03165271299275,498.2198601366777,0.04030884217236025
M1.050000_a0.29000000,1.05,0.29,0.1823550141389138,0.0368704687375015,0.0106924359338754,lowM_canonical_full_branches,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/dense_kappa_q_lowM_canonical_full_branches_v1/M1p050000/modes/modes_compact_with_analytic_tails.npz,48,3801,-730.7602856090167,92.8764322081648,528.1137204975298,0.03798161718428055
